ID,Name,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
127180,PHILIP OLSEN,5,42,40,100,76,20,4,8,0,.960,2.38,1.6,1.058,0,0,363.0,0,0,93.7%,63,59,93.8%,16,15,80.0%,15,12,85.7%,7,6,0.0%,8,0,2,0.0,0.0
134056,DANIEL OROZCO,5,6,6,14,9,3,2,2,0,.857,2.08,-1.3,.811,0,0,52.0,0,0,100.0%,9,9,66.7%,3,2,50.0%,2,1,0.0%,2,0,0.0%,0,0,0,0.0,0.0
129200,ANDRÉS ORTÍZ,5,7,6,15,12,3,0,1,0,1.000,2.41,-0.0,1.032,0,0,56.0,0,0,100.0%,10,10,100.0%,3,3,66.7%,3,2,0.0%,1,0,0.0%,2,0,0,0.0,0.0
132394,GUONÇALLO PAISLEY,5,21,19,34,26,7,1,3,0,.971,1.74,0.4,.996,0,0,171.0,0,0,95.7%,23,22,100.0%,5,5,66.7%,6,4,0.0%,0,0,66.7%,3,2,0,0.0,0.0
134160,JOHN PECKFORD,5,7,6,12,7,5,0,0,0,1.000,2.00,0.7,1.135,0,0,54.0,0,0,100.0%,7,7,100.0%,3,3,0.0%,1,0,100.0%,1,1,100.0%,1,1,0,0.0,0.0
125005,TEUVO PESOLA,5,51,49,118,93,23,2,11,0,.983,2.42,1.8,1.042,0,0,431.0,0,0,97.6%,82,80,77.3%,22,17,88.9%,9,8,44.4%,9,4,57.1%,7,4,2,0.0,0.0
117832,HENRY PHILLIPS,5,15,15,45,34,10,1,3,0,.978,2.96,1.3,1.032,0,0,134.0,0,0,96.0%,25,24,100.0%,11,11,83.3%,6,5,100.0%,3,3,0.0%,1,0,1,0.0,0.0
123124,FERNANDO REYES,5,4,4,7,3,3,1,0,0,.857,1.59,-1.0,.737,0,0,34.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,2,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
126918,STEVE RILEY,5,4,3,6,5,1,0,1,0,1.000,1.71,0.2,1.032,0,0,31.2,0,0,100.0%,4,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
128141,CASEY ROBERTS,5,49,49,136,104,28,4,13,0,.971,2.75,-2.7,.997,0,0,432.2,0,0,93.6%,94,88,89.3%,28,25,55.6%,18,10,20.0%,5,1,8.3%,12,1,1,0.0,0.0
132919,CARLOS RODRÍGUEZ,5,11,6,15,11,4,0,0,0,1.000,2.37,0.7,1.220,0,0,57.0,0,0,88.9%,9,8,100.0%,4,4,100.0%,3,3,0.0%,1,0,0.0%,1,0,0,0.0,0.0
128099,FRANCISCO ROSAS,5,4,4,14,12,2,0,2,0,1.000,3.50,0.3,1.032,0,0,36.0,0,0,100.0%,10,10,100.0%,1,1,100.0%,2,2,50.0%,2,1,0.0%,1,0,0,0.0,0.0
130352,DAVID RUT,5,10,10,26,16,10,0,1,0,1.000,2.75,0.5,1.089,0,0,85.0,0,0,94.4%,18,17,100.0%,6,6,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
132527,KEDAR SAYYAR,5,1,0,1,0,1,0,0,0,1.000,1.50,0.0,.000,0,0,6.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
127378,JOE SHELTON,5,16,7,18,14,4,0,3,0,1.000,2.02,0.3,1.032,0,0,80.1,0,0,100.0%,12,12,100.0%,2,2,100.0%,1,1,33.3%,3,1,0.0%,0,0,0,0.0,0.0
127270,KADE SHELTON,5,3,2,7,6,0,1,0,0,.857,2.35,-1.2,.722,0,0,23.0,0,0,100.0%,5,5,0.0%,1,0,50.0%,2,1,0.0%,0,0,0.0%,1,0,0,0.0,0.0
127391,FORREST SHEPARD,5,6,6,16,12,4,0,1,0,1.000,3.13,1.1,1.118,0,0,46.0,0,0,100.0%,9,9,100.0%,3,3,100.0%,1,1,0.0%,0,0,60.0%,5,3,0,0.0,0.0
137429,JOHN SPITLER,5,2,2,4,3,1,0,1,0,1.000,2.12,0.0,1.032,0,0,17.0,0,0,100.0%,1,1,100.0%,1,1,66.7%,3,2,0.0%,0,0,0.0%,0,0,0,0.0,0.0
132455,JOSÉ SÁNCHEZ,5,22,7,17,13,3,1,2,0,.941,1.89,0.1,.963,0,0,76.1,0,0,92.3%,13,12,0.0%,0,0,100.0%,1,1,100.0%,2,2,0.0%,0,0,0,0.0,0.0
129279,SANTIAGO SÁNZ,5,2,0,1,1,0,0,0,0,1.000,2.25,0.0,1.032,0,0,4.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
133975,CRAIG TATE,5,14,11,23,17,6,0,1,0,1.000,2.06,0.6,1.093,0,0,100.1,0,0,100.0%,18,18,0.0%,1,0,100.0%,2,2,66.7%,3,2,0.0%,1,0,1,0.0,0.0
125211,KENNY THOMAS,5,2,1,2,2,0,0,0,0,1.000,1.80,-0.3,1.032,0,0,10.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
129869,ANDY THOST,5,50,48,128,98,28,2,10,0,.984,2.57,5.5,1.090,0,0,441.0,0,0,97.6%,82,80,100.0%,21,21,85.7%,14,12,0.0%,4,0,75.0%,12,9,1,0.0,0.0
129304,DAVIS TODD,5,18,18,45,33,10,2,4,0,.956,2.45,0.3,1.032,0,0,157.2,0,0,93.1%,29,27,87.5%,8,7,50.0%,4,2,50.0%,2,1,60.0%,5,3,0,0.0,0.0
132696,IRA VAN LOO,5,9,9,19,15,2,2,0,0,.895,1.94,-1.0,.911,0,0,79.0,0,0,85.7%,14,12,60.0%,5,3,0.0%,0,0,100.0%,2,2,0.0%,0,0,0,0.0,0.0
132853,GUSTAVO VARGAS,5,3,2,8,7,1,0,1,0,1.000,3.79,0.3,1.032,0,0,19.0,0,0,100.0%,4,4,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
130015,LEONARD VARVA,5,12,7,26,21,5,0,2,0,1.000,3.09,0.4,1.032,0,0,75.2,0,0,100.0%,17,17,100.0%,6,6,33.3%,3,1,0.0%,0,0,50.0%,2,1,1,0.0,0.0
128151,JÚLIO VIDAL,5,8,8,16,12,3,1,0,0,.938,1.88,-0.1,.963,0,0,72.0,0,0,88.9%,9,8,100.0%,6,6,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
122638,JESÚS VÁZQUEZ,5,7,5,14,10,4,0,4,0,1.000,2.93,0.4,1.032,0,0,43.0,0,0,100.0%,11,11,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,1,0.0,0.0
132639,DAVE WALLACE,5,51,49,119,86,29,4,9,0,.966,2.49,-1.4,.990,0,0,415.0,0,0,96.0%,75,72,86.7%,30,26,53.3%,15,8,42.9%,7,3,28.6%,7,2,2,0.0,0.0
125588,MICHAEL WARATAH,5,28,28,66,50,15,1,7,0,.985,2.40,1.4,1.032,0,0,243.1,0,0,97.7%,44,43,100.0%,8,8,87.5%,8,7,50.0%,6,3,28.6%,7,2,1,0.0,0.0
126129,MIKE WOODWORTH,5,19,17,41,32,8,1,4,0,.976,2.41,1.5,1.099,0,0,149.2,0,0,96.3%,27,26,100.0%,7,7,100.0%,3,3,66.7%,3,2,25.0%,4,1,0,0.0,0.0
