ID,Name,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
133492,JÚLIO GARCÍA,3,15,9,90,2,87,1,9,0,.989,9.42,-0.9,.909,0,0,85.0,0,0,92.9%,14,13,66.7%,3,2,0.0%,1,0,0.0%,1,0,0.0%,2,0,0,0.0,0.0
133183,RODRIGO GARCÍA,3,6,4,42,1,41,0,3,0,1.000,10.04,-0.3,.673,0,0,37.2,0,0,100.0%,3,3,0.0%,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
123103,OLLIE GILL,3,12,11,79,1,78,0,9,0,1.000,7.90,-0.5,1.010,0,0,90.0,0,0,92.9%,14,13,50.0%,2,1,0.0%,0,0,0.0%,2,0,0.0%,1,0,0,0.0,0.0
126357,CLINT GORMAN,3,2,2,16,0,16,0,3,0,1.000,8.47,0.1,1.010,0,0,17.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
130869,CHRIS GRAHAM,3,4,3,22,2,20,0,2,0,1.000,7.07,0.4,1.346,0,0,28.0,0,0,100.0%,6,6,0.0%,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.0,0.0
128034,MICHAEL GRANT,3,9,9,74,1,73,0,8,0,1.000,8.12,-0.1,1.010,0,0,82.0,0,0,100.0%,9,9,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
127363,WILLIAM GRAY,3,11,0,18,2,16,0,3,0,1.000,8.38,-0.2,1.010,0,0,19.1,0,0,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
127010,RON GREGORY,3,31,29,253,19,233,1,17,0,.996,8.89,-0.6,.950,0,0,255.0,0,0,94.5%,55,52,100.0%,8,8,40.0%,5,2,60.0%,5,3,0.0%,4,0,1,0.0,0.0
120238,ROY GRIFFIN,3,1,0,1,0,1,0,0,0,1.000,4.50,-0.2,.000,0,0,2.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
126283,MIKE HARPER,3,3,3,24,4,20,0,4,0,1.000,8.31,0.3,1.010,0,0,26.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,1,0,0,0.0,0.0
126891,DENNIS HOOD,3,35,34,308,14,293,1,34,0,.997,9.13,1.0,1.030,0,0,302.2,0,0,98.1%,53,52,83.3%,6,5,40.0%,5,2,33.3%,6,2,100.0%,2,2,0,0.0,0.0
129024,WESTON JOHNSTON,3,42,42,395,18,375,2,32,0,.995,9.73,0.2,1.010,0,0,363.2,0,0,96.8%,62,60,75.0%,16,12,100.0%,3,3,50.0%,4,2,0.0%,3,0,1,0.0,0.0
131587,AL JOHNSTOUNE,3,1,0,4,0,4,0,1,0,1.000,9.00,0.0,1.010,0,0,4.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
129050,KEVIN JONES,3,1,0,1,0,1,0,0,0,1.000,3.00,-0.3,.000,0,0,3.0,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
125932,ROGER JONES,3,1,0,3,0,3,0,0,0,1.000,27.00,0.0,1.010,0,0,1.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
132153,DANNY KEITH JR.,3,39,38,346,14,330,2,26,0,.994,9.10,1.9,1.051,0,0,340.1,0,0,94.9%,59,56,100.0%,7,7,75.0%,4,3,60.0%,5,3,50.0%,4,2,0,0.0,0.0
133795,BOB KENMORE,3,1,0,2,0,2,0,0,0,1.000,6.00,0.0,.000,0,0,3.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
136437,JEFF KODDE,3,53,53,496,22,471,3,54,0,.994,9.33,-1.2,.957,0,0,475.2,0,0,93.6%,78,73,90.9%,11,10,50.0%,8,4,50.0%,6,3,9.1%,11,1,2,0.0,0.0
134054,JUDD KRAUSE,3,39,39,328,13,313,2,23,0,.994,8.54,-0.0,1.010,0,0,343.2,0,0,95.3%,64,61,85.7%,14,12,50.0%,4,2,0.0%,1,0,25.0%,4,1,1,0.0,0.0
127446,BILLY LANE,3,23,23,227,10,217,0,21,0,1.000,10.30,0.4,1.010,0,0,198.1,0,0,97.7%,44,43,100.0%,2,2,66.7%,3,2,0.0%,1,0,0.0%,0,0,1,0.0,0.0
132001,RAYMOND LAWRENCE,3,53,53,468,24,442,2,39,0,.996,8.73,1.0,1.022,0,0,480.2,0,0,96.3%,82,79,90.9%,11,10,53.8%,13,7,100.0%,1,1,20.0%,5,1,0,0.0,0.0
119995,SÉBASTIEN LECOQ,3,11,10,94,8,86,0,6,0,1.000,9.95,0.6,1.073,0,0,85.0,0,0,100.0%,21,21,100.0%,2,2,100.0%,1,1,0.0%,1,0,0.0%,2,0,0,0.0,0.0
120666,CHARLES LESLIE,3,4,4,38,4,34,0,5,0,1.000,9.77,-0.4,.925,0,0,35.0,0,0,100.0%,11,11,0.0%,1,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
135107,ROD LITTLE,3,53,53,469,27,440,2,38,0,.996,8.79,2.1,1.032,0,0,478.0,0,0,100.0%,91,91,82.4%,17,14,66.7%,6,4,50.0%,2,1,16.7%,6,1,0,0.0,0.0
129201,JIM LOWE,3,1,0,4,0,3,1,0,0,.750,9.00,-0.6,.000,0,0,3.0,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
120662,JEREMY LUCAS,3,53,53,472,25,443,4,41,0,.992,9.00,-1.7,.957,0,0,468.0,0,0,93.4%,91,85,100.0%,8,8,42.9%,7,3,40.0%,5,2,0.0%,7,0,0,0.0,0.0
126279,ALEC MACGRUDER,3,4,3,23,0,23,0,3,0,1.000,7.39,-0.1,1.010,0,0,28.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
135952,GUILLERMO MARTÍNEZ,3,9,9,84,2,79,3,10,0,.964,9.23,-1.6,.757,0,0,79.0,0,0,83.3%,12,10,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
128195,JOHN MCGOWAN,3,53,53,439,27,411,1,38,0,.998,8.54,1.6,1.021,0,0,461.2,0,0,98.9%,89,88,92.3%,13,12,75.0%,8,6,0.0%,4,0,11.1%,9,1,0,0.0,0.0
127385,ARCHIE MCWILLIAM,3,4,0,8,0,8,0,1,0,1.000,12.71,0.0,.000,0,0,5.2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
121910,DAN MILLER,3,16,14,136,11,125,0,10,0,1.000,9.16,2.0,1.154,0,0,133.2,0,0,100.0%,23,23,100.0%,5,5,100.0%,2,2,0.0%,1,0,50.0%,4,2,0,0.0,0.0
129165,MIKE MILLER,3,10,8,74,4,70,0,10,0,1.000,9.12,0.2,1.010,0,0,73.0,0,0,100.0%,10,10,0.0%,0,0,100.0%,1,1,0.0%,1,0,0.0%,1,0,0,0.0,0.0
127495,MATT MOLLENHAU,3,10,9,72,6,66,0,4,0,1.000,8.53,0.0,1.010,0,0,76.0,0,0,100.0%,11,11,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
129695,GERARDO MONTALVO,3,23,17,194,17,176,1,20,0,.995,10.46,0.3,1.010,0,0,166.0,0,0,96.6%,29,28,100.0%,5,5,57.1%,7,4,0.0%,0,0,0.0%,2,0,0,0.0,0.0
133615,TRENT MURRAY,3,52,51,423,20,403,0,38,0,1.000,8.73,0.8,1.023,0,0,436.0,0,0,97.5%,80,78,87.5%,16,14,100.0%,3,3,16.7%,6,1,0.0%,4,0,0,0.0,0.0
135581,GLENN NICHOLS,3,3,2,20,1,19,0,5,0,1.000,9.47,-0.2,1.010,0,0,19.0,0,0,100.0%,5,5,0.0%,1,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
127180,PHILIP OLSEN,3,1,0,2,0,2,0,0,0,1.000,18.00,0.0,.000,0,0,1.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
134056,DANIEL OROZCO,3,4,2,22,4,18,0,3,0,1.000,8.37,0.3,1.010,0,0,23.2,0,0,100.0%,7,7,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
129200,ANDRÉS ORTÍZ,3,1,0,3,0,3,0,0,0,1.000,27.00,0.0,.000,0,0,1.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
132394,GUONÇALLO PAISLEY,3,2,2,18,0,17,1,2,0,.944,8.50,-0.6,.673,0,0,18.0,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
121918,MARK PARKS,3,10,9,80,0,79,1,13,0,.988,9.04,-0.9,.785,0,0,78.2,0,0,100.0%,8,8,100.0%,1,1,0.0%,2,0,0.0%,2,0,0.0%,0,0,0,0.0,0.0
117832,HENRY PHILLIPS,3,28,28,250,8,242,0,20,0,1.000,9.15,-0.2,1.010,0,0,246.0,0,0,98.2%,56,55,83.3%,6,5,40.0%,5,2,0.0%,3,0,0.0%,5,0,0,0.0,0.0
124529,MARK PICOLLO,3,14,0,48,3,44,1,4,0,.979,11.43,-0.1,.925,0,0,37.0,0,0,92.3%,13,12,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.0,0.0
123129,KOI PIERAH,3,1,0,1,0,1,0,0,0,1.000,4.50,0.0,.000,0,0,2.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
130060,DAVID PRUEND,3,6,6,51,3,47,1,7,0,.980,8.49,-0.1,.865,0,0,53.0,0,0,100.0%,9,9,100.0%,1,1,0.0%,1,0,0.0%,0,0,50.0%,2,1,0,0.0,0.0
126046,BRAD REEVES,3,52,51,418,27,389,2,39,0,.995,8.39,1.0,1.022,0,0,446.1,0,0,95.9%,74,71,100.0%,12,12,60.0%,10,6,33.3%,6,2,0.0%,3,0,1,0.0,0.0
133502,JACK REXTER,3,1,1,5,0,5,0,1,0,1.000,5.62,-0.0,1.010,0,0,8.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
127523,WILLIAM ROBINSON,3,51,50,467,31,432,4,46,0,.991,9.21,0.2,.995,0,0,452.1,0,0,97.1%,69,67,100.0%,10,10,40.0%,5,2,0.0%,2,0,20.0%,5,1,0,0.0,0.0
122244,RODNEY RODRÍGUEZ,3,2,0,3,1,2,0,0,0,1.000,6.75,0.0,1.010,0,0,4.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
128819,JÚLIO ROSA,3,46,45,364,16,347,1,29,0,.997,9.05,-0.1,.991,0,0,361.0,0,0,95.2%,62,59,100.0%,10,10,42.9%,7,3,50.0%,2,1,0.0%,2,0,0,0.0,0.0
121930,MIKE ROSE,3,51,51,431,32,395,4,48,0,.991,8.46,0.1,.995,0,0,454.0,0,0,97.5%,81,79,84.2%,19,16,50.0%,4,2,40.0%,5,2,0.0%,2,0,4,0.0,0.0
122155,BRUCE ROSS,3,15,2,42,2,39,1,5,0,.976,9.30,-0.5,.808,0,0,39.2,0,0,87.5%,8,7,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
136665,KATSUHITO SAKURAI,3,1,1,13,1,12,0,0,0,1.000,13.00,0.0,1.010,0,0,9.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
131382,AMAUR SCHAEFER,3,39,39,339,23,314,2,26,0,.994,8.98,-0.6,.992,0,0,337.2,0,0,93.5%,62,58,90.0%,10,9,42.9%,7,3,100.0%,1,1,0.0%,3,0,3,0.0,0.0
122880,EDWARD SCOTT,3,16,16,159,10,149,0,13,0,1.000,9.73,1.8,1.071,0,0,147.0,0,0,96.9%,32,31,100.0%,8,8,100.0%,4,4,0.0%,0,0,25.0%,4,1,0,0.0,0.0
128845,JOHN SHEEHAN,3,6,6,51,0,50,1,2,0,.980,8.49,0.0,1.010,0,0,53.0,0,0,90.0%,10,9,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,1,0,0,0.0,0.0
127270,KADE SHELTON,3,23,23,223,7,215,1,11,0,.996,9.97,0.9,1.038,0,0,200.1,0,0,100.0%,39,39,75.0%,4,3,100.0%,1,1,100.0%,1,1,0.0%,4,0,1,0.0,0.0
135167,TERRY SHELTON,3,33,33,273,18,254,1,17,0,.996,8.88,-1.6,.961,0,0,275.2,0,0,91.5%,47,43,83.3%,6,5,33.3%,3,1,0.0%,2,0,0.0%,3,0,0,0.0,0.0
131108,MIKE SPARKS,3,5,3,39,3,36,0,5,0,1.000,10.53,0.2,1.010,0,0,33.1,0,0,100.0%,7,7,50.0%,2,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,0,0.0,0.0
120028,JAMES STEPHENS,3,8,5,50,2,48,0,1,0,1.000,8.23,-0.1,1.010,0,0,54.2,0,0,100.0%,5,5,0.0%,1,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.0,0.0
127504,DAN SULLIVAN,3,18,15,131,3,128,0,5,0,1.000,9.23,0.2,1.010,0,0,127.2,0,0,100.0%,17,17,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
124413,ALFREDO SÁENZ,3,43,43,388,21,365,2,35,0,.995,9.14,-0.9,.965,0,0,380.0,0,0,97.1%,69,67,72.7%,11,8,66.7%,3,2,40.0%,5,2,0.0%,5,0,1,0.0,0.0
124844,KEN'ICHI TADA,3,2,0,4,0,4,0,2,0,1.000,12.00,0.0,.000,0,0,3.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
127126,JEFF THOMAS,3,6,5,47,3,44,0,4,0,1.000,9.61,0.4,1.010,0,0,44.0,0,0,100.0%,7,7,0.0%,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0,0.0,0.0
124319,JEREMY THOMPSON,3,12,8,64,1,63,0,6,0,1.000,8.11,0.5,1.094,0,0,71.0,0,0,100.0%,13,13,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
132017,TONG-KYU TONGBANG,3,3,3,41,2,39,0,3,0,1.000,13.67,0.1,1.010,0,0,27.0,0,0,100.0%,6,6,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,2,0,0,0.0,0.0
134203,KEVIN TOWNSEND,3,3,0,5,1,4,0,0,0,1.000,9.00,0.1,1.010,0,0,5.0,0,0,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
130015,LEONARD VARVA,3,18,2,41,4,37,0,2,0,1.000,9.07,0.1,1.010,0,0,40.2,0,0,100.0%,13,13,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
122638,JESÚS VÁZQUEZ,3,7,4,36,3,33,0,4,0,1.000,9.00,-0.3,1.010,0,0,36.0,0,0,100.0%,5,5,0.0%,1,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
130391,LUIS VÉLEZ,3,2,1,10,0,10,0,0,0,1.000,9.00,0.0,1.010,0,0,10.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
126129,MIKE WOODWORTH,3,11,11,100,6,94,0,8,0,1.000,9.38,-0.2,.946,0,0,96.0,0,0,100.0%,13,13,83.3%,6,5,100.0%,1,1,0.0%,2,0,0.0%,0,0,0,0.0,0.0
134524,CURT ZARAGOZA,3,10,6,62,8,54,0,3,0,1.000,9.05,0.2,1.010,0,0,61.2,0,0,100.0%,14,14,100.0%,1,1,100.0%,2,2,0.0%,3,0,0.0%,2,0,0,0.0,0.0
120919,HI-YUAN ZHOU,3,34,34,306,11,295,0,27,0,1.000,9.05,0.4,1.010,0,0,304.1,0,0,98.0%,50,49,75.0%,4,3,0.0%,0,0,50.0%,4,2,0.0%,3,0,1,0.0,0.0
132331,MANUEL ZÚÑIGA,3,16,16,119,7,110,2,10,0,.983,7.58,-1.1,.918,0,0,139.0,0,0,95.8%,24,23,40.0%,5,2,66.7%,3,2,0.0%,0,0,0.0%,1,0,0,0.0,0.0
