ID,Name,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
128539,MILLARD GARCÍA,2,43,42,342,15,327,0,0,0,1.000,7.95,-0.4,1.000,36,6,387.0,3,170,85.7%,7,6,100.0%,1,1,75.0%,4,3,0.0%,0,0,0.0%,0,0,0,1.5,0.0
132511,RYU GOTO,2,43,42,311,22,287,2,2,0,.994,7.44,0.4,1.000,30,6,374.0,3,194,100.0%,5,5,100.0%,1,1,80.0%,5,4,0.0%,0,0,0.0%,0,0,0,-1.5,0.0
133359,ENRICO GUZMÁN,2,31,31,218,13,205,0,1,0,1.000,7.32,0.1,.714,13,1,268.0,0,111,100.0%,8,8,100.0%,1,1,66.7%,3,2,0.0%,0,0,0.0%,0,0,0,-1.8,0.0
123310,CARLOS GÁLVEZ,2,42,42,284,23,261,0,1,0,1.000,6.70,-0.0,1.000,41,4,381.1,0,131,100.0%,8,8,100.0%,3,3,83.3%,6,5,0.0%,0,0,0.0%,0,0,0,1.1,0.0
126283,MIKE HARPER,2,15,15,110,6,104,0,2,0,1.000,7.48,0.3,1.000,11,2,132.1,0,58,100.0%,7,7,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,-1.9,0.0
130260,DENNIS HUGHES,2,16,16,141,10,130,1,0,0,.993,7.83,1.2,1.333,10,3,161.0,0,50,100.0%,6,6,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,1.8,0.0
122585,KEN HUNT,2,43,42,322,25,297,0,2,0,1.000,7.83,1.4,1.000,45,13,370.0,1,245,85.7%,7,6,0.0%,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,2.3,0.0
132312,MARTIN JOHNSTONE JR.,2,32,28,197,20,176,1,0,0,.995,7.11,0.6,1.200,26,5,248.0,1,130,100.0%,6,6,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,2.8,0.0
127574,TROY KELLY,2,3,3,22,2,20,0,0,0,1.000,7.92,-0.2,1.000,6,1,25.0,1,9,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
126894,BRANDON KING,2,13,12,85,6,79,0,0,0,1.000,7.00,0.1,1.000,12,2,109.1,0,58,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
126546,MICHAEL LARSON,2,14,14,94,8,86,0,0,0,1.000,6.61,0.7,1.500,15,3,128.0,0,57,100.0%,2,2,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
129201,JIM LOWE,2,32,29,205,13,191,1,0,0,.995,7.09,0.8,1.000,35,8,259.0,0,125,100.0%,4,4,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,-1.8,0.0
129796,JAVIER LUNA,2,14,14,106,5,101,0,0,0,1.000,7.34,-0.2,.667,10,1,130.0,0,62,100.0%,2,2,100.0%,1,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
131088,RON MADDEN,2,28,28,204,13,190,1,0,0,.995,7.40,0.0,1.000,31,5,247.0,1,117,0.0%,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,3.5,0.0
129801,WHIT MARSHALL,2,16,14,111,4,106,1,0,0,.991,7.02,0.3,.000,9,2,141.0,0,47,50.0%,2,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
127385,ARCHIE MCWILLIAM,2,18,18,128,10,117,1,4,0,.992,7.31,-0.9,.800,18,2,156.1,0,80,71.4%,7,5,50.0%,2,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.9,0.0
134493,JOHNNY MEJÍA,2,7,7,51,3,48,0,0,0,1.000,7.29,0.2,1.000,5,1,63.0,0,18,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
136551,CARLOS MENDOZA,2,23,23,158,13,142,3,1,0,.981,6.84,-0.8,1.000,32,5,204.0,1,100,50.0%,6,3,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-1.2,0.0
127401,ERNEST MOORE,2,14,14,101,4,96,1,0,0,.990,7.56,0.3,1.000,5,1,119.0,1,61,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.2,0.0
129564,MICHEAL MORAN,2,35,34,242,13,229,0,2,0,1.000,7.33,0.9,1.125,19,2,297.0,1,112,100.0%,11,11,100.0%,2,2,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,3.8,0.0
129174,JEFF MORGAN,2,42,42,343,28,314,1,1,0,.997,8.10,1.2,1.100,37,7,380.0,1,157,87.5%,8,7,100.0%,5,5,100.0%,7,7,0.0%,0,0,0.0%,0,0,0,1.1,0.0
133663,RUBÉN MUÑÓZ,2,38,37,278,31,245,2,1,0,.993,7.06,0.7,1.231,39,4,352.0,2,196,100.0%,11,11,100.0%,2,2,100.0%,8,8,0.0%,0,0,0.0%,0,0,0,-2.3,0.0
123328,CLIFF NEAL,2,11,11,73,1,72,0,0,0,1.000,6.77,0.1,1.000,6,0,97.0,0,54,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
127260,SCOTT PARKS,2,43,42,290,20,270,0,1,0,1.000,6.86,-0.7,1.000,47,4,380.2,1,158,100.0%,5,5,100.0%,2,2,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
133752,CHRISTIAN PITTS,2,13,13,123,8,115,0,1,0,1.000,9.71,0.5,1.000,12,4,114.0,1,53,100.0%,7,7,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
127434,RAÚL RASADA,2,15,14,103,9,93,1,0,0,.990,6.99,1.1,1.000,10,4,131.1,0,53,100.0%,1,1,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,1,0.9,0.0
127631,JOE RICHARDSON,2,20,16,138,9,129,0,1,0,1.000,8.10,0.2,1.000,10,2,153.1,0,65,80.0%,5,4,100.0%,2,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.7,0.0
121239,DAN ROGERS,2,42,42,322,27,293,2,1,0,.994,7.65,0.7,1.000,50,8,376.2,1,198,100.0%,9,9,0.0%,0,0,100.0%,9,9,0.0%,0,0,0.0%,0,0,0,2.2,0.0
125855,RENÉ ROLLAND,2,41,41,269,14,254,1,2,0,.996,6.61,1.0,1.250,20,2,364.2,1,194,100.0%,9,9,100.0%,3,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,2.3,0.0
122155,BRUCE ROSS,2,2,0,5,0,5,0,0,0,1.000,9.00,-0.0,.000,1,0,5.0,0,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
124414,TERRY RUTLEDGE,2,35,35,264,20,244,0,2,0,1.000,7.76,0.5,1.000,24,4,306.0,2,173,100.0%,4,4,100.0%,3,3,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,2.3,0.0
126464,ALFONSO RUÍZ,2,41,40,297,22,275,0,3,0,1.000,7.41,2.0,1.200,29,10,360.2,2,129,100.0%,11,11,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,1.4,0.0
127591,MIKE RYAN,2,35,35,248,11,237,0,0,0,1.000,7.25,0.5,1.000,26,4,308.0,0,190,100.0%,6,6,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
129563,ARMANDO RÍOS,2,42,42,310,21,288,1,1,0,.997,7.56,-0.8,1.000,52,6,368.0,3,194,100.0%,11,11,100.0%,6,6,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,5.4,0.0
120383,CHRISTOPHER SCHMITT,2,11,11,86,6,80,0,1,0,1.000,7.59,-0.7,1.000,15,0,102.0,1,40,100.0%,3,3,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.1,0.0
130710,JOEL SHAW,2,40,40,309,18,291,0,2,0,1.000,7.82,1.3,1.000,24,6,355.2,2,219,100.0%,6,6,100.0%,4,4,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,4.1,0.0
134788,RICHARD SMITH,2,26,24,173,10,163,0,0,0,1.000,7.07,0.5,.000,20,5,220.1,0,90,100.0%,5,5,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,1.2,0.0
130958,RUBÉN SOTO,2,15,13,79,4,75,0,0,0,1.000,6.03,-0.9,.333,12,2,118.0,0,40,100.0%,1,1,0.0%,0,0,25.0%,4,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
126912,NATHAN STEWART,2,14,14,96,4,92,0,1,0,1.000,6.99,0.4,1.000,11,3,123.2,1,64,100.0%,4,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
128634,KENNETH STRICKLAND,2,42,42,316,23,292,1,3,0,.997,7.62,0.6,1.167,37,7,372.0,2,179,90.9%,11,10,100.0%,7,7,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.5,0.0
120790,ORLANDO SÁNCHEZ,2,27,27,185,15,170,0,1,0,1.000,6.71,0.7,.750,19,7,248.0,1,89,83.3%,6,5,100.0%,2,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
132861,TOBIAS VAN DEN AKKER,2,13,13,86,5,81,0,0,0,1.000,6.62,-0.0,.750,6,1,117.0,1,58,100.0%,5,5,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
133479,LEE VASQU,2,2,2,10,0,10,0,0,0,1.000,5.00,0.0,.000,1,0,18.0,0,8,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
125672,STANFORD WEEKS,2,14,13,100,8,92,0,1,0,1.000,7.44,-0.4,2.000,23,3,121.0,2,79,100.0%,5,5,100.0%,2,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
129655,JACK WHITE,2,40,38,289,23,265,1,1,0,.997,7.71,0.3,1.000,48,7,336.0,1,144,93.3%,15,14,100.0%,3,3,100.0%,7,7,0.0%,0,0,0.0%,0,0,0,1.9,0.0
133856,KENT WHITE,2,16,14,100,5,95,0,0,0,1.000,6.98,-0.4,.500,15,3,129.0,1,64,100.0%,1,1,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-1.1,0.0
129707,DAVE WILEY,2,32,32,247,20,227,0,4,0,1.000,7.81,0.6,1.000,39,11,284.2,4,124,100.0%,5,5,66.7%,3,2,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,-1.6,0.0
129144,JOE WILLIAMS,2,25,23,160,9,151,0,1,0,1.000,7.09,-0.2,.800,13,1,203.0,1,92,100.0%,4,4,100.0%,1,1,75.0%,4,3,0.0%,0,0,0.0%,0,0,0,0.1,0.0
126600,LIAM WILLIAMS,2,22,19,139,5,134,0,0,0,1.000,7.19,-0.1,1.000,20,3,174.0,1,93,100.0%,3,3,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.9,0.0
