ID,Name,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
129164,MIKE SELLERS,9,15,14,23,1,21,1,0,0,.957,1.51,-2.9,.859,0,0,131.0,0,0,86.4%,22,19,50.0%,2,1,50.0%,2,1,0.0%,4,0,0.0%,1,0,3,0.0,0.3
123391,CULLEY SKE,9,17,5,12,0,12,0,0,0,1.000,1.63,-0.5,.981,0,0,66.1,0,0,100.0%,10,10,100.0%,2,2,0.0%,1,0,0.0%,2,0,0.0%,3,0,8,0.0,1.0
120995,VICTOR SMITH,9,11,11,17,0,17,0,0,0,1.000,1.61,-0.9,.981,0,0,95.0,0,0,100.0%,14,14,66.7%,3,2,0.0%,2,0,0.0%,3,0,11.1%,9,1,5,0.0,0.6
131335,HOMER SPENCER,9,5,2,5,0,5,0,0,0,1.000,1.59,-1.0,.818,0,0,28.1,0,0,75.0%,4,3,100.0%,1,1,50.0%,2,1,0.0%,1,0,0.0%,3,0,3,0.0,0.5
129128,SEAN ST. GERMAIN,9,41,41,86,5,81,0,0,0,1.000,2.13,1.2,1.007,0,0,363.1,0,0,100.0%,69,69,100.0%,6,6,100.0%,1,1,41.7%,12,5,0.0%,10,0,23,0.0,1.0
129173,RICKY STEPHENS,9,51,51,125,6,118,1,1,0,.992,2.42,1.0,1.008,0,0,461.0,0,0,100.0%,81,81,92.3%,26,24,63.6%,11,7,30.8%,13,4,7.4%,27,2,24,0.0,1.2
134014,WOODY STOKES,9,2,1,5,0,5,0,0,0,1.000,4.50,-0.0,.981,0,0,10.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
127504,DAN SULLIVAN,9,5,4,9,0,9,0,0,0,1.000,1.84,0.7,.981,0,0,44.0,0,0,100.0%,4,4,100.0%,2,2,0.0%,0,0,66.7%,3,2,33.3%,3,1,1,0.0,0.4
135180,JESÚS SÁNCHEZ,9,26,26,59,2,56,1,1,0,.983,2.27,-1.5,.964,0,0,230.1,0,0,100.0%,41,41,92.9%,14,13,25.0%,4,1,16.7%,6,1,0.0%,12,0,12,0.0,0.2
124844,KEN'ICHI TADA,9,1,1,3,0,3,0,0,0,1.000,3.00,-0.1,.981,0,0,9.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,1,0,0,0.0,0.1
134483,JUNIOR TAPEA,9,6,6,9,0,9,0,0,0,1.000,1.46,-2.0,.803,0,0,55.2,0,0,90.0%,10,9,0.0%,1,0,0.0%,1,0,0.0%,3,0,0.0%,4,0,1,0.0,0.7
128509,DELL TAYLOR,9,3,3,3,0,2,1,0,0,.667,0.67,-0.4,.981,0,0,27.0,0,0,0.0%,0,0,66.7%,3,2,0.0%,0,0,0.0%,1,0,0.0%,1,0,2,0.0,0.1
125211,KENNY THOMAS,9,33,17,43,2,41,0,0,0,1.000,2.28,2.1,1.140,0,0,169.2,0,0,100.0%,27,27,100.0%,9,9,75.0%,4,3,25.0%,4,1,10.0%,10,1,11,0.0,1.5
128794,DIRK TRACY,9,50,50,129,6,123,0,0,0,1.000,2.57,1.6,1.041,0,0,452.1,0,0,100.0%,91,91,91.3%,23,21,54.5%,11,6,27.3%,11,3,6.1%,33,2,37,0.0,0.9
132696,IRA VAN LOO,9,7,7,14,0,14,0,0,0,1.000,1.92,-1.0,.916,0,0,65.2,0,0,92.3%,13,12,0.0%,1,0,50.0%,2,1,50.0%,2,1,0.0%,1,0,4,0.0,0.7
130391,LUIS VÉLEZ,9,3,1,2,0,2,0,0,0,1.000,1.50,-0.0,.981,0,0,12.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,3,0.0,0.0
126586,GREGG WARD,9,51,51,120,3,114,3,1,0,.975,2.34,2.9,1.018,0,0,449.2,0,0,100.0%,90,90,100.0%,10,10,66.7%,6,4,50.0%,12,6,12.5%,32,4,36,0.0,-0.7
128610,JACOB WASHINGTON,9,29,28,50,5,44,1,0,0,.980,1.87,-6.6,.815,0,0,235.2,0,0,85.0%,40,34,62.5%,8,5,71.4%,7,5,0.0%,5,0,0.0%,7,0,15,0.0,1.1
127886,ABRAHAM WATSON,9,50,50,118,4,114,0,0,0,1.000,2.37,-1.9,.956,0,0,448.1,0,0,97.7%,88,86,89.5%,19,17,88.9%,9,8,11.1%,9,1,8.0%,25,2,26,0.0,1.0
121759,JOHN WHITE,9,19,8,23,0,23,0,0,0,1.000,2.38,1.0,1.075,0,0,87.0,0,0,100.0%,17,17,100.0%,2,2,66.7%,3,2,50.0%,4,2,0.0%,1,0,5,0.0,0.5
128202,MAL WILLIAMS,9,51,51,112,4,107,1,0,0,.991,2.25,-0.8,.991,0,0,444.2,0,0,100.0%,77,77,90.9%,22,20,66.7%,9,6,14.3%,21,3,7.1%,14,1,28,0.0,1.8
123990,MITCHELL WILLIAMS,9,2,2,4,0,4,0,0,0,1.000,2.12,-0.0,.981,0,0,17.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,2,0.0,0.0
126074,STEVE WOOD,9,6,4,9,0,9,0,0,0,1.000,1.98,0.4,1.122,0,0,41.0,0,0,100.0%,6,6,100.0%,2,2,0.0%,1,0,0.0%,0,0,25.0%,4,1,3,0.0,-0.2
126129,MIKE WOODWORTH,9,14,14,19,0,19,0,0,0,1.000,1.29,-1.5,.883,0,0,133.0,0,0,100.0%,15,15,25.0%,4,1,100.0%,1,1,25.0%,4,1,11.1%,9,1,8,0.0,1.7
117403,DON WOOTEN,9,1,1,2,0,2,0,0,0,1.000,2.00,-0.0,.981,0,0,9.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,1,0.0,0.1
128176,JEFF YOUNG,9,5,5,7,0,7,0,0,0,1.000,1.47,1.7,2.290,0,0,43.0,0,0,100.0%,4,4,100.0%,2,2,0.0%,0,0,0.0%,0,0,33.3%,3,1,1,0.0,0.1
129831,YU ZHU,9,49,47,97,1,94,2,0,0,.979,2.09,-2.7,.960,0,0,410.0,0,0,97.3%,75,73,88.9%,18,16,71.4%,7,5,0.0%,7,0,0.0%,17,0,23,0.0,-0.3
