ID,Name,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
129890,GEORGE ALLEN,1,20,0,5,2,3,0,0,0,1.000,2.33,-0.2,1.010,1,0,19.1,0,0,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
130195,DOMINGO ALVARADO,1,18,0,1,0,0,1,0,0,.000,0.00,-0.4,.000,1,0,32.0,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
129426,ANTÓNIO AMADOR,1,19,0,3,2,1,0,1,0,1.000,0.85,0.4,1.010,2,1,31.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
120188,BOBBY AMES,1,17,3,3,2,1,0,0,0,1.000,0.78,0.4,1.010,2,1,34.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
130992,GERMÁN AVILÉS,1,14,0,5,2,3,0,0,0,1.000,1.71,0.0,1.010,2,0,26.1,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
130837,JAVIER BALLOU,1,17,0,4,4,0,0,0,0,1.000,1.09,0.3,1.010,1,0,33.0,0,0,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
136436,SERGIO BARAJAS,1,11,11,6,3,3,0,0,0,1.000,0.87,-0.2,1.010,4,0,62.1,0,0,100.0%,2,2,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
124257,DAVE BASS,1,15,6,1,1,0,0,1,0,1.000,0.50,-0.0,1.010,1,0,18.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
120408,RON BEATIN,1,11,11,4,2,2,0,0,0,1.000,0.54,-0.3,1.010,5,0,66.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
125614,LARRY BEAUPRE,1,11,11,11,6,4,1,2,0,.909,1.50,-1.0,.808,8,0,60.0,0,0,100.0%,4,4,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
125919,JEFFREY BECKER,1,11,11,6,4,2,0,0,0,1.000,1.03,-0.1,1.010,4,0,52.1,0,0,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.9,0.0
127879,HOWARD BELL,1,24,0,3,1,2,0,0,0,1.000,1.08,0.2,1.010,4,1,25.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
136711,HÉCTOR BERNARD,1,10,0,1,0,0,1,0,0,.000,0.00,0.4,.000,1,1,11.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
126625,FLORIAN BERNIER,1,17,0,4,3,0,1,0,0,.750,0.91,-0.4,.673,1,0,29.2,0,0,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
127250,PAT BERRY,1,17,0,4,3,1,0,0,0,1.000,1.50,-0.2,1.010,2,0,24.0,0,0,66.7%,3,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
127975,MICHAEL BLAIR,1,20,0,6,1,5,0,0,0,1.000,1.74,0.4,1.010,1,1,31.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
133785,BRIAN BOLDEN,1,21,5,3,2,1,0,0,0,1.000,0.95,-0.1,1.010,0,0,28.1,0,0,50.0%,2,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
126738,BILL BONI,1,21,0,2,1,0,1,0,0,.500,0.38,-0.4,.000,0,0,24.0,0,0,0.0%,1,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
127179,LOUIS BOULET,1,23,0,2,1,1,0,0,0,1.000,0.73,0.0,1.010,0,0,24.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
135391,BRET BOWLING,1,11,11,6,3,3,0,0,0,1.000,0.92,-0.0,1.010,8,1,58.2,0,0,100.0%,2,2,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.2,0.0
125750,LOU BOYER,1,10,10,8,3,5,0,1,0,1.000,1.21,0.8,1.346,11,3,59.1,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.3,0.0
125795,PAUL BRADFORD,1,23,0,4,4,0,0,0,0,1.000,1.64,-0.1,1.010,2,0,22.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
127359,MARTIN BRADY,1,12,0,1,1,0,0,0,0,1.000,0.49,0.0,1.010,0,0,18.1,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
128046,RAY BRAUN,1,11,11,7,2,5,0,1,0,1.000,1.06,0.3,1.010,1,0,59.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
123627,CHRIS BRENNEMAN,1,18,0,4,2,2,0,0,0,1.000,1.20,0.6,2.020,3,1,30.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
134405,GERALD BROWN,1,11,11,11,7,4,0,0,0,1.000,1.62,0.6,1.010,5,2,61.0,0,0,85.7%,7,6,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
120232,JOHN BROWN,1,16,0,5,3,1,1,0,0,.800,2.04,-0.3,.757,0,0,17.2,0,0,50.0%,2,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
127393,SCOTTY BRUCE,1,18,0,4,3,1,0,0,0,1.000,1.69,0.0,1.010,0,0,21.1,0,0,66.7%,3,2,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
129132,RICH BRYANT,1,12,12,13,8,5,0,1,0,1.000,1.70,-0.0,1.010,8,1,69.0,0,0,100.0%,8,8,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
126680,BRAD BULLOCK,1,21,0,1,0,0,1,0,0,.000,0.00,-0.4,.000,7,1,42.0,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
129293,JOE BURKS,1,10,10,2,2,0,0,0,0,1.000,0.34,0.5,1.010,12,3,52.1,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-1.1,0.0
133936,DAKILA BUTARDO,1,20,0,2,1,1,0,0,0,1.000,0.95,0.0,1.010,0,0,19.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
126135,RANDALL BYRNE,1,11,11,6,5,1,0,0,0,1.000,0.81,-0.0,1.346,5,0,67.0,0,0,100.0%,3,3,0.0%,1,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,-0.3,0.0
125335,JUAN CABRAL,1,15,0,2,0,2,0,0,0,1.000,1.15,0.4,.000,1,1,15.2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
121588,JEREMY CABRERA,1,13,0,1,0,0,1,0,0,.000,0.00,-0.4,.000,0,0,20.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
134264,DENNIS CALLAGHAN,1,11,11,6,4,2,0,0,0,1.000,0.77,-0.4,1.010,9,1,70.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
128441,JERRY CALLAHAN,1,12,12,8,3,5,0,0,0,1.000,0.93,0.0,1.010,11,2,77.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
129106,JOHN CAMERON,1,14,0,2,2,0,0,0,0,1.000,1.69,0.5,1.010,1,1,10.2,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
132522,JOE CARR,1,22,0,3,2,0,1,0,0,.667,0.87,-0.4,.505,0,0,20.2,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
130030,LOWELL CASHMANN,1,13,0,2,1,1,0,0,0,1.000,0.95,-0.1,1.010,0,0,19.0,0,0,0.0%,1,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
125130,JUAN CASTELLANOS,1,16,0,2,1,1,0,0,0,1.000,0.78,-0.1,1.010,2,0,23.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
135966,ANTÓNIO CASTRO,1,11,11,8,6,2,0,0,0,1.000,1.17,0.4,1.010,8,2,61.2,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
132753,FERNANDO CEDEÑO,1,19,0,3,2,1,0,0,0,1.000,1.31,-0.1,1.010,2,0,20.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
129876,BRIAN CHANDLER,1,12,0,3,1,2,0,0,0,1.000,1.00,-0.5,.505,3,0,27.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.1,0.0
126844,JIM CHILDRESS,1,11,11,7,4,2,1,1,0,.857,0.82,-0.6,.808,9,1,65.2,0,0,75.0%,4,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
128116,JAKE CLINE,1,9,9,3,2,1,0,0,0,1.000,0.51,1.2,.000,4,3,53.1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
131203,LESTER COBB,1,17,2,2,1,1,0,0,0,1.000,0.56,-0.2,1.010,3,0,32.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
131141,DEAN COLEMAN,1,19,0,4,2,2,0,0,0,1.000,1.32,0.1,1.010,1,0,27.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
120082,RICH COLEMAN,1,12,0,1,1,0,0,0,0,1.000,0.49,-0.4,1.010,0,0,18.1,0,0,33.3%,3,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
131121,JÚLIO COLLAZO,1,10,0,2,2,0,0,0,0,1.000,0.82,0.4,1.010,2,1,22.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
125887,RAMÓN COLÓN,1,12,12,6,5,1,0,1,0,1.000,0.88,0.0,.841,9,2,61.2,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,1.1,0.0
130020,JASON CONCEPCIÓN,1,14,1,3,2,0,1,0,0,.667,0.64,0.3,1.010,2,1,28.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
131180,TIM CONLEY,1,23,0,6,4,2,0,0,0,1.000,1.53,-0.3,1.010,3,0,35.1,0,0,75.0%,4,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
128090,TIM CONNER,1,10,10,5,4,1,0,0,0,1.000,0.78,0.4,1.010,6,2,58.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
121571,KEN CORSALETTI,1,9,9,10,5,4,1,1,0,.900,1.68,0.1,1.010,5,1,48.1,0,0,100.0%,2,2,100.0%,1,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
120415,JORGE COSTELLO,1,11,11,7,5,2,0,1,0,1.000,0.97,0.5,1.212,5,1,64.2,0,0,100.0%,5,5,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
127582,JOHN CROSBY,1,18,0,6,4,2,0,0,0,1.000,1.53,-0.2,1.010,2,0,35.1,0,0,75.0%,4,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
126214,MAX CROSBY,1,11,11,13,6,7,0,2,0,1.000,1.81,1.6,1.010,4,3,64.2,0,0,100.0%,4,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
125103,TRAVIS CURR,1,18,0,6,2,3,1,0,0,.833,1.78,-0.5,1.010,3,0,25.1,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
130868,ARLEN CURRY,1,26,0,6,4,2,0,1,0,1.000,1.53,-0.2,1.010,3,0,35.1,0,0,100.0%,3,3,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
122910,LOWELL CURRY,1,11,11,11,5,6,0,1,0,1.000,1.70,-0.4,1.010,6,0,58.1,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
125598,DONOVAN DAILEY,1,14,0,2,2,0,0,1,0,1.000,1.10,0.2,2.020,2,0,16.1,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
132543,JEFFERY DANIELS,1,19,0,2,1,1,0,0,0,1.000,0.64,0.1,1.010,1,0,28.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
133066,EDWARD DAVIS,1,18,0,4,1,3,0,0,0,1.000,1.64,0.0,1.010,1,0,22.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
129980,GERALD DAVIS,1,18,0,5,3,2,0,0,0,1.000,1.26,-0.0,1.010,6,1,35.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
127029,JASON DAVIS,1,21,0,1,1,0,0,0,0,1.000,0.46,0.1,1.010,0,0,19.2,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
135505,SCOTT DAVIS,1,23,0,7,3,4,0,0,0,1.000,1.18,-0.3,1.010,7,1,53.1,0,0,80.0%,5,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
124908,TRAVIS DAVIS,1,6,0,1,0,0,1,0,0,.000,0.00,-0.1,.000,1,1,9.1,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
126966,MICHEL DE COSTER,1,12,0,3,3,0,0,0,0,1.000,1.47,0.0,1.010,1,0,18.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
132258,TOBY DELANEY,1,11,11,6,5,1,0,1,0,1.000,0.78,0.7,1.010,11,3,69.0,0,0,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
134754,DAVID DELE,1,15,4,2,0,1,1,0,0,.500,0.25,-0.6,1.010,10,1,36.0,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
127005,ARTHUR DIEZ,1,11,11,6,3,3,0,0,0,1.000,1.00,1.3,1.010,4,3,54.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
123187,BOB DOWNING,1,27,0,4,2,2,0,0,0,1.000,0.79,-0.7,1.010,6,0,45.1,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
136472,PEDRO DUARTE,1,11,11,9,7,2,0,0,0,1.000,1.62,0.1,1.212,3,0,50.0,0,0,83.3%,6,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
126718,JULIEN DUBOIS,1,11,11,4,3,0,1,0,0,.750,0.45,-0.9,.505,6,0,59.2,0,0,50.0%,2,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
123505,LEON DUMFRIES,1,19,0,6,4,2,0,0,0,1.000,1.50,0.2,1.010,0,0,36.0,0,0,100.0%,1,1,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
130438,DAN DUNCAN,1,12,12,5,4,1,0,0,0,1.000,0.69,-0.6,.606,5,1,65.0,0,0,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.1,0.0
127824,RALPH DUNIC,1,18,0,3,3,0,0,1,0,1.000,1.05,-0.5,1.010,4,0,25.2,0,0,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
129215,PHIL DURÁN,1,11,11,9,3,6,0,1,0,1.000,1.27,-0.6,1.010,12,1,63.2,0,0,100.0%,3,3,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
122836,FRANK EDLEFSE,1,11,11,10,4,6,0,1,0,1.000,1.45,-0.5,1.010,15,2,62.0,0,0,83.3%,6,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.2,0.0
129850,JEFFREY EDWARDS,1,25,0,1,0,1,0,1,0,1.000,0.30,0.1,.000,4,1,29.2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
132148,BOB EFFDI,1,10,0,1,0,1,0,0,0,1.000,0.71,-0.5,.000,5,0,12.2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
130160,TREVOR ELST,1,10,10,8,4,2,2,0,0,.750,1.01,-0.4,.673,11,2,53.2,0,0,66.7%,3,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
125051,FRED ELÍAS,1,23,0,2,0,2,0,0,0,1.000,0.50,-0.4,.000,4,0,35.2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
131413,DAN ENCARNACIÓN,1,11,11,7,5,2,0,1,0,1.000,1.10,-0.2,1.010,8,1,57.1,0,0,100.0%,5,5,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-1.1,0.0
119899,DARREL ENGLISH,1,13,9,7,4,3,0,1,0,1.000,1.17,-0.3,1.010,4,0,54.0,0,0,75.0%,4,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
129379,JÚLIO FAJARDO,1,11,11,4,3,1,0,0,0,1.000,0.59,0.2,1.010,1,0,61.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
135053,NATHAN FALCON,1,11,11,7,5,2,0,0,0,1.000,1.04,0.3,1.010,8,2,60.2,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
129851,VIC FARMER,1,12,12,6,3,3,0,0,0,1.000,0.91,-0.6,1.010,10,1,59.2,0,0,80.0%,5,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
117663,NORM FAUCETT,1,9,9,4,2,2,0,0,0,1.000,0.72,0.3,1.010,2,1,49.2,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
121641,ANTÓNIO FELICIANO,1,20,0,2,2,0,0,0,0,1.000,0.52,0.3,1.010,3,1,34.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
135233,BRANDON FERGUSON,1,11,11,2,2,0,0,1,0,1.000,0.32,0.0,1.010,3,0,56.1,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
132453,MELQUI FERGUSON,1,9,9,5,4,1,0,1,0,1.000,1.12,-0.2,1.010,5,1,40.0,0,0,80.0%,5,4,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
130057,FRASER FERNÁNDEZ,1,16,0,2,1,1,0,0,0,1.000,0.78,0.0,1.010,1,0,23.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
129788,STEVEN FERRELL,1,11,11,8,6,2,0,0,0,1.000,1.41,0.9,1.010,4,2,51.0,0,0,100.0%,6,6,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
132897,JOSH FERRIS,1,11,11,6,4,2,0,0,0,1.000,0.80,0.3,1.010,5,1,67.1,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
126297,KEN FLOWERS,1,11,11,7,5,2,0,0,0,1.000,1.13,-0.6,1.010,7,0,55.2,0,0,75.0%,4,3,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
135293,JOE FORD,1,11,11,8,5,2,1,0,0,.875,1.15,-1.7,.808,14,0,54.2,0,0,100.0%,5,5,50.0%,2,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
134779,LAWRENCE FORD,1,13,0,3,1,2,0,0,0,1.000,1.31,0.1,1.010,0,0,20.2,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
121231,ED FOX,1,12,12,6,2,4,0,1,0,1.000,0.89,-0.6,1.010,13,2,61.0,0,0,50.0%,4,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
128932,NATHAN FRANCO,1,11,11,3,1,2,0,0,0,1.000,0.38,0.7,1.010,9,3,70.1,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
125573,TOM FRANKLIN,1,12,12,6,1,5,0,0,0,1.000,0.70,0.9,.000,6,3,77.2,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
118672,ADRIEN FRANÇOIS,1,29,0,4,4,0,0,1,0,1.000,0.77,0.5,1.010,3,1,47.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
126067,RUSSELL FROST,1,11,11,4,2,1,1,0,0,.750,0.51,-0.3,.673,5,1,53.1,0,0,100.0%,3,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
120786,GARY GAILBRAITH,1,17,0,2,0,2,0,0,0,1.000,0.82,-0.4,.000,4,0,22.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
136279,PACO GALINDO,1,5,0,1,1,0,0,0,0,1.000,1.50,0.0,1.010,0,0,6.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
133174,GEORGE GARCÍA,1,12,12,7,4,3,0,1,0,1.000,0.82,0.0,1.010,4,0,77.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
