ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
9230,ROBERT HALL,ROBERT,HALL,,CHC,AAA,29,11,35,35,N,N,Normal,20,20,20,55,45,60,50,70,65,70,6,1,0,5,3,2,0,1,0,-0.1,0,0,13.0,0,0,100.0%,5,5,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
7161,JEREMIAH HILTUNEN,JEREMIAH,HILTUNEN,,KCM,AAA,28,12,39,40,N,N,Normal,20,20,20,60,55,65,55,40,35,65,6,2,0,1,1,0,0,0,0,0.0,0,0,2.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
37305,ZACHARY HIRSCH,ZACHARY,HIRSCH,,STL,AAA,23,7,35,35,H,N,Humble,20,20,20,70,70,65,60,45,65,60,6,1,1,10,5,3,2,2,0,-0.6,0,0,9.0,0,0,66.7%,6,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
37339,OWEN MCDOUGAL,OWEN,MCDOUGAL,,SF,AAA,22,7,41,41,N,N,Normal,20,20,20,70,50,60,50,30,40,55,6,1,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
17660,PATRICK MCINTYRE,PATRICK,MCINTYRE,,DET,AAA,26,11,30,32,N,H,Normal,20,20,20,60,75,55,70,70,80,55,6,2,0,2,1,1,0,1,0,0.0,0,0,1.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
27266,PETE MICHELENA,PETE,MICHELENA,,TOR,AAA,25,11,36,37,H,N,Sparkplug,20,20,20,65,65,75,75,60,70,65,6,70,69,284,178,97,9,45,0,-4.6,0,0,599.2,0,0,89.9%,178,160,75.0%,16,12,39.4%,33,13,27.6%,29,8,18.2%,33,6,19,0.0,0.0
30621,VAN RATLIFF,VAN,RATLIFF,,COL,AAA,27,8,43,45,N,N,Normal,20,20,20,45,50,50,55,50,50,50,6,2,2,6,5,0,1,0,0,-1.3,0,0,19.0,0,0,66.7%,6,4,0.0%,1,0,0.0%,1,0,0.0%,0,0,0.0%,1,0,3,0.0,0.0
37806,KEN RICHARDS,KEN,RICHARDS,,CWS,AAA,25,3,38,38,H,N,Captain,20,25,20,70,45,70,60,65,65,75,6,4,4,26,18,6,2,4,0,-0.7,0,0,38.1,0,0,90.5%,21,19,0.0%,1,0,100.0%,1,1,100.0%,1,1,0.0%,2,0,0,0.0,0.0
9745,J.J. SERNA,J.J.,SERNA,,NYM,AAA,24,9,40,40,H,N,Sparkplug,20,20,20,60,60,45,80,45,35,35,6,4,0,5,3,2,0,2,0,0.1,0,0,9.0,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.0,0.0
32614,CEDRIC WHITE,CEDRIC,WHITE,,MIN,AAA,28,13,25,23,H,L,Normal,20,20,20,75,80,80,80,30,60,70,6,55,38,166,113,52,1,25,0,7.4,0,0,329.0,0,0,95.5%,89,85,62.5%,8,5,70.0%,20,14,47.1%,17,8,40.9%,22,9,4,0.0,0.0
14345,E.J. ZUMALT,E.J.,ZUMALT,,CHC,AAA,24,9,43,44,N,H,Normal,20,20,20,60,70,60,75,40,50,55,6,9,0,6,5,1,0,0,0,-0.4,0,0,19.2,0,0,100.0%,5,5,0.0%,0,0,0.0%,1,0,0.0%,3,0,0.0%,2,0,0,0.0,0.0
