ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
16437,GABE DEROSIA,GABE,DEROSIA,,PIT,MLB,31,12,39,39,L,L,Normal,60,60,60,30,25,45,25,30,40,50,2,26,25,207,19,188,0,1,0,0.7,25,9,225.0,3,95,85.7%,7,6,100.0%,2,2,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
35175,NOLAN DOLCI,NOLAN,DOLCI,,TB,MLB,25,10,39,39,N,H,Normal,70,70,50,30,40,40,30,25,20,40,2,24,23,204,7,196,1,0,0,-0.2,32,4,205.1,0,102,100.0%,5,5,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.9,0.0
26522,DAN DROUIN,DAN,DROUIN,,ATL,MLB,31,12,39,39,H,N,Normal,65,60,65,30,25,60,25,25,45,60,2,47,46,415,24,389,2,2,0,-1.9,48,4,406.1,4,178,100.0%,5,5,100.0%,2,2,87.5%,8,7,0.0%,0,0,0.0%,0,0,0,-2.3,0.0
31337,TADEO ESTEVEZ,TADEO,ESTEVEZ,,PHI,MLB,30,12,42,42,N,N,Normal,55,60,65,20,35,50,25,25,35,55,2,63,61,514,36,474,4,3,0,0.1,57,12,546.1,0,192,93.8%,16,15,100.0%,4,4,40.0%,5,2,0.0%,0,0,0.0%,0,0,0,1.6,0.0
28055,RYAN FOLK,RYAN,FOLK,,OAK,MLB,30,12,38,38,N,N,Normal,70,65,45,35,40,30,25,25,25,35,2,49,47,406,29,376,1,4,0,-0.5,63,10,425.1,2,226,100.0%,8,8,100.0%,3,3,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,2.7,0.0
7688,ANDRÉS FONSECA,ANDRÉS,FONSECA,,DET,MLB,23,9,51,51,N,N,Humble,60,60,65,30,30,60,25,30,25,60,2,66,66,511,32,479,0,2,0,0.7,64,12,580.0,2,253,91.7%,12,11,100.0%,5,5,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,0.9,0.0
16865,LUKE FORNEA,LUKE,FORNEA,,ARI,MLB,27,8,39,43,N,N,Normal,55,55,45,35,40,35,25,30,35,40,2,42,41,354,20,331,3,3,0,-0.2,54,10,346.2,2,177,100.0%,12,12,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-1.2,0.0
15319,FEDERICO GARCÍA,FEDERICO,GARCÍA,,SF,MLB,21,5,54,54,H,H,Sparkplug,75,70,45,40,40,35,25,35,45,35,2,72,71,675,42,629,4,0,0,0.5,72,13,637.2,3,321,100.0%,12,12,100.0%,7,7,90.0%,10,9,0.0%,0,0,0.0%,0,0,0,5.4,0.0
24121,JORDAN GOFORTH,JORDAN,GOFORTH,,TOR,MLB,24,8,38,42,L,N,Normal,65,65,50,30,30,45,30,35,45,40,2,11,9,96,8,87,1,1,0,0.2,15,2,81.1,1,49,100.0%,4,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
32200,EITAN GROIS,EITAN,GROIS,,KCM,MLB,20,7,45,45,N,H,Normal,60,55,55,40,60,40,55,25,35,40,2,44,43,360,34,326,0,2,0,1.3,71,15,383.2,1,211,100.0%,13,13,100.0%,1,1,100.0%,7,7,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
7111,IGONE GUERRERO,IGONE,GUERRERO,,CIN,MLB,25,9,63,63,N,N,Humble,75,75,50,20,35,40,25,20,45,45,2,76,76,707,61,644,2,5,0,2.0,93,20,676.1,0,332,100.0%,19,19,100.0%,2,2,100.0%,13,13,0.0%,0,0,0.0%,0,0,0,7.7,0.0
30403,NATHAN GUTIERREZ,NATHAN,GUTIERREZ,,CHC,MLB,26,8,44,44,N,H,Normal,65,75,50,30,45,45,35,30,40,40,2,73,69,666,58,603,5,1,0,1.5,86,22,630.0,2,310,100.0%,17,17,100.0%,10,10,100.0%,10,10,0.0%,0,0,0.0%,1,0,0,5.7,0.0
13066,NICK HASTY,NICK,HASTY,,TB,MLB,26,11,43,46,H,N,Normal,75,70,45,30,25,30,50,40,55,35,2,76,76,673,44,626,3,0,0,0.2,112,16,690.0,3,383,100.0%,16,16,100.0%,9,9,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,5.4,0.0
32579,FREMONT HAWKINS,FREMONT,HAWKINS,,FLA,MLB,28,13,37,37,N,H,Normal,65,65,45,35,50,35,30,25,45,40,2,69,66,573,31,540,2,2,0,-2.6,91,13,594.2,5,372,90.9%,22,20,100.0%,3,3,66.7%,6,4,0.0%,0,0,0.0%,0,0,0,3.0,0.0
36937,IRENO HERNÁNDEZ,IRENO,HERNÁNDEZ,,KCM,MLB,22,7,43,49,N,H,Normal,60,60,60,35,40,30,30,30,40,30,2,58,56,433,27,404,2,1,0,0.2,75,11,500.1,0,286,100.0%,5,5,50.0%,2,1,100.0%,7,7,0.0%,0,0,0.0%,0,0,0,0.8,0.0
25083,YAVIER HOLGUIN,YAVIER,HOLGUIN,,PIT,MLB,24,7,41,44,H,H,Normal,65,70,50,30,40,40,25,20,40,40,2,74,74,653,32,618,3,0,0,-2.9,89,8,664.0,2,322,100.0%,18,18,100.0%,5,5,75.0%,8,6,0.0%,0,0,0.0%,1,0,0,3.0,0.0
11292,SAMUEL HOLLOWAY,SAMUEL,HOLLOWAY,,ANA,MLB,27,12,58,62,N,N,Normal,75,80,75,35,30,60,45,30,25,65,2,75,75,701,37,663,1,1,0,2.3,59,14,672.0,2,303,100.0%,8,8,100.0%,7,7,100.0%,8,8,0.0%,0,0,0.0%,0,0,0,6.1,0.0
27290,KARTER HOPE,KARTER,HOPE,,COL,MLB,31,12,27,27,N,H,Normal,80,80,55,30,25,45,25,30,30,40,2,69,63,529,36,492,1,0,0,-0.9,73,8,552.0,1,277,100.0%,8,8,100.0%,1,1,87.5%,8,7,0.0%,0,0,0.0%,0,0,0,7.0,0.0
37018,PEYTON HOPPER,PEYTON,HOPPER,,STL,MLB,23,7,34,34,H,H,Sparkplug,65,65,40,30,35,35,30,35,50,35,2,24,24,206,15,188,3,3,0,0.5,35,9,216.1,0,102,85.7%,7,6,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
13843,WILLIAM JONES,WILLIAM,JONES,,SD,MLB,26,11,36,37,N,L,Normal,75,75,45,50,30,35,25,30,20,30,2,79,77,610,37,573,0,1,0,0.4,95,16,678.2,2,332,100.0%,12,12,100.0%,6,6,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,5.8,0.0
35077,TRAVIS KLUN,TRAVIS,KLUN,,BOS,MLB,25,10,37,37,N,N,Normal,75,70,45,35,35,35,20,35,50,35,2,40,39,340,23,315,2,3,0,0.8,48,9,344.2,1,198,100.0%,9,9,100.0%,2,2,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,1.2,0.0
9380,HOWARD KONIECZNY,HOWARD,KONIECZNY,,MIL,MLB,27,11,47,49,N,N,Normal,55,55,65,20,30,45,25,20,40,50,2,47,43,392,20,371,1,2,0,0.8,42,10,400.1,3,200,100.0%,8,8,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
8763,LONNIE LAMBERSON,LONNIE,LAMBERSON,,CLE,MLB,33,18,60,60,H,N,Fan Fav,70,70,55,20,25,40,25,25,25,45,2,73,73,660,36,624,0,3,0,-1.5,82,9,641.0,5,337,100.0%,15,15,100.0%,5,5,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,6.9,0.0
33532,ALLAN LECHESA,ALLAN,LECHESA,,BAL,MLB,27,12,31,31,N,N,Captain,65,70,55,30,45,40,25,25,30,45,2,23,22,193,9,184,0,1,0,0.1,26,5,196.0,0,105,100.0%,3,3,100.0%,2,2,66.7%,3,2,0.0%,0,0,0.0%,0,0,0,0.8,0.0
32664,JAX LECONTE,JAX,LECONTE,,STL,MLB,28,13,45,45,N,N,Normal,75,75,50,35,40,35,20,25,25,35,2,75,75,650,31,617,2,2,0,0.4,83,12,678.1,2,297,100.0%,13,13,100.0%,2,2,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,6.6,0.0
32058,YANIERY LEYVA,YANIERY,LEYVA,,TEX,MLB,25,11,39,42,H,L,Normal,65,65,60,30,30,50,25,30,25,50,2,32,29,245,6,239,0,0,0,-0.4,31,2,269.0,0,129,100.0%,5,5,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,3.1,0.0
18785,KAYDEN LOFTIS,KAYDEN,LOFTIS,,CHC,MLB,26,11,38,39,N,N,Normal,65,65,45,25,40,30,25,30,35,30,2,30,30,240,20,219,1,3,0,0.2,46,10,258.1,1,118,80.0%,5,4,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
37657,MARIUS LOOMER,MARIUS,LOOMER,,SF,MLB,23,7,42,47,N,L,Normal,60,60,45,30,30,35,35,30,25,30,2,27,26,244,11,232,1,1,0,-1.0,36,4,235.0,3,104,100.0%,6,6,100.0%,3,3,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
22633,JODY MANZANERO,JODY,MANZANERO,,MIN,MLB,27,10,35,36,N,N,Normal,55,55,65,25,35,55,20,30,30,55,2,16,15,138,8,130,0,1,0,-0.6,23,2,136.1,0,88,100.0%,2,2,100.0%,2,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
23964,JORDI MARRERO,JORDI,MARRERO,,PHI,MLB,30,13,43,43,N,N,Normal,60,55,45,60,40,30,25,45,45,30,2,41,37,308,22,284,2,0,0,-1.1,44,7,329.0,3,150,100.0%,4,4,100.0%,2,2,100.0%,4,4,0.0%,0,0,0.0%,1,0,0,-0.4,0.0
37338,SAMUEL MATTHEWS,SAMUEL,MATTHEWS,,ARI,MLB,22,7,34,36,N,N,Normal,80,75,50,35,40,45,25,35,25,50,2,56,51,509,33,473,3,2,0,0.2,75,14,470.1,2,252,100.0%,10,10,100.0%,2,2,80.0%,5,4,0.0%,0,0,0.0%,0,0,0,3.8,0.0
6741,WYATT MCCAFFERTY,WYATT,MCCAFFERTY,,CIN,MLB,29,14,36,37,N,N,Normal,65,70,50,20,35,40,25,20,45,35,2,23,23,189,15,172,2,2,0,0.1,26,6,200.2,3,107,100.0%,3,3,100.0%,6,6,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,1.6,0.0
25129,JOQUEL MEDINA,JOQUEL,MEDINA,,MON,MLB,23,7,44,44,H,H,Normal,60,60,60,30,30,50,20,40,30,55,2,41,39,331,23,307,1,1,0,0.4,41,8,347.0,2,149,100.0%,8,8,100.0%,4,4,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,0.5,0.0
30400,LEO MENDOZA,LEO,MENDOZA,,MIL,MLB,25,11,38,39,H,H,Sparkplug,65,70,60,35,40,50,35,30,45,45,2,62,59,537,19,517,1,4,0,-0.9,56,5,547.2,4,221,100.0%,7,7,100.0%,3,3,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,4.2,0.0
32668,CADE MURLIN,CADE,MURLIN,,COL,MLB,29,13,21,22,H,H,Humble,75,75,45,30,40,30,30,30,40,30,2,46,36,320,13,304,3,0,0,-1.4,51,6,331.1,2,177,100.0%,6,6,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,2.3,0.0
17491,OSCAR PAMPOLDI,OSCAR,PAMPOLDI,,OAK,MLB,27,11,33,33,H,N,Captain,65,70,60,25,25,30,20,30,35,30,2,26,25,204,17,187,0,0,0,-0.5,24,3,222.2,3,108,100.0%,3,3,100.0%,2,2,85.7%,7,6,0.0%,0,0,0.0%,0,0,0,1.2,0.0
6403,STEPHEN PETRILLO,STEPHEN,PETRILLO,,LAD,MLB,29,11,30,30,N,N,Normal,65,65,55,25,35,40,35,20,25,35,2,57,51,435,26,407,2,3,0,0.4,71,13,462.0,1,164,100.0%,10,10,100.0%,2,2,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,2.3,0.0
29412,RIC PEÑA,RIC,PEÑA,,NYM,MLB,24,3,29,31,H,H,Captain,65,70,60,30,35,55,25,35,30,55,2,30,25,257,20,236,1,0,0,0.9,20,4,229.2,0,99,100.0%,8,8,100.0%,3,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,2.8,0.0
8693,JOSIAH RAPER,JOSIAH,RAPER,,LAD,MLB,25,9,32,34,H,N,Humble,75,75,60,30,30,55,25,40,45,50,2,42,39,334,19,315,0,2,0,1.6,37,10,347.2,0,139,100.0%,4,4,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,1.9,0.0
20159,HERMAN RATLIFF,HERMAN,RATLIFF,,ANA,MLB,23,8,39,39,N,N,Selfish,70,70,55,30,40,45,25,20,25,45,2,27,24,204,10,193,1,0,0,-0.1,25,6,227.2,3,86,66.7%,3,2,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.4,0.0
35161,SOLOMON ROESNER,SOLOMON,ROESNER,,TEX,MLB,25,10,47,48,N,N,Normal,65,65,55,40,45,25,25,35,40,30,2,74,73,664,40,622,2,2,0,0.3,76,13,652.2,4,237,100.0%,19,19,100.0%,6,6,85.7%,7,6,0.0%,0,0,0.0%,0,0,0,1.6,0.0
28944,ETHAN ROTRUCK,ETHAN,ROTRUCK,,BOS,MLB,29,10,39,39,N,N,Outspoken,65,65,45,35,35,40,30,30,25,40,2,11,11,113,7,106,0,1,0,0.6,18,5,95.2,0,43,0.0%,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
34484,PETE RUNDE,PETE,RUNDE,,SEA,MLB,27,11,35,40,H,N,Sparkplug,55,50,55,25,35,45,20,25,35,45,2,51,51,470,31,434,5,3,0,0.3,59,13,459.0,2,221,90.9%,11,10,100.0%,3,3,80.0%,5,4,0.0%,0,0,0.0%,0,0,0,3.0,0.0
9840,HORACIO SALGADO,HORACIO,SALGADO,,HOU,MLB,27,11,38,39,N,L,Selfish,75,75,40,25,30,35,20,25,25,35,2,75,75,584,32,550,2,2,0,1.7,61,12,658.1,4,295,95.5%,22,21,100.0%,4,4,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,9.9,0.0
5695,ARMANDO SEGOVIA,ARMANDO,SEGOVIA,,NYM,MLB,25,9,47,47,N,N,Normal,65,75,60,25,35,50,25,20,25,45,2,49,49,469,29,435,5,2,0,0.1,66,12,426.0,2,171,90.9%,11,10,100.0%,3,3,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,4.5,0.0
19198,HYEONG-SOON SHIM,HYEONG-SOON,SHIM,,NYY,MLB,27,5,46,50,H,H,Normal,70,75,55,25,20,40,25,20,35,45,2,73,71,661,41,617,3,3,0,1.3,90,18,627.2,2,307,100.0%,14,14,100.0%,3,3,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,7.4,0.0
32587,ELDRIDGE SOUZA,ELDRIDGE,SOUZA,,KCR,MLB,29,13,29,30,L,H,Normal,75,80,55,20,30,50,25,20,40,45,2,77,77,629,43,585,1,2,0,-0.2,91,11,670.0,0,322,100.0%,16,16,100.0%,5,5,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,7.4,0.0
34371,KYLE STEPHENSON,KYLE,STEPHENSON,,MIN,MLB,24,3,41,46,N,N,Normal,65,60,60,40,35,50,45,25,20,55,2,77,77,617,39,576,2,1,0,1.2,81,15,668.2,2,340,100.0%,13,13,100.0%,8,8,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,1.9,0.0
32889,JAVIER TENORIO,JAVIER,TENORIO,,ATL,MLB,25,9,41,42,H,N,Normal,65,65,50,30,45,45,20,20,40,50,2,58,53,499,37,462,0,0,0,-0.1,63,7,496.0,0,244,100.0%,17,17,100.0%,7,7,100.0%,9,9,0.0%,0,0,0.0%,0,0,0,3.5,0.0
34995,HUGH TINCHER,HUGH,TINCHER,,BAL,MLB,25,10,46,46,N,N,Normal,80,80,40,45,30,30,35,50,55,30,2,77,77,723,37,683,3,4,0,-0.5,110,15,679.0,2,350,100.0%,15,15,100.0%,8,8,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,7.8,0.0
12812,J.J. TINSLEY,J.J.,TINSLEY,,SD,MLB,27,11,34,35,N,N,Normal,65,65,50,20,35,45,25,20,35,45,2,24,22,193,11,181,1,1,0,0.2,30,6,202.1,0,102,75.0%,4,3,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
35822,MAX VAUGAN,MAX,VAUGAN,,SEA,MLB,27,9,36,37,N,N,Normal,60,65,65,35,35,60,25,20,25,55,2,49,48,451,33,414,4,3,0,-0.8,71,10,439.1,2,234,92.3%,13,12,100.0%,4,4,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,1.2,0.0
32580,ISMAEL VEJAR,ISMAEL,VEJAR,,HOU,MLB,28,13,37,37,N,N,Normal,75,70,55,30,30,40,25,25,25,40,2,25,24,236,18,215,3,0,0,0.5,24,6,227.1,1,104,100.0%,6,6,100.0%,2,2,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,2.7,0.0
26475,BENTO VELAZQUEZ,BENTO,VELAZQUEZ,,CWS,MLB,25,11,43,43,N,N,Normal,60,55,55,35,30,45,25,30,25,50,2,63,63,524,36,485,3,3,0,-0.9,73,11,553.2,2,257,94.4%,18,17,100.0%,4,4,83.3%,6,5,0.0%,0,0,0.0%,0,0,0,-2.2,0.0
22163,TONY WARE,TONY,WARE,,MON,MLB,29,10,40,40,H,H,Humble,80,70,60,25,30,45,25,25,35,45,2,46,44,371,17,353,1,1,0,1.2,34,7,401.1,0,147,100.0%,4,4,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,2.3,0.0
37186,MATIAS ÁLVAREZ,MATIAS,ÁLVAREZ,,TOR,MLB,25,3,38,58,N,L,Normal,55,60,65,30,45,55,30,30,25,55,2,69,69,635,33,600,2,4,0,-0.3,56,10,601.2,5,332,84.6%,13,11,100.0%,4,4,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,1.5,0.0
