ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
28535,CARL BERGGREN,CARL,BERGGREN,,CWS,MLB,26,8,45,53,N,N,Normal,20,20,20,40,40,70,50,30,40,70,4,10,7,28,16,12,0,4,0,-1.3,0,0,64.1,0,0,88.9%,18,16,50.0%,2,1,0.0%,2,0,0.0%,2,0,0.0%,3,0,0,0.0,0.0
40885,GERARDO BIANCHI,GERARDO,BIANCHI,,BOS,MLB,25,2,36,45,N,N,Prankster,20,25,20,75,75,70,70,45,50,70,4,50,16,106,64,40,2,14,0,2.3,0,0,214.2,0,0,93.1%,58,54,71.4%,7,5,88.9%,9,8,54.5%,11,6,15.0%,20,3,6,0.0,0.0
33875,JOHN BLANCHARD,JOHN,BLANCHARD,,CLE,MLB,26,3,60,65,N,H,Normal,20,20,20,40,45,50,65,45,55,40,4,3,0,4,2,2,0,2,0,-0.2,0,0,6.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
34900,WAYNE BROBERG,WAYNE,BROBERG,,MIN,MLB,25,10,32,34,N,N,Captain,20,20,20,65,80,65,80,40,80,55,4,7,7,37,25,10,2,8,0,-0.3,0,0,58.0,0,0,86.4%,22,19,83.3%,6,5,100.0%,1,1,33.3%,3,1,25.0%,4,1,1,0.0,0.0
33700,ZACH BRUBAKER,ZACH,BRUBAKER,,PHI,MLB,22,3,48,80,N,N,Humble,20,20,20,70,70,70,75,50,55,70,4,81,81,293,163,127,3,44,0,2.9,0,0,603.1,0,0,94.4%,142,134,81.8%,22,18,56.7%,30,17,31.0%,29,9,16.7%,42,7,16,0.0,0.0
6372,CHET BRUCKI,CHET,BRUCKI,,DET,MLB,27,12,38,40,H,N,Sparkplug,20,20,20,65,55,50,65,35,60,40,4,13,11,57,36,21,0,2,0,2.1,0,0,93.0,0,0,100.0%,39,39,100.0%,5,5,25.0%,4,1,83.3%,6,5,0.0%,2,0,1,0.0,0.0
33518,FRANCESCO CAPO,FRANCESCO,CAPO,,BOS,MLB,28,12,43,44,H,N,Normal,20,20,20,60,55,40,60,50,50,55,4,26,26,100,58,41,1,13,0,-0.8,0,0,209.0,0,0,93.1%,58,54,37.5%,8,3,66.7%,9,6,33.3%,12,4,7.1%,14,1,3,0.0,0.0
24263,HUGO CASTILLO,HUGO,CASTILLO,,KCM,MLB,23,9,35,37,L,L,Normal,20,20,20,70,60,70,65,55,50,70,4,50,50,221,140,78,3,28,0,4.3,0,0,422.1,0,0,97.1%,105,102,90.9%,22,20,77.3%,22,17,26.1%,23,6,10.7%,28,3,14,0.0,0.0
37242,STEVE CAULFIELD,STEVE,CAULFIELD,,MIL,MLB,25,3,80,80,N,N,Normal,20,25,25,65,60,60,65,35,65,60,4,90,87,401,239,157,5,69,0,5.2,0,0,799.2,0,0,92.5%,201,186,78.8%,33,26,60.0%,30,18,28.3%,46,13,18.4%,38,7,28,0.0,0.0
24999,ELIOT CENTENO,ELIOT,CENTENO,,MON,MLB,24,7,61,61,H,N,Captain,20,20,25,50,45,35,45,40,50,25,4,5,0,6,2,4,0,1,0,-0.1,0,0,12.0,0,0,100.0%,6,6,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
26735,NOEL CHAMBI,NOEL,CHAMBI,,MIL,MLB,25,11,41,41,N,N,Normal,20,20,20,75,65,75,70,65,45,65,4,2,2,7,3,4,0,0,0,-0.0,0,0,16.0,0,0,100.0%,6,6,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,1,0.0,0.0
25504,DWIGHT CLAGETT,DWIGHT,CLAGETT,,HOU,MLB,28,10,38,39,N,N,Normal,20,20,20,70,65,60,75,65,50,60,4,13,9,50,27,23,0,11,0,0.0,0,0,86.0,0,0,100.0%,23,23,0.0%,1,0,33.3%,3,1,0.0%,4,0,33.3%,6,2,2,0.0,0.0
12731,WILSON COCHRAN,WILSON,COCHRAN,,ATL,MLB,24,9,44,44,H,N,Sparkplug,20,20,20,60,80,55,80,55,50,55,4,62,60,267,154,110,3,29,0,-1.7,0,0,540.1,0,0,93.0%,171,159,76.2%,21,16,51.7%,29,15,22.7%,22,5,16.7%,36,6,12,0.0,0.0
22574,OAKLEY COLLIER,OAKLEY,COLLIER,,FLA,MLB,30,11,38,38,L,H,Normal,20,20,20,60,50,45,70,35,40,30,4,22,19,112,65,44,3,21,0,0.1,0,0,177.2,0,0,92.7%,55,51,66.7%,9,6,57.1%,7,4,50.0%,12,6,16.7%,12,2,2,0.0,0.0
14555,ROBERTO CONSTANCIO,ROBERTO,CONSTANCIO,,TOR,MLB,24,8,42,42,N,L,Outspoken,20,20,20,40,50,45,55,40,45,35,4,6,5,13,8,5,0,1,0,-0.6,0,0,34.1,0,0,91.7%,12,11,50.0%,2,1,0.0%,1,0,0.0%,2,0,0.0%,1,0,1,0.0,0.0
36973,SIDNEY COOK,SIDNEY,COOK,,DET,MLB,23,7,49,50,H,N,Fan Fav,20,20,20,40,45,50,50,40,35,35,4,2,0,2,1,1,0,1,0,-0.3,0,0,4.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
35539,EDDIE COONEY,EDDIE,COONEY,,TB,MLB,27,9,27,28,N,N,Normal,20,20,20,65,70,70,75,50,35,65,4,12,2,19,12,7,0,5,0,-0.7,0,0,37.2,0,0,100.0%,9,9,66.7%,3,2,0.0%,3,0,0.0%,2,0,0.0%,4,0,2,0.0,0.0
35058,BERNARD COUDERC,BERNARD,COUDERC,,PHI,MLB,22,7,46,46,N,N,Normal,20,20,20,65,50,55,45,30,45,50,4,5,0,2,0,2,0,0,0,-0.2,0,0,8.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,3,0,0,0.0,0.0
37614,JACKSON CUNNINGHAM,JACKSON,CUNNINGHAM,,MIN,MLB,22,7,48,77,L,N,Normal,20,20,20,60,60,55,55,45,45,55,4,58,54,251,152,97,2,35,0,1.3,0,0,485.0,0,0,92.5%,133,123,72.0%,25,18,54.2%,24,13,30.8%,26,8,23.1%,26,6,12,0.0,0.0
37071,KARL CUTSHAW,KARL,CUTSHAW,,MIN,MLB,21,3,44,45,H,N,Normal,20,20,25,60,55,45,75,60,55,35,4,1,1,7,4,3,0,1,0,0.2,0,0,9.0,0,0,100.0%,2,2,0.0%,1,0,0.0%,0,0,100.0%,1,1,100.0%,1,1,0,0.0,0.0
18386,MILES CZARNOWSKI,MILES,CZARNOWSKI,,SEA,MLB,26,11,40,41,N,N,Selfish,20,20,20,60,60,60,65,75,80,80,4,1,0,1,1,0,0,0,0,0.0,0,0,3.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
33512,GUNNAR D'AREZZO,GUNNAR,D'AREZZO,,TOR,MLB,27,12,48,52,N,N,Normal,20,20,20,60,65,60,60,55,55,50,4,90,90,371,219,144,8,43,0,-6.9,0,0,770.1,0,0,88.5%,208,184,57.8%,45,26,53.3%,45,24,27.5%,40,11,20.0%,50,10,13,0.0,0.0
19739,AXEL DE LOS SANTOS,AXEL,DE LOS SANTOS,,SD,MLB,23,8,34,40,H,L,Sparkplug,20,20,20,75,60,45,60,60,45,55,4,94,92,439,273,160,6,70,0,5.8,0,0,794.2,0,0,93.6%,235,220,75.0%,40,30,60.5%,38,23,32.5%,40,13,15.8%,57,9,12,0.0,0.0
35088,AIDAN DEARING,AIDAN,DEARING,,TEX,MLB,25,10,47,50,H,H,Sparkplug,20,20,20,65,75,50,65,50,75,35,4,79,72,324,195,122,7,52,0,-1.2,0,0,630.0,0,0,93.6%,171,160,83.3%,36,30,38.5%,13,5,25.8%,31,8,8.0%,50,4,16,0.0,0.0
23340,PEDRO DENIZ,PEDRO,DENIZ,,COL,MLB,29,13,40,41,N,H,Normal,20,20,20,60,50,55,50,50,45,60,4,29,24,109,72,34,3,10,0,-4.0,0,0,217.2,0,0,86.8%,68,59,33.3%,9,3,42.9%,7,3,21.1%,19,4,14.3%,14,2,5,0.0,0.0
6703,CRAIG DURGA,CRAIG,DURGA,,WAS,MLB,24,9,41,41,H,N,Sparkplug,20,20,20,65,80,65,80,30,55,60,4,66,64,248,145,101,2,42,0,1.7,0,0,512.0,0,0,94.7%,132,125,89.5%,19,17,61.9%,21,13,25.0%,28,7,10.3%,39,4,13,0.0,0.0
11825,LIAM DYCK,LIAM,DYCK,,KCR,MLB,23,8,48,48,H,H,Sparkplug,20,20,20,60,50,45,50,30,40,30,4,12,12,44,29,15,0,9,0,0.1,0,0,101.0,0,0,100.0%,24,24,50.0%,4,2,33.3%,3,1,50.0%,2,1,12.5%,8,1,1,0.0,0.0
35861,CEDRIC DÍAZ,CEDRIC,DÍAZ,,KCM,MLB,23,6,35,40,H,N,Sparkplug,20,20,20,70,55,50,55,45,50,55,4,6,0,13,8,4,1,2,0,0.6,0,0,15.0,0,0,87.5%,8,7,0.0%,0,0,0.0%,1,0,0.0%,0,0,50.0%,2,1,0,0.0,0.0
37148,JORDAN FAULK,JORDAN,FAULK,,CIN,MLB,23,7,37,40,N,N,Normal,20,20,20,75,50,60,55,50,50,60,4,28,0,34,21,12,1,3,0,1.9,0,0,63.0,0,0,93.3%,15,14,66.7%,3,2,80.0%,5,4,66.7%,3,2,60.0%,5,3,1,0.0,0.0
11294,BIENVENIDO FLORES,BIENVENIDO,FLORES,,TEX,MLB,26,11,40,42,H,N,Humble,20,20,20,70,75,60,65,65,70,60,4,7,0,4,2,2,0,0,0,-0.4,0,0,14.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,2,0,0.0%,1,0,0.0%,1,0,1,0.0,0.0
30937,JUAN GARCÍA,JUAN,GARCÍA,,ATL,MLB,24,8,48,51,N,H,Normal,20,20,20,55,50,70,45,35,60,75,4,1,1,9,5,4,0,2,0,-0.2,0,0,9.0,0,0,100.0%,4,4,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
29616,VICTOR GOSSELIN,VICTOR,GOSSELIN,,PHI,MLB,28,10,80,80,N,N,Normal,20,20,20,65,55,45,55,50,55,65,4,3,0,3,1,2,0,0,0,-0.2,0,0,5.0,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
37427,MICHAEL GREENE,MICHAEL,GREENE,,COL,MLB,23,7,39,41,N,L,Outspoken,20,20,20,65,65,40,60,50,70,40,4,2,2,12,8,4,0,1,0,0.7,0,0,18.0,0,0,100.0%,6,6,100.0%,2,2,100.0%,1,1,0.0%,0,0,50.0%,2,1,1,0.0,0.0
18326,ETHAN GRIMES,ETHAN,GRIMES,,ARI,MLB,26,11,32,34,H,N,Normal,20,20,20,75,70,70,80,25,75,60,4,1,1,8,5,3,0,1,0,0.1,0,0,9.0,0,0,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.0,0.0
32200,EITAN GROIS,EITAN,GROIS,,KCM,MLB,20,7,45,45,N,H,Normal,60,55,55,40,60,40,55,25,35,40,4,5,0,3,3,0,0,1,0,-1.0,0,0,8.0,0,0,50.0%,4,2,0.0%,1,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
15104,OWEN GUARIGLIA,OWEN,GUARIGLIA,,BAL,MLB,31,12,40,40,N,N,Normal,25,25,30,55,60,75,40,50,55,65,4,1,1,8,5,3,0,0,0,0.2,0,0,9.0,0,0,100.0%,5,5,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
34041,ELIEZER GUILLEN,ELIEZER,GUILLEN,,PHI,MLB,22,6,44,45,N,N,Captain,20,20,20,65,70,60,80,60,70,55,4,3,0,9,5,4,0,2,0,0.2,0,0,13.0,0,0,100.0%,4,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,1,0,1,0.0,0.0
33488,NOAH HAGLER,NOAH,HAGLER,,CHC,MLB,27,12,35,36,L,L,Unmotivated,20,20,20,50,65,55,55,70,65,50,4,12,0,8,6,1,1,0,0,-1.3,0,0,20.0,0,0,87.5%,8,7,0.0%,1,0,0.0%,2,0,0.0%,2,0,0.0%,0,0,0,0.0,0.0
41044,WYATT HALES,WYATT,HALES,,TB,MLB,28,12,55,60,H,H,Normal,20,25,20,70,70,70,75,45,55,70,4,1,1,5,2,3,0,1,0,0.0,0,0,9.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,1,0.0,0.0
37476,GRAYSON HANNAH,GRAYSON,HANNAH,,COL,MLB,22,7,42,42,N,L,Outspoken,20,20,20,60,55,50,50,35,50,40,4,15,14,56,38,18,0,9,0,-1.9,0,0,124.1,0,0,87.2%,39,34,80.0%,5,4,50.0%,6,3,0.0%,9,0,7.7%,13,1,3,0.0,0.0
15924,MARLON HARTRICK,MARLON,HARTRICK,,CWS,MLB,24,9,43,44,N,N,Normal,20,20,20,65,55,65,50,45,45,60,4,4,0,3,2,1,0,0,0,0.0,0,0,9.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
19195,CARROL HEILMAN,CARROL,HEILMAN,,TB,MLB,30,11,45,45,N,N,Normal,20,20,20,60,70,65,70,25,55,65,4,5,5,13,9,4,0,1,0,0.2,0,0,38.0,0,0,87.5%,8,7,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,2,0.0,0.0
24556,ALEJANDRO HERNÁNDEZ,ALEJANDRO,HERNÁNDEZ,,CHC,MLB,23,7,37,43,N,N,Normal,20,20,20,65,65,65,60,60,60,55,4,14,5,30,20,9,1,3,0,0.0,0,0,53.0,0,0,92.3%,13,12,100.0%,2,2,60.0%,5,3,0.0%,1,0,33.3%,3,1,0,0.0,0.0
21770,TEOSCAR HERNÁNDEZ,TEOSCAR,HERNÁNDEZ,,TEX,MLB,24,7,73,77,H,N,Fan Fav,20,20,20,60,55,55,55,60,55,50,4,9,6,29,17,12,0,6,0,-0.4,0,0,60.0,0,0,85.7%,21,18,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,2,0,0,0.0,0.0
36484,NELSON HERRERA,NELSON,HERRERA,,KCR,MLB,22,8,50,50,N,N,Normal,20,20,20,65,55,50,60,65,55,55,4,53,53,225,122,100,3,27,0,1.7,0,0,465.1,0,0,92.8%,111,103,75.0%,20,15,68.0%,25,17,43.8%,16,7,19.0%,21,4,16,0.0,0.0
23052,ISAIAH HOLTZ,ISAIAH,HOLTZ,,PIT,MLB,29,10,46,47,N,N,Normal,20,20,20,60,65,65,55,45,35,65,4,3,0,6,3,3,0,1,0,0.2,0,0,7.1,0,0,100.0%,1,1,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,1,0,1,0.0,0.0
34246,UGO JESKE,UGO,JESKE,,DET,MLB,28,9,45,46,N,H,Captain,20,20,20,55,45,45,50,60,50,60,4,10,0,12,7,5,0,4,0,-0.3,0,0,19.0,0,0,100.0%,5,5,100.0%,1,1,0.0%,2,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
24220,CONOR JONES,CONOR,JONES,,BOS,MLB,28,10,47,48,N,L,Normal,20,20,25,45,50,60,55,60,55,55,4,6,3,20,8,11,1,3,0,-2.2,0,0,28.0,0,0,81.8%,11,9,0.0%,3,0,0.0%,1,0,0.0%,2,0,0.0%,4,0,0,0.0,0.0
27291,HYMAN JONES,HYMAN,JONES,,OAK,MLB,28,9,40,41,H,L,Humble,25,25,30,55,50,65,45,45,45,55,4,4,0,2,1,1,0,1,0,-0.2,0,0,7.1,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
13207,TROY JONES,TROY,JONES,,NYM,MLB,24,8,34,39,N,L,Humble,20,20,20,65,75,60,80,35,50,60,4,2,2,7,5,2,0,1,0,0.1,0,0,18.0,0,0,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.0,0.0
23499,MAX KAMINSKI,MAX,KAMINSKI,,TEX,MLB,26,7,44,44,H,N,Normal,20,20,20,55,60,50,55,25,55,35,4,28,21,88,52,35,1,13,0,-2.0,0,0,190.2,0,0,93.6%,47,44,40.0%,5,2,0.0%,5,0,33.3%,6,2,5.9%,17,1,4,0.0,0.0
37129,TAKATSUGU KAWAHARA,TAKATSUGU,KAWAHARA,,STL,MLB,25,3,48,48,H,N,Captain,20,20,20,65,70,60,60,55,55,55,4,4,1,8,6,2,0,1,0,0.1,0,0,14.0,0,0,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.0,0.0
11612,DO-HYEON KAY,DO-HYEON,KAY,,HOU,MLB,26,11,47,48,N,H,Selfish,20,20,20,75,60,45,65,65,50,65,4,89,89,433,256,175,2,78,0,8.9,0,0,790.2,0,0,95.1%,205,195,73.3%,30,22,69.7%,33,23,36.2%,47,17,10.6%,47,5,28,0.0,0.0
14794,QUENTIN KETRON,QUENTIN,KETRON,,SEA,MLB,32,12,48,48,N,N,Selfish,20,20,20,50,65,55,55,20,45,55,4,3,1,9,6,3,0,2,0,-0.3,0,0,17.0,0,0,80.0%,5,4,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
26411,PHILIP KLIMA,PHILIP,KLIMA,,BAL,MLB,26,8,57,60,H,N,Captain,20,20,20,70,60,65,55,30,50,60,4,4,1,9,6,3,0,3,0,0.0,0,0,14.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
14163,DUSTIN KOGER,DUSTIN,KOGER,,HOU,MLB,23,8,39,40,H,N,Captain,20,20,20,65,45,55,50,70,55,75,4,1,1,4,1,3,0,0,0,-0.6,0,0,9.0,0,0,50.0%,2,1,0.0%,0,0,0.0%,1,0,0.0%,2,0,0.0%,1,0,0,0.0,0.0
33687,JAYDEN KRAUSE,JAYDEN,KRAUSE,,CIN,MLB,29,10,46,47,H,N,Prankster,20,20,20,50,55,55,55,45,55,60,4,76,69,287,163,120,4,45,0,-11.6,0,0,570.1,0,0,87.3%,157,137,53.8%,26,14,37.9%,29,11,22.2%,27,6,7.3%,41,3,21,0.0,0.0
15613,MIGUEL LARA,MIGUEL,LARA,,DET,MLB,23,9,31,36,L,N,Normal,20,20,20,70,60,65,65,60,60,75,4,28,25,123,79,43,1,21,0,5.1,0,0,191.1,0,0,96.6%,58,56,55.6%,9,5,87.5%,8,7,38.5%,13,5,36.8%,19,7,4,0.0,0.0
35491,GILDARDO LARES,GILDARDO,LARES,,MON,MLB,21,5,75,75,H,N,Normal,20,20,20,70,65,70,65,65,60,65,4,64,64,307,179,125,3,50,0,5.6,0,0,551.1,0,0,98.6%,147,145,81.5%,27,22,57.6%,33,19,14.7%,34,5,15.8%,38,6,17,0.0,0.0
15578,JOHN LETCHER,JOHN,LETCHER,,CLE,MLB,27,8,50,53,H,H,Normal,20,20,20,55,45,45,50,60,65,55,4,2,0,1,1,0,0,0,0,0.0,0,0,3.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
32706,MITCHEL LIBERTY,MITCHEL,LIBERTY,,PHI,MLB,29,13,37,38,H,N,Sparkplug,20,20,20,80,75,45,80,75,80,55,4,54,18,114,67,45,2,21,0,0.7,0,0,252.0,0,0,94.6%,56,53,56.2%,16,9,33.3%,9,3,45.5%,11,5,5.3%,19,1,8,0.0,0.0
24728,JOE LUND,JOE,LUND,,BOS,MLB,31,13,50,48,H,N,Normal,20,20,20,55,75,70,70,35,50,70,4,30,29,108,53,53,2,16,0,-5.3,0,0,221.0,0,0,81.7%,60,49,50.0%,8,4,14.3%,7,1,12.5%,16,2,4.5%,22,1,6,0.0,0.0
34867,LAWRENCE LYONS,LAWRENCE,LYONS,,CWS,MLB,25,10,40,40,L,H,Normal,20,20,20,60,55,35,60,20,55,20,4,79,76,367,210,151,6,66,0,-3.7,0,0,671.2,0,0,94.9%,175,166,66.7%,39,26,48.6%,35,17,28.2%,39,11,15.0%,40,6,14,0.0,0.0
1498,MARTIN MAITRE,MARTIN,MAITRE,,CLE,MLB,27,12,34,35,N,N,Normal,20,20,20,70,55,75,60,35,50,60,4,1,1,3,1,2,0,1,0,-0.2,0,0,7.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,1,0,0.0%,1,0,0,0.0,0.0
25128,GABRIEL MARTÍNEZ,GABRIEL,MARTÍNEZ,,TB,MLB,26,10,80,80,N,H,Normal,20,20,25,55,75,60,60,40,75,55,4,13,10,41,24,17,0,5,0,-0.7,0,0,86.1,0,0,90.5%,21,19,60.0%,5,3,25.0%,4,1,66.7%,3,2,9.1%,11,1,2,0.0,0.0
22949,YOVANNY MARTÍNEZ,YOVANNY,MARTÍNEZ,,COL,MLB,28,11,39,44,H,H,Sparkplug,20,20,20,50,45,55,45,55,55,60,4,1,0,1,1,0,0,0,0,0.0,0,0,1.2,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
15945,CONOR MCGEE,CONOR,MCGEE,,MIL,MLB,25,9,44,44,N,N,Normal,20,20,20,70,55,80,75,50,50,80,4,5,5,22,14,8,0,3,0,1.4,0,0,40.0,0,0,90.0%,10,9,100.0%,3,3,100.0%,2,2,0.0%,1,0,50.0%,2,1,0,0.0,0.0
6655,RANCE MCINTYRE,RANCE,MCINTYRE,,LAD,MLB,27,12,39,40,N,H,Humble,20,20,20,75,65,65,65,50,55,60,4,17,16,76,44,31,1,12,0,1.3,0,0,135.0,0,0,96.8%,31,30,63.6%,11,7,57.1%,7,4,33.3%,9,3,12.5%,8,1,1,0.0,0.0
9007,TONY MELENDEZ,TONY,MELENDEZ,,DET,MLB,26,11,42,44,N,N,Captain,20,20,20,65,50,35,55,70,70,60,4,9,0,10,4,6,0,1,0,-0.1,0,0,21.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,1,0,0,0.0,0.0
