ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
7474,CLINT FAUL,CLINT,FAUL,,MON,MLB,29,11,45,45,H,N,Normal,20,20,20,45,60,60,45,45,80,55,5,16,15,42,33,5,4,3,0,-2.1,0,0,133.2,0,0,90.9%,33,30,66.7%,6,4,50.0%,6,3,0.0%,0,0,33.3%,3,1,0,0.0,0.0
3867,GIDEON FETZER,GIDEON,FETZER,,HOU,MLB,28,12,60,61,H,N,Sparkplug,20,20,20,55,45,65,50,60,50,75,5,13,9,21,19,2,0,4,0,-0.6,0,0,91.1,0,0,86.7%,15,13,100.0%,5,5,50.0%,2,1,50.0%,2,1,16.7%,6,1,0,0.0,0.0
11294,BIENVENIDO FLORES,BIENVENIDO,FLORES,,TEX,MLB,26,11,40,42,H,N,Humble,20,20,20,70,75,60,65,65,70,60,5,1,0,2,2,0,0,0,0,0.1,0,0,1.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
30937,JUAN GARCÍA,JUAN,GARCÍA,,ATL,MLB,24,8,48,51,N,H,Normal,20,20,20,55,50,70,45,35,60,75,5,4,4,6,3,3,0,1,0,0.2,0,0,34.0,0,0,100.0%,5,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
35072,BERENGER GOETHALS,BERENGER,GOETHALS,,MIN,MLB,26,10,42,44,H,N,Normal,20,20,20,55,65,65,35,25,45,60,5,13,12,26,18,5,3,2,0,-1.2,0,0,106.1,0,0,82.4%,17,14,100.0%,3,3,75.0%,4,3,33.3%,3,1,33.3%,3,1,0,0.0,0.0
13537,RUSS GREENE,RUSS,GREENE,,STL,MLB,33,14,40,40,N,N,Normal,20,20,20,45,60,75,30,30,45,70,5,24,18,51,31,18,2,3,0,0.0,0,0,173.1,0,0,92.3%,39,36,100.0%,7,7,100.0%,1,1,50.0%,4,2,0.0%,2,0,1,0.0,-0.1
15104,OWEN GUARIGLIA,OWEN,GUARIGLIA,,BAL,MLB,31,12,40,40,N,N,Normal,25,25,30,55,60,75,40,50,55,65,5,32,24,66,52,13,1,6,0,1.5,0,0,219.0,0,0,97.9%,47,46,90.9%,11,10,87.5%,8,7,50.0%,2,1,33.3%,3,1,0,0.0,0.0
34041,ELIEZER GUILLEN,ELIEZER,GUILLEN,,PHI,MLB,22,6,44,45,N,N,Captain,20,20,20,65,70,60,80,60,70,55,5,8,1,5,4,0,1,2,0,-0.4,0,0,20.2,0,0,50.0%,2,1,100.0%,1,1,0.0%,1,0,100.0%,2,2,0.0%,0,0,0,0.0,0.0
37340,JEFF GUTTERY,JEFF,GUTTERY,,CIN,MLB,22,7,43,43,N,N,Normal,20,20,20,60,50,65,50,45,50,65,5,90,90,251,182,60,9,23,0,5.2,0,0,789.2,0,0,98.8%,162,160,94.1%,34,32,75.0%,28,21,64.3%,14,9,33.3%,33,11,4,0.0,0.0
33488,NOAH HAGLER,NOAH,HAGLER,,CHC,MLB,27,12,35,36,L,L,Unmotivated,20,20,20,50,65,55,55,70,65,50,5,1,0,1,1,0,0,0,0,0.0,0,0,2.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
15924,MARLON HARTRICK,MARLON,HARTRICK,,CWS,MLB,24,9,43,44,N,N,Normal,20,20,20,65,55,65,50,45,45,60,5,69,69,155,117,34,4,9,0,2.3,0,0,598.1,0,0,95.1%,103,98,88.9%,36,32,81.8%,11,9,63.6%,11,7,18.2%,11,2,0,0.0,0.0
21770,TEOSCAR HERNÁNDEZ,TEOSCAR,HERNÁNDEZ,,TEX,MLB,24,7,73,77,H,N,Fan Fav,20,20,20,60,55,55,55,60,55,50,5,2,0,1,1,0,0,0,0,0.0,0,0,3.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
35052,TODD HILLYER,TODD,HILLYER,,CLE,MLB,26,10,36,40,N,N,Normal,20,20,20,50,45,55,50,65,75,65,5,13,5,17,13,3,1,1,0,-0.2,0,0,58.0,0,0,91.7%,12,11,100.0%,1,1,80.0%,5,4,0.0%,0,0,0.0%,2,0,0,0.0,0.0
23052,ISAIAH HOLTZ,ISAIAH,HOLTZ,,PIT,MLB,29,10,46,47,N,N,Normal,20,20,20,60,65,65,55,45,35,65,5,81,80,184,116,62,6,17,0,1.5,0,0,716.0,0,0,93.8%,129,121,83.3%,24,20,84.2%,19,16,45.5%,11,5,31.2%,16,5,4,0.0,0.0
25219,ALFIE HOU,ALFIE,HOU,,ARI,MLB,32,13,46,46,H,N,Normal,20,20,20,45,55,75,35,45,50,75,5,92,91,183,140,33,10,10,0,-0.2,0,0,723.0,0,0,94.4%,124,117,85.3%,34,29,70.6%,17,12,43.8%,16,7,22.2%,18,4,3,0.0,0.0
24220,CONOR JONES,CONOR,JONES,,BOS,MLB,28,10,47,48,N,L,Normal,20,20,25,45,50,60,55,60,55,55,5,5,4,9,7,2,0,0,0,0.2,0,0,34.2,0,0,100.0%,3,3,100.0%,3,3,100.0%,2,2,0.0%,1,0,0.0%,0,0,0,0.0,0.0
27291,HYMAN JONES,HYMAN,JONES,,OAK,MLB,28,9,40,41,H,L,Humble,25,25,30,55,50,65,45,45,45,55,5,11,9,17,10,7,0,1,0,-0.1,0,0,79.1,0,0,100.0%,10,10,33.3%,3,1,0.0%,2,0,100.0%,2,2,100.0%,1,1,0,0.0,0.0
13207,TROY JONES,TROY,JONES,,NYM,MLB,24,8,34,39,N,L,Humble,20,20,20,65,75,60,80,35,50,60,5,9,6,12,8,4,0,0,0,0.2,0,0,59.1,0,0,100.0%,8,8,100.0%,2,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
37129,TAKATSUGU KAWAHARA,TAKATSUGU,KAWAHARA,,STL,MLB,25,3,48,48,H,N,Captain,20,20,20,65,70,60,60,55,55,55,5,82,81,194,148,39,7,10,0,1.3,0,0,721.1,0,0,93.7%,126,118,93.0%,43,40,86.7%,15,13,54.5%,11,6,26.3%,19,5,4,0.0,0.0
14794,QUENTIN KETRON,QUENTIN,KETRON,,SEA,MLB,32,12,48,48,N,N,Selfish,20,20,20,50,65,55,55,20,45,55,5,9,6,13,11,2,0,1,0,-0.8,0,0,59.1,0,0,100.0%,9,9,75.0%,4,3,33.3%,3,1,0.0%,0,0,0.0%,0,0,1,0.0,0.0
1422,ISAAC KNOTT,ISAAC,KNOTT,,DET,MLB,30,14,80,80,N,N,Normal,20,20,20,35,55,75,45,35,55,70,5,10,10,25,16,8,1,0,0,0.0,0,0,87.0,0,0,93.3%,15,14,100.0%,2,2,50.0%,2,1,80.0%,5,4,0.0%,3,0,0,0.0,0.0
33687,JAYDEN KRAUSE,JAYDEN,KRAUSE,,CIN,MLB,29,10,46,47,H,N,Prankster,20,20,20,50,55,55,55,45,55,60,5,5,1,3,2,1,0,0,0,-0.2,0,0,16.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
35491,GILDARDO LARES,GILDARDO,LARES,,MON,MLB,21,5,75,75,H,N,Normal,20,20,20,70,65,70,65,65,60,65,5,10,4,16,11,5,0,3,0,0.2,0,0,60.0,0,0,88.9%,9,8,100.0%,5,5,50.0%,2,1,0.0%,0,0,0.0%,1,0,0,0.0,0.0
16648,MYLES LIGON,MYLES,LIGON,,SF,MLB,23,8,39,42,N,H,Normal,20,20,20,65,60,80,65,50,45,80,5,18,0,4,2,2,0,0,0,0.2,0,0,35.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
24728,JOE LUND,JOE,LUND,,BOS,MLB,31,13,50,48,H,N,Normal,20,20,20,55,75,70,70,35,50,70,5,24,23,57,39,17,1,4,0,0.5,0,0,201.2,0,0,94.4%,36,34,100.0%,14,14,66.7%,6,4,0.0%,0,0,40.0%,5,2,0,0.0,0.0
17308,CHING-CHAO LUO,CHING-CHAO,LUO,,CLE,MLB,24,8,47,47,N,H,Normal,25,25,25,55,45,55,35,50,45,50,5,4,0,2,1,1,0,0,0,0.0,0,0,6.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
25128,GABRIEL MARTÍNEZ,GABRIEL,MARTÍNEZ,,TB,MLB,26,10,80,80,N,H,Normal,20,20,25,55,75,60,60,40,75,55,5,9,7,18,15,3,0,3,0,-0.3,0,0,68.0,0,0,100.0%,12,12,83.3%,6,5,100.0%,1,1,0.0%,2,0,0.0%,1,0,0,0.0,0.0
14340,ROBIN MASCARO,ROBIN,MASCARO,,TOR,MLB,24,9,40,40,H,N,Captain,40,40,70,50,50,80,40,45,50,75,5,46,45,102,79,16,7,4,0,-0.1,0,0,382.1,0,0,89.8%,59,53,80.0%,25,20,69.2%,13,9,57.1%,7,4,66.7%,6,4,3,0.0,0.0
22928,MAXWELL MAUNU,MAXWELL,MAUNU,,HOU,MLB,27,8,44,45,H,L,Captain,20,20,20,55,55,65,40,30,45,55,5,77,77,187,138,42,7,18,0,1.2,0,0,678.1,0,0,96.1%,129,124,92.6%,27,25,83.3%,18,15,53.3%,15,8,12.5%,24,3,4,0.0,0.0
25846,HERACULAMO MAYOR JR.,HERACULAMO,MAYOR JR.,,DET,MLB,31,13,46,46,N,N,Normal,20,20,20,50,50,80,45,30,40,75,5,90,89,214,158,49,7,17,0,3.7,0,0,781.0,0,0,97.2%,145,141,97.2%,36,35,88.2%,17,15,41.7%,12,5,18.8%,16,3,5,0.0,0.0
15945,CONOR MCGEE,CONOR,MCGEE,,MIL,MLB,25,9,44,44,N,N,Normal,20,20,20,70,55,80,75,50,50,80,5,52,11,66,52,13,1,7,0,1.4,0,0,217.1,0,0,93.6%,47,44,83.3%,12,10,100.0%,4,4,50.0%,4,2,60.0%,5,3,1,0.0,0.0
17257,JASON MCGREGORY,JASON,MCGREGORY,,COL,MLB,23,8,45,48,N,N,Normal,20,20,20,60,55,75,40,35,50,70,5,57,57,119,83,30,6,8,0,0.6,0,0,505.1,0,0,92.6%,81,75,88.9%,18,16,83.3%,12,10,36.4%,11,4,28.6%,14,4,3,0.0,0.0
34975,LEVI MCHUGH,LEVI,MCHUGH,,TOR,MLB,26,10,46,48,N,N,Normal,25,25,20,50,50,70,45,30,55,60,5,43,43,104,72,22,10,7,0,-2.4,0,0,374.2,0,0,90.0%,70,63,88.2%,17,15,66.7%,12,8,60.0%,5,3,25.0%,8,2,3,0.0,0.0
6655,RANCE MCINTYRE,RANCE,MCINTYRE,,LAD,MLB,27,12,39,40,N,H,Humble,20,20,20,75,65,65,65,50,55,60,5,10,10,21,16,4,1,1,0,-0.1,0,0,86.1,0,0,91.7%,12,11,100.0%,8,8,33.3%,3,1,0.0%,0,0,0.0%,2,0,1,0.0,0.0
26848,ZACH MEEHAN,ZACH,MEEHAN,,ATL,MLB,28,9,49,52,N,N,Selfish,20,20,20,60,55,75,35,50,45,75,5,91,89,197,146,43,8,16,0,2.8,0,0,814.1,0,0,95.7%,117,112,83.3%,42,35,84.2%,19,16,47.8%,23,11,33.3%,27,9,2,0.0,0.0
1426,GROVER MELVILLE,GROVER,MELVILLE,,CLE,MLB,30,11,45,45,N,N,Normal,20,20,25,60,60,70,75,30,50,60,5,18,16,56,41,14,1,3,0,1.2,0,0,148.0,0,0,97.6%,41,40,100.0%,5,5,50.0%,6,3,66.7%,3,2,40.0%,5,2,1,0.0,0.0
27975,BARTON MESSICK,BARTON,MESSICK,,BAL,MLB,28,10,42,44,H,N,Normal,20,20,20,60,55,75,70,35,40,75,5,80,75,183,132,47,4,11,0,3.3,0,0,652.0,0,0,96.8%,124,120,95.8%,24,23,84.2%,19,16,33.3%,12,4,33.3%,21,7,2,0.0,0.0
9857,DWIGHT MOBLEY,DWIGHT,MOBLEY,,MIN,MLB,25,9,44,44,H,N,Normal,20,20,20,55,55,55,50,40,45,45,5,50,46,123,92,29,2,9,0,-0.1,0,0,412.2,0,0,94.5%,91,86,87.5%,16,14,63.6%,11,7,62.5%,8,5,25.0%,4,1,3,0.0,0.0
5900,ELIJAH MOORE,ELIJAH,MOORE,,PHI,MLB,24,9,59,59,N,N,Outspoken,20,20,20,55,55,75,55,45,45,75,5,90,90,215,159,48,8,10,0,1.5,0,0,705.1,0,0,95.8%,143,137,90.7%,43,39,58.8%,17,10,50.0%,8,4,23.5%,17,4,1,0.0,0.0
24367,ADRIÁN MORADO,ADRIÁN,MORADO,,NYM,MLB,22,7,43,45,N,L,Normal,20,20,20,65,55,60,55,50,50,60,5,1,0,1,1,0,0,0,0,0.0,0,0,3.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
27786,EDWARD R. NEWSOME,EDWARD R.,NEWSOME,,COL,MLB,30,12,44,44,H,N,Captain,20,20,20,65,80,60,75,30,55,60,5,22,22,48,40,8,0,1,0,1.9,0,0,196.0,0,0,100.0%,31,31,100.0%,5,5,100.0%,7,7,25.0%,4,1,25.0%,4,1,0,0.0,0.0
28236,JAY NOLIN,JAY,NOLIN,,ARI,MLB,27,9,43,43,H,H,Sparkplug,20,20,20,65,80,75,80,65,45,75,5,9,7,13,7,6,0,0,0,0.3,0,0,64.0,0,0,100.0%,9,9,100.0%,2,2,50.0%,2,1,0.0%,2,0,50.0%,2,1,0,0.0,0.0
32669,JEB O'DOHERTY,JEB,O'DOHERTY,,ANA,MLB,29,13,45,45,H,N,Fan Fav,20,20,20,70,65,55,60,45,55,45,5,10,8,20,16,2,2,0,0,-1.3,0,0,85.0,0,0,73.3%,15,11,100.0%,6,6,50.0%,2,1,0.0%,0,0,0.0%,1,0,0,0.0,0.0
35557,TATASHI OMOTO,TATASHI,OMOTO,,LAD,MLB,30,10,80,80,N,H,Normal,20,20,20,60,70,80,65,55,65,75,5,89,89,234,176,51,7,18,0,5.1,0,0,804.1,0,0,95.6%,159,152,92.7%,41,38,68.2%,22,15,66.7%,9,6,50.0%,16,8,2,0.0,0.0
37218,BRYAN OWENS,BRYAN,OWENS,,TEX,MLB,23,7,51,51,N,N,Normal,20,20,20,50,50,75,40,30,35,75,5,86,84,197,149,40,8,14,0,0.9,0,0,750.0,0,0,93.7%,142,133,91.9%,37,34,81.8%,11,9,83.3%,6,5,30.0%,10,3,3,0.0,0.0
29158,PASQUALINO PINO,PASQUALINO,PINO,,NYY,MLB,29,12,44,44,N,N,Normal,20,20,20,50,60,70,55,45,45,25,5,86,86,194,146,40,8,14,0,-0.3,0,0,751.2,0,0,95.5%,133,127,87.1%,31,27,66.7%,18,12,42.9%,14,6,26.7%,15,4,3,0.0,0.0
27700,KRISTOPHER POLSTER,KRISTOPHER,POLSTER,,FLA,MLB,26,8,44,44,N,H,Prankster,20,20,20,45,40,70,40,25,55,75,5,13,11,29,21,7,1,4,0,0.0,0,0,99.0,0,0,100.0%,19,19,100.0%,5,5,66.7%,3,2,0.0%,2,0,0.0%,1,0,0,0.0,0.0
15764,D.J. POPE,D.J.,POPE,,KCR,MLB,31,12,40,40,N,N,Normal,20,20,20,60,55,75,60,45,55,70,5,81,72,168,119,40,9,9,0,-0.7,0,0,625.0,0,0,93.0%,115,107,78.4%,37,29,56.2%,16,9,75.0%,8,6,41.2%,17,7,4,0.0,0.0
36542,JEREMY PRITCHARD,JEREMY,PRITCHARD,,OAK,MLB,22,8,44,45,H,L,Sparkplug,20,20,20,50,40,80,35,35,45,75,5,37,37,94,60,30,4,8,0,2.0,0,0,332.1,0,0,95.0%,60,57,80.0%,15,12,100.0%,5,5,80.0%,10,8,28.6%,7,2,0,0.0,0.0
32513,JOSÉ PÉREZ,JOSÉ,PÉREZ,,ANA,MLB,29,13,43,43,N,N,Normal,20,20,20,65,55,75,70,45,55,60,5,65,65,150,102,40,8,16,0,-2.2,0,0,575.1,0,0,93.4%,106,99,74.1%,27,20,87.5%,16,14,0.0%,6,0,15.4%,13,2,0,0.0,0.0
19774,ADEN REINHARDT,ADEN,REINHARDT,,KCR,MLB,27,8,39,41,N,N,Normal,25,25,25,45,50,55,40,35,55,55,5,13,3,13,11,2,0,1,0,0.0,0,0,43.0,0,0,90.9%,11,10,100.0%,2,2,100.0%,1,1,0.0%,2,0,0.0%,2,0,0,0.0,0.0
25003,THOMAS RIETBERGEN,THOMAS,RIETBERGEN,,ATL,MLB,23,7,61,61,H,H,Fan Fav,20,20,20,65,55,60,50,55,55,60,5,4,3,10,7,3,0,2,0,0.3,0,0,30.0,0,0,100.0%,7,7,100.0%,2,2,0.0%,0,0,50.0%,2,1,0.0%,0,0,0,0.0,0.0
18382,OSCAR ROSE,OSCAR,ROSE,,ANA,MLB,29,11,46,46,H,N,Normal,20,20,25,70,65,50,65,45,45,65,5,2,0,1,0,1,0,0,0,-0.1,0,0,7.1,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.0,0.0
30613,ALAN SALERNO,ALAN,SALERNO,,SEA,MLB,28,9,75,80,N,N,Normal,20,20,20,50,50,70,65,40,45,65,5,79,78,194,143,39,12,20,0,-1.0,0,0,702.1,0,0,92.1%,126,116,90.5%,42,38,66.7%,21,14,37.5%,8,3,20.0%,15,3,4,0.0,0.0
