ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
23770,HUNTER TREMPER,HUNTER,TREMPER,,MIN,MLB,27,8,41,41,N,N,Normal,20,20,20,35,35,45,20,35,30,35,1,43,4,2,1,1,0,0,0,0.0,6,1,44.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
27333,LANDON VAZ,LANDON,VAZ,,KCM,MLB,37,19,40,40,L,L,Normal,20,20,20,20,20,45,20,20,25,25,1,15,14,5,4,1,0,0,0,-1.4,14,0,60.1,0,0,80.0%,5,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
29462,KIP WARZECHA,KIP,WARZECHA,,BOS,MLB,26,8,42,45,L,L,Unmotivated,20,20,20,30,30,50,30,30,25,35,1,25,0,5,3,2,0,1,0,-0.4,3,0,30.2,0,0,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
13554,NEIL YOUSE,NEIL,YOUSE,,CLE,MLB,35,19,62,62,N,L,Outspoken,20,20,20,20,25,50,20,35,25,25,1,20,20,12,5,7,0,0,0,0.4,15,3,111.1,0,0,100.0%,3,3,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.2,0.0
33580,RAHIMAT ABU NASIM,RAHIMAT,ABU NASIM,,HOU,MLB,27,12,42,42,N,N,Selfish,20,20,20,35,30,50,25,50,40,25,1,27,0,4,1,3,0,0,0,0.2,1,0,27.2,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
28581,HUGO ACOSTA,HUGO,ACOSTA,,SD,MLB,23,7,35,40,N,N,Normal,20,20,20,40,35,45,20,35,35,40,1,13,1,1,0,1,0,1,0,0.0,1,0,19.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
22972,ADÁN ADAMES,ADÁN,ADAMES,,CWS,MLB,23,7,48,48,N,N,Normal,20,20,20,30,35,35,25,40,30,25,1,23,1,4,1,2,1,0,0,-1.7,8,0,47.2,0,0,33.3%,3,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,-0.1,0.0
40082,RIVAL ADAMO,RIVAL,ADAMO,,ATL,MLB,25,7,44,45,H,N,Captain,20,20,20,30,25,35,25,30,35,35,1,20,20,14,7,5,2,1,0,-0.8,12,1,112.2,0,0,85.7%,7,6,0.0%,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
18238,LANDEN ADKINS,LANDEN,ADKINS,,TEX,MLB,34,15,42,42,N,N,Prankster,20,20,20,25,35,55,25,25,30,25,1,16,14,8,4,4,0,0,0,-0.1,17,3,86.2,0,0,100.0%,5,5,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
17149,HARJAP AGARWAL,HARJAP,AGARWAL,,BOS,MLB,30,11,53,53,N,L,Normal,20,20,20,35,40,35,20,35,25,25,1,21,21,15,12,2,1,0,0,0.2,11,1,121.0,0,0,100.0%,6,6,100.0%,4,4,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
6546,RYAN AGOSTINO,RYAN,AGOSTINO,,DET,MLB,35,20,45,45,N,N,Normal,20,20,20,20,25,40,25,20,25,25,1,11,10,4,2,2,0,0,0,0.4,4,1,38.1,0,0,0.0%,0,0,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.4,0.0
22943,YANSIEL ALCANTARA,YANSIEL,ALCANTARA,,ANA,MLB,23,7,43,43,L,L,Normal,20,20,20,35,40,70,20,30,35,75,1,14,14,5,2,2,1,0,0,0.0,10,3,73.1,0,0,75.0%,4,3,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,-0.1,0.0
29385,YORDANYS ALCANTARA,YORDANYS,ALCANTARA,,PIT,MLB,36,20,50,50,N,N,Normal,20,20,20,20,30,45,35,25,25,45,1,21,19,10,8,2,0,0,0,0.6,15,4,119.0,0,0,75.0%,4,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
23282,GRAYSON ALLEMAN,GRAYSON,ALLEMAN,,PHI,MLB,36,18,49,49,N,H,Normal,20,20,20,30,25,45,20,30,25,25,1,22,22,23,17,6,0,1,0,1.6,11,2,116.2,0,0,100.0%,16,16,75.0%,4,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
36151,GABE ALVARADO,GABE,ALVARADO,,SD,MLB,24,9,43,44,N,N,Outspoken,20,20,20,30,30,55,20,35,40,30,1,24,4,5,2,3,0,0,0,-0.3,10,1,64.2,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
35621,JUAN ALVARADO,JUAN,ALVARADO,,NYM,MLB,24,10,80,80,N,H,Normal,20,20,20,25,35,50,30,30,35,35,1,20,20,5,5,0,0,0,0,1.3,18,5,110.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.9,0.0
12678,GAVINO ALVAREZ,GAVINO,ALVAREZ,,PIT,MLB,39,23,48,48,N,N,Normal,20,20,20,20,20,30,20,25,25,20,1,16,0,2,1,1,0,0,0,0.0,1,0,17.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
16077,TERRY ARENDT,TERRY,ARENDT,,SD,MLB,34,14,43,43,N,N,Normal,20,20,20,25,50,55,20,45,25,25,1,20,20,16,11,4,1,2,0,-0.6,23,3,142.2,0,0,90.9%,11,10,100.0%,1,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
23942,RALPH ARRIAGA,RALPH,ARRIAGA,,HOU,MLB,26,11,44,45,N,N,Normal,20,20,20,25,25,55,20,20,30,20,1,21,0,3,1,1,1,0,0,-0.2,3,1,28.1,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
14374,DAVE ATALAYA,DAVE,ATALAYA,,CHC,MLB,31,16,78,78,H,N,Normal,20,20,20,25,25,60,25,35,25,25,1,22,22,13,10,3,0,2,0,2.9,18,7,125.1,0,0,100.0%,9,9,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
36823,BOBBY AVILES,BOBBY,AVILES,,OAK,MLB,23,7,48,48,H,N,Sparkplug,20,20,20,30,30,75,25,25,30,35,1,37,0,8,7,1,0,0,0,0.5,4,1,49.2,0,0,100.0%,5,5,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
32406,TIMMY AVILES,TIMMY,AVILES,,SD,MLB,32,13,44,44,N,N,Normal,20,20,20,25,25,45,20,25,35,25,1,11,0,1,0,1,0,0,0,0.5,1,1,14.1,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
22882,R.J. BADGETT,R.J.,BADGETT,,CHC,MLB,31,13,48,48,N,N,Normal,20,20,20,30,35,70,35,30,45,30,1,24,0,3,1,2,0,0,0,-0.4,8,1,41.0,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
12612,JONATHAN BAGWELL,JONATHAN,BAGWELL,,COL,MLB,34,18,41,41,N,N,Normal,20,20,20,20,25,55,20,20,35,25,1,19,19,8,4,2,2,0,0,-0.1,20,3,104.1,0,0,83.3%,6,5,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
14775,SANDY BALENTINE,SANDY,BALENTINE,,SD,MLB,38,23,38,38,N,N,Normal,20,20,20,20,25,40,20,20,25,25,1,28,5,8,6,2,0,1,0,0.5,7,2,62.1,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
39646,ALFONSO BANALES,ALFONSO,BANALES,,OAK,MLB,20,7,44,47,H,N,Normal,20,20,20,30,30,35,35,35,25,40,1,9,0,3,3,0,0,0,0,0.3,0,0,7.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
40075,CURT BANKS,CURT,BANKS,,HOU,MLB,23,7,50,56,H,N,Humble,20,20,20,25,20,50,25,40,20,25,1,20,20,16,10,6,0,0,0,-0.1,12,1,110.0,0,0,100.0%,10,10,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.9,0.0
40627,OSCAR BANOS,OSCAR,BANOS,,ANA,MLB,24,3,80,80,N,N,Normal,20,20,20,30,35,55,20,40,30,35,1,42,0,2,2,0,0,1,0,0.5,3,1,47.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
7136,JASON BAREFIELD,JASON,BAREFIELD,,CHC,MLB,32,17,51,51,N,N,Normal,20,20,20,20,30,50,25,20,25,25,1,16,16,12,6,6,0,0,0,-0.1,14,1,88.1,0,0,100.0%,3,3,100.0%,1,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,0,1.5,0.0
17402,TILLMAN BARNES,TILLMAN,BARNES,,FLA,MLB,36,17,46,46,N,H,Normal,20,20,20,20,45,30,20,20,20,25,1,21,21,10,7,3,0,0,0,1.0,16,5,126.2,0,0,85.7%,7,6,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
27125,JACOB BARON,JACOB,BARON,,MIN,MLB,35,17,45,45,H,N,Captain,20,20,20,20,20,40,20,25,25,25,1,32,4,6,3,3,0,0,0,-0.0,10,2,52.1,0,0,100.0%,4,4,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
36082,YASNIEL BARRAGAN,YASNIEL,BARRAGAN,,MIN,MLB,23,9,43,43,N,N,Normal,20,20,20,30,20,50,30,25,30,65,1,8,8,3,3,0,0,0,0,-0.5,8,0,40.1,0,0,100.0%,1,1,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.4,0.0
40031,FABIAN BARROW,FABIAN,BARROW,,KCM,MLB,22,7,55,55,H,N,Normal,20,20,20,30,20,55,20,35,20,40,1,28,0,1,1,0,0,0,0,1.6,5,4,46.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
14679,MARK BARTEAU,MARK,BARTEAU,,PHI,MLB,34,18,48,48,H,N,Normal,20,20,20,20,30,55,20,30,25,30,1,56,0,7,4,3,0,1,0,-0.4,2,0,56.2,0,0,50.0%,6,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
38445,CAIDEN BAUER,CAIDEN,BAUER,,KCM,MLB,25,3,44,47,H,N,Sparkplug,20,20,20,30,40,40,25,35,40,45,1,50,0,6,4,2,0,0,0,0.7,14,4,43.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
7096,MASON BEAM,MASON,BEAM,,SF,MLB,31,15,43,43,N,H,Normal,20,20,20,30,25,45,20,20,25,50,1,33,0,4,3,1,0,0,0,0.4,1,0,46.0,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
35026,LIONEL BEAUDOIN,LIONEL,BEAUDOIN,,CIN,MLB,25,10,49,49,N,L,Outspoken,20,20,20,30,30,45,20,35,30,25,1,41,5,3,2,1,0,0,0,0.7,6,2,62.1,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.6,0.0
14744,JORDAN BEECHER,JORDAN,BEECHER,,MIN,MLB,25,8,44,44,H,N,Normal,20,20,20,30,20,75,30,30,25,30,1,34,0,5,4,1,0,0,0,0.5,3,1,36.1,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
26841,JESSE BEITZEL,JESSE,BEITZEL,,MIN,MLB,39,20,42,42,H,N,Humble,20,20,20,20,25,40,20,20,25,25,1,42,0,10,4,6,0,0,0,-0.8,8,0,50.2,0,0,66.7%,3,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.9,0.0
36690,ED BENNER,ED,BENNER,,SEA,MLB,21,3,47,53,H,H,Normal,20,20,20,35,45,60,20,35,30,40,1,11,0,1,1,0,0,0,0,0.2,3,1,19.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
36218,MARTIN BERA,MARTIN,BERA,,CIN,MLB,23,9,49,49,N,N,Normal,20,20,20,30,30,50,45,50,25,35,1,20,0,1,1,0,0,0,0,0.1,5,1,25.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
16185,STEW BETTS,STEW,BETTS,,TEX,MLB,31,15,42,42,N,H,Normal,20,20,20,25,30,45,20,20,20,30,1,32,0,3,2,1,0,1,0,-0.0,7,1,40.0,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6815,LEVI BIRCKHEAD,LEVI,BIRCKHEAD,,OAK,MLB,32,17,43,43,N,N,Normal,20,20,20,20,25,50,20,25,25,35,1,36,0,4,1,3,0,0,0,1.4,3,3,52.0,0,0,0.0%,0,0,0.0%,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
7919,DARWIN BIVINS,DARWIN,BIVINS,,PIT,MLB,30,15,52,52,N,N,Normal,20,20,20,20,35,50,20,20,25,25,1,40,0,1,1,0,0,0,0,0.6,5,3,44.2,0,0,33.3%,3,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
21910,LUCA BLACKSHER,LUCA,BLACKSHER,,PIT,MLB,31,13,49,49,L,N,Normal,20,20,20,40,20,55,25,30,25,40,1,29,0,3,2,1,0,0,0,-0.1,5,1,40.2,0,0,0.0%,0,0,50.0%,2,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
33875,JOHN BLANCHARD,JOHN,BLANCHARD,,CLE,MLB,26,3,60,65,N,H,Normal,20,20,20,40,45,50,65,45,55,40,1,20,8,5,2,3,0,0,0,0.0,9,1,55.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
38385,IAN BLOMBERG,IAN,BLOMBERG,,KCR,MLB,23,3,41,41,N,N,Normal,20,20,20,30,30,45,25,35,25,65,1,37,0,10,6,4,0,0,0,-0.3,7,0,61.0,0,0,100.0%,4,4,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
37379,SAM BOK,SAM,BOK,,COL,MLB,23,7,45,49,N,N,Normal,20,20,20,30,30,60,25,40,30,30,1,21,0,4,2,2,0,0,0,0.6,3,1,26.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
29413,CAMRON BOLLINGER,CAMRON,BOLLINGER,,COL,MLB,26,8,48,48,N,N,Normal,20,20,20,30,25,50,40,20,30,30,1,34,0,6,4,2,0,1,0,0.5,1,0,38.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
23939,JONNY BOS,JONNY,BOS,,MON,MLB,31,12,48,48,N,H,Normal,20,20,25,25,30,45,25,30,25,25,1,22,22,13,5,5,3,0,0,-2.0,25,2,122.0,0,0,66.7%,3,2,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,2,0,0,-0.0,0.0
23371,VITANTONIO BOURQUE,VITANTONIO,BOURQUE,,ATL,MLB,32,14,39,39,N,N,Prankster,20,20,20,35,35,55,20,25,30,35,1,15,0,4,1,2,1,0,0,-0.4,1,0,25.1,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
7942,NEWLYN BOYLE,NEWLYN,BOYLE,,DET,MLB,30,11,50,50,H,N,Normal,20,20,20,25,30,45,25,35,25,30,1,21,21,14,7,5,2,0,0,1.9,10,6,118.1,0,0,71.4%,7,5,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
38837,MICKEY BRAGG,MICKEY,BRAGG,,ATL,MLB,21,3,46,63,N,H,Normal,20,20,20,35,40,40,40,35,30,35,1,15,0,3,2,1,0,0,0,0.1,0,0,15.2,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
30119,JAXON BREWER,JAXON,BREWER,,HOU,MLB,26,8,41,41,N,N,Normal,20,20,20,30,30,55,25,40,25,40,1,28,0,3,2,1,0,0,0,-0.4,5,0,33.1,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
8983,GUNNER BRUBAKER,GUNNER,BRUBAKER,,SF,MLB,28,12,54,55,H,L,Normal,20,20,20,30,25,30,20,35,25,30,1,33,0,5,4,1,0,1,0,0.4,3,1,57.2,0,0,100.0%,4,4,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
16039,LANCE BUCHANAN,LANCE,BUCHANAN,,ANA,MLB,34,19,67,67,H,N,Fan Fav,20,20,20,20,20,55,25,20,25,25,1,20,20,22,14,7,1,0,0,1.8,17,5,118.2,0,0,93.3%,15,14,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.1,0.0
8266,LOU BUCHANAN,LOU,BUCHANAN,,SF,MLB,32,17,44,44,H,N,Normal,20,20,20,20,20,30,20,20,25,25,1,20,20,6,3,3,0,0,0,-0.4,10,0,112.0,0,0,100.0%,1,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
39652,JEB BURDETTE,JEB,BURDETTE,,CLE,MLB,22,7,46,46,N,N,Normal,20,20,20,30,30,55,20,35,35,30,1,38,0,2,1,1,0,0,0,0.1,3,0,36.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
39662,RICHARD BURKMAN,RICHARD,BURKMAN,,ATL,MLB,22,7,57,61,H,N,Humble,20,20,20,40,20,50,20,30,45,35,1,39,0,8,2,4,2,1,0,-1.0,4,0,50.0,0,0,62.5%,8,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
9800,DYLAN BURLINGAME,DYLAN,BURLINGAME,,MON,MLB,33,17,45,45,N,H,Normal,20,20,20,20,40,45,20,20,30,25,1,36,0,5,3,2,0,0,0,0.0,2,0,28.1,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
23293,WEBSTER BURNEY,WEBSTER,BURNEY,,PHI,MLB,35,17,50,50,N,N,Normal,20,20,20,20,30,65,20,20,40,25,1,51,0,5,3,2,0,0,0,-0.6,9,0,71.0,0,0,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
40000,DIEGO BUTANDA,DIEGO,BUTANDA,,NYM,MLB,21,5,43,50,L,L,Outspoken,20,20,20,30,30,45,20,35,30,35,1,13,13,2,0,2,0,0,0,-0.0,3,0,51.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
37508,JEURYS CABRERA,JEURYS,CABRERA,,BAL,MLB,22,3,42,47,N,L,Selfish,20,20,20,35,30,70,20,25,20,25,1,16,13,8,6,2,0,1,0,0.8,8,2,73.0,0,0,100.0%,7,7,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.9,0.0
14611,ABRAHAM CADDY,ABRAHAM,CADDY,,ARI,MLB,31,12,50,50,N,N,Normal,20,20,20,30,35,50,20,30,30,35,1,26,4,9,7,2,0,1,0,0.3,9,2,55.2,0,0,100.0%,7,7,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
28765,TYLER CALCOTE,TYLER,CALCOTE,,CWS,MLB,26,8,44,44,N,N,Normal,20,20,20,30,30,50,25,40,25,45,1,23,0,5,2,3,0,0,0,0.1,1,0,31.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
40986,MACERIO CARMONA,MACERIO,CARMONA,,COL,MLB,22,2,80,80,H,L,Outspoken,20,20,20,35,40,50,35,30,30,35,1,18,18,19,9,10,0,1,0,-0.0,17,2,108.0,0,0,100.0%,8,8,33.3%,3,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.6,0.0
14405,DRAKE CARRANZA,DRAKE,CARRANZA,,TOR,MLB,25,9,47,47,N,N,Normal,20,20,20,25,25,40,25,30,40,25,1,41,0,5,4,0,1,0,0,-1.3,10,0,38.1,0,0,80.0%,5,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
5424,HUGO CARRANZA,HUGO,CARRANZA,,ARI,MLB,23,9,44,44,H,H,Normal,20,20,20,35,30,55,20,20,35,25,1,14,0,4,3,1,0,0,0,0.1,1,0,19.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
34116,KAIKE CARVALHO,KAIKE,CARVALHO,,KCM,MLB,20,5,53,53,N,N,Normal,20,20,20,30,40,40,25,35,30,25,1,39,0,3,2,1,0,0,0,-0.5,9,1,45.2,0,0,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
36573,SIMÓN CASTANEDA,SIMÓN,CASTANEDA,,BOS,MLB,25,3,44,47,N,L,Outspoken,20,20,20,30,35,55,20,25,40,40,1,19,0,3,1,1,1,0,0,-0.1,2,0,18.1,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
27472,LOGAN CASTLE,LOGAN,CASTLE,,TB,MLB,28,10,39,41,L,L,Unmotivated,20,20,20,25,45,45,25,25,45,40,1,29,0,2,2,0,0,0,0,-0.1,2,0,42.1,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
41136,GABRIEL CATALAN,GABRIEL,CATALAN,,MON,MLB,32,17,72,72,N,L,Outspoken,20,20,25,35,40,55,20,45,40,35,1,59,0,4,0,4,0,0,0,0.2,2,0,69.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,1.6,0.0
28846,JODY CATES,JODY,CATES,,ANA,MLB,26,8,39,40,N,L,Normal,20,20,20,45,25,50,20,30,25,35,1,23,0,1,1,0,0,0,0,0.1,0,0,36.2,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
