ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
34184,ROBERTO ESPINOZA,ROBERTO,ESPINOZA,,KCR,MLB,23,6,39,41,H,N,Normal,20,20,20,55,40,40,20,60,45,60,9,82,82,187,6,179,2,0,0,7.5,0,0,703.1,0,0,100.0%,127,127,92.6%,27,25,81.2%,16,13,50.0%,14,7,16.3%,43,7,48,0.0,1.5
29114,LUKE FALCON,LUKE,FALCON,,LAD,MLB,26,8,50,56,N,N,Normal,20,20,20,35,35,60,30,60,50,65,9,13,13,24,1,23,0,0,0,-0.3,0,0,117.0,0,0,100.0%,16,16,100.0%,5,5,33.3%,3,1,33.3%,3,1,0.0%,3,0,7,0.0,-0.1
3867,GIDEON FETZER,GIDEON,FETZER,,HOU,MLB,28,12,60,61,H,N,Sparkplug,20,20,20,55,45,65,50,60,50,75,9,79,79,149,5,140,4,0,0,5.1,0,0,696.1,0,0,98.9%,90,89,100.0%,24,24,73.3%,15,11,41.4%,29,12,10.5%,38,4,43,0.0,-0.3
32643,ELIJAH GLICKMAN,ELIJAH,GLICKMAN,,NYY,MLB,29,13,59,63,H,N,Normal,20,20,20,25,35,35,20,45,55,55,9,1,0,2,0,2,0,0,0,-0.0,0,0,3.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.2
30485,LUIS ENRIQUE GONZÁLEZ,LUIS ENRIQUE,GONZÁLEZ,,ANA,MLB,24,3,48,55,N,N,Normal,20,20,20,45,30,30,20,55,40,55,9,5,5,1,0,1,0,0,0,-0.4,0,0,29.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,3,0,0.0%,3,0,5,0.0,0.5
29616,VICTOR GOSSELIN,VICTOR,GOSSELIN,,PHI,MLB,28,10,80,80,N,N,Normal,20,20,20,65,55,45,55,50,55,65,9,6,5,10,0,10,0,0,0,-1.0,0,0,41.0,0,0,85.7%,7,6,66.7%,3,2,66.7%,3,2,0.0%,1,0,0.0%,0,0,1,0.0,0.3
13537,RUSS GREENE,RUSS,GREENE,,STL,MLB,33,14,40,40,N,N,Normal,20,20,20,45,60,75,30,30,45,70,9,2,0,2,0,2,0,0,0,-0.0,0,0,11.0,0,0,0.0%,0,0,50.0%,2,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
23343,EASTON GREINER,EASTON,GREINER,,ANA,MLB,30,12,31,31,H,H,Captain,20,20,20,65,55,30,20,70,60,50,9,2,0,4,0,4,0,0,0,0.1,0,0,16.1,0,0,100.0%,2,2,100.0%,1,1,100.0%,1,1,0.0%,1,0,0.0%,0,0,1,0.0,0.0
15104,OWEN GUARIGLIA,OWEN,GUARIGLIA,,BAL,MLB,31,12,40,40,N,N,Normal,25,25,30,55,60,75,40,50,55,65,9,5,5,10,0,10,0,0,0,-0.1,0,0,44.0,0,0,100.0%,9,9,0.0%,0,0,0.0%,1,0,100.0%,1,1,0.0%,1,0,3,0.0,-0.0
12692,LEO HALUSKA,LEO,HALUSKA,,TB,MLB,26,11,42,42,H,N,Sparkplug,20,20,20,35,25,35,20,65,55,60,9,23,11,27,0,27,0,0,0,0.6,0,0,122.0,0,0,100.0%,18,18,100.0%,6,6,75.0%,4,3,0.0%,2,0,0.0%,3,0,4,0.0,-0.2
33936,ERICK HARO,ERICK,HARO,,SD,MLB,30,12,46,46,N,N,Normal,20,20,20,60,45,45,45,60,80,60,9,44,41,95,3,92,0,0,0,1.0,0,0,325.2,0,0,100.0%,67,67,100.0%,13,13,66.7%,12,8,13.3%,15,2,15.4%,13,2,20,0.0,0.5
17103,TOBY HAWKINS,TOBY,HAWKINS,,BAL,MLB,27,8,67,72,H,N,Fan Fav,20,25,20,45,40,50,20,60,70,65,9,92,91,192,8,181,3,0,0,4.4,0,0,801.0,0,0,100.0%,125,125,97.3%,37,36,52.9%,17,9,26.9%,26,7,11.4%,35,4,50,0.0,1.3
6034,LENNY HEGEL,LENNY,HEGEL,,MON,MLB,29,11,45,45,N,N,Normal,20,20,20,60,45,35,20,70,70,50,9,9,9,23,1,22,0,0,0,1.1,0,0,81.1,0,0,100.0%,14,14,100.0%,4,4,100.0%,1,1,100.0%,3,3,0.0%,3,0,2,0.0,0.4
35052,TODD HILLYER,TODD,HILLYER,,CLE,MLB,26,10,36,40,N,N,Normal,20,20,20,50,45,55,50,65,75,65,9,12,11,23,0,22,1,0,0,-0.6,0,0,93.2,0,0,100.0%,17,17,100.0%,4,4,33.3%,3,1,0.0%,1,0,0.0%,5,0,9,0.0,0.6
9347,NICK HUMPHRIES,NICK,HUMPHRIES,,WAS,MLB,24,9,35,45,N,N,Normal,20,20,20,35,30,75,30,70,55,80,9,4,2,3,0,3,0,0,0,-0.1,0,0,21.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,3,0,2,0.0,-0.2
34246,UGO JESKE,UGO,JESKE,,DET,MLB,28,9,45,46,N,H,Captain,20,20,20,55,45,45,50,60,50,60,9,7,7,15,0,14,1,0,0,-0.5,0,0,53.0,0,0,100.0%,10,10,100.0%,4,4,0.0%,2,0,0.0%,1,0,0.0%,1,0,7,0.0,0.3
24220,CONOR JONES,CONOR,JONES,,BOS,MLB,28,10,47,48,N,L,Normal,20,20,25,45,50,60,55,60,55,55,9,39,31,70,4,64,2,0,0,-1.0,0,0,273.2,0,0,97.6%,41,40,100.0%,15,15,54.5%,11,6,10.0%,10,1,11.8%,17,2,16,0.0,0.8
11612,DO-HYEON KAY,DO-HYEON,KAY,,HOU,MLB,26,11,47,48,N,H,Selfish,20,20,20,75,60,45,65,65,50,65,9,4,0,1,0,1,0,0,0,-0.4,0,0,5.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,2,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
37598,CORMAC KEALY,CORMAC,KEALY,,ARI,MLB,25,3,40,41,H,N,Normal,20,20,20,55,50,40,50,60,55,55,9,16,16,39,0,39,0,0,0,1.1,0,0,145.1,0,0,100.0%,25,25,87.5%,8,7,80.0%,5,4,66.7%,3,2,12.5%,8,1,10,0.0,-0.3
14163,DUSTIN KOGER,DUSTIN,KOGER,,HOU,MLB,23,8,39,40,H,N,Captain,20,20,20,65,45,55,50,70,55,75,9,8,3,7,0,7,0,0,0,0.6,0,0,37.0,0,0,100.0%,3,3,100.0%,2,2,100.0%,1,1,0.0%,1,0,33.3%,3,1,4,0.0,0.4
26500,LEE KOSTKOS,LEE,KOSTKOS,,CWS,MLB,23,9,50,50,H,N,Normal,20,20,20,45,35,45,40,55,60,65,9,1,1,3,0,3,0,0,0,-0.0,0,0,9.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
2790,CRISPIN LA,CRISPIN,LA,,COL,MLB,29,14,47,47,H,N,Normal,20,20,20,25,30,45,20,50,50,60,9,23,21,35,1,32,2,0,0,-4.8,0,0,187.0,0,0,88.9%,27,24,100.0%,2,2,30.8%,13,4,40.0%,5,2,0.0%,7,0,7,0.0,0.4
15578,JOHN LETCHER,JOHN,LETCHER,,CLE,MLB,27,8,50,53,H,H,Normal,20,20,20,55,45,45,50,60,65,55,9,53,53,103,5,96,2,0,0,-0.4,0,0,459.2,0,0,97.4%,76,74,100.0%,13,13,66.7%,6,4,25.0%,8,2,13.0%,23,3,35,0.0,0.8
29004,MING-HSU LIANG,MING-HSU,LIANG,,ARI,MLB,27,8,40,42,H,N,Sparkplug,20,20,20,55,50,35,20,70,50,50,9,2,2,1,0,1,0,0,0,-1.0,0,0,18.0,0,0,100.0%,1,1,0.0%,1,0,0.0%,2,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
38907,TUCK LOVATT,TUCK,LOVATT,,KCR,MLB,22,7,32,50,N,N,Normal,20,20,20,35,30,50,20,55,45,60,9,24,15,32,0,32,0,0,0,1.1,0,0,148.0,0,0,100.0%,25,25,100.0%,4,4,100.0%,1,1,100.0%,2,2,0.0%,4,0,8,0.0,0.8
22949,YOVANNY MARTÍNEZ,YOVANNY,MARTÍNEZ,,COL,MLB,28,11,39,44,H,H,Sparkplug,20,20,20,50,45,55,45,55,55,60,9,60,59,109,3,105,1,0,0,-6.1,0,0,516.1,0,0,95.3%,86,82,75.0%,20,15,40.0%,10,4,6.7%,15,1,11.1%,27,3,36,0.0,3.4
26668,BRENNAN MATA,BRENNAN,MATA,,MON,MLB,27,8,42,43,N,N,Normal,20,20,20,50,45,35,20,65,60,55,9,34,33,73,1,70,2,1,0,3.7,0,0,295.2,0,0,100.0%,46,46,100.0%,11,11,100.0%,6,6,33.3%,15,5,15.4%,13,2,21,0.0,0.2
17314,SKIP MAYBERRY,SKIP,MAYBERRY,,SF,MLB,25,7,80,80,H,N,Sparkplug,20,25,20,30,35,45,20,50,40,65,9,6,5,8,0,8,0,0,0,-0.2,0,0,45.0,0,0,100.0%,6,6,0.0%,1,0,100.0%,1,1,33.3%,3,1,0.0%,2,0,5,0.0,0.2
16941,MAX MCABEE,MAX,MCABEE,,BOS,MLB,23,8,47,47,N,N,Normal,20,20,20,30,30,35,20,45,45,60,9,22,7,19,2,17,0,0,0,-1.2,0,0,93.2,0,0,92.3%,13,12,100.0%,3,3,100.0%,2,2,0.0%,3,0,0.0%,5,0,4,0.0,0.2
1970,CEDRIC MCCLINE,CEDRIC,MCCLINE,,ANA,MLB,29,14,41,41,N,H,Normal,20,20,20,30,35,40,30,55,40,65,9,31,28,56,0,55,1,0,0,-1.0,0,0,258.0,0,0,100.0%,44,44,90.9%,11,10,0.0%,2,0,14.3%,7,1,0.0%,7,0,21,0.0,0.9
37371,JOHN MCCOY,JOHN,MCCOY,,MIL,MLB,23,7,43,43,N,L,Outspoken,20,20,20,45,30,50,35,70,55,70,9,7,0,6,1,5,0,0,0,-0.0,0,0,27.2,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,-0.1
34977,BOJI MCMAHON,BOJI,MCMAHON,,SEA,MLB,25,10,36,42,N,N,Normal,20,20,20,50,45,65,20,50,55,80,9,37,32,56,2,54,0,0,0,-4.5,0,0,283.2,0,0,95.5%,44,42,81.8%,11,9,16.7%,6,1,9.1%,11,1,6.2%,16,1,16,0.0,0.8
24854,SIDNEY MOHN,SIDNEY,MOHN,,SF,MLB,26,8,42,43,N,N,Humble,20,20,20,50,40,45,45,65,65,65,9,3,3,5,1,4,0,0,0,-0.2,0,0,27.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,1,0,2,0.0,0.0
27277,GERALD MOLINARI,GERALD,MOLINARI,,NYY,MLB,29,10,45,47,N,N,Normal,20,20,20,65,50,60,20,65,60,80,9,56,53,99,3,95,1,0,0,3.2,0,0,427.1,0,0,100.0%,68,68,100.0%,12,12,75.0%,12,9,6.7%,15,1,19.2%,26,5,17,0.0,-0.3
33498,MARCO MONROY,MARCO,MONROY,,SF,MLB,25,9,44,47,H,N,Normal,20,20,20,60,45,50,50,70,60,70,9,23,5,14,0,13,1,0,0,-0.2,0,0,72.0,0,0,100.0%,12,12,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,3,0,1,0.0,0.1
21828,YORBIS MONTERO,YORBIS,MONTERO,,ANA,MLB,23,7,48,48,N,N,Prankster,20,20,20,25,30,45,20,55,50,60,9,46,44,90,4,84,2,0,0,-1.9,0,0,401.2,0,0,98.5%,66,65,92.9%,14,13,33.3%,9,3,20.0%,10,2,5.0%,20,1,21,0.0,0.9
37518,BRAYDEN MOORE,BRAYDEN,MOORE,,TOR,MLB,23,7,48,48,N,N,Normal,20,20,25,60,50,30,20,65,60,50,9,19,12,36,0,36,0,0,0,0.5,0,0,124.2,0,0,100.0%,27,27,100.0%,7,7,100.0%,2,2,0.0%,2,0,0.0%,5,0,5,0.0,0.1
33104,DENZELL MOORE,DENZELL,MOORE,,OAK,MLB,27,9,44,45,L,L,Unmotivated,20,20,20,35,35,35,25,65,60,45,9,33,33,81,1,79,1,0,0,3.0,0,0,287.1,0,0,100.0%,57,57,100.0%,16,16,33.3%,3,1,25.0%,8,2,30.0%,10,3,17,0.0,2.8
37656,CORY MOSTELLER,CORY,MOSTELLER,,MIL,MLB,22,3,74,74,H,L,Normal,20,25,20,50,45,55,50,60,65,70,9,62,60,147,9,135,3,1,0,1.5,0,0,512.1,0,0,100.0%,101,101,95.2%,21,20,38.5%,13,5,23.8%,21,5,11.4%,35,4,33,0.0,1.8
35806,CHASE MOYER,CHASE,MOYER,,MIL,MLB,28,9,68,73,H,N,Sparkplug,20,20,20,30,35,50,20,55,45,70,9,24,22,39,2,36,1,0,0,-1.2,0,0,173.0,0,0,96.7%,30,29,100.0%,5,5,33.3%,3,1,25.0%,4,1,0.0%,4,0,10,0.0,0.5
18721,GARLAND MULLEN,GARLAND,MULLEN,,KCM,MLB,25,7,30,31,N,N,Normal,20,20,20,45,35,45,35,70,55,55,9,2,1,2,0,2,0,0,0,0.1,0,0,10.0,0,0,50.0%,2,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,100.0%,1,1,0,0.0,0.0
33237,ANTONINO NEGRETE,ANTONINO,NEGRETE,,MIN,MLB,21,3,44,45,H,H,Normal,20,20,20,45,35,40,40,70,40,55,9,4,3,8,0,8,0,0,0,-0.2,0,0,28.0,0,0,100.0%,7,7,100.0%,1,1,0.0%,0,0,0.0%,2,0,0.0%,1,0,2,0.0,-0.1
37017,THOMAS NISSEN,THOMAS,NISSEN,,SEA,MLB,22,7,67,77,H,N,Normal,20,20,20,50,35,30,40,60,40,50,9,1,1,3,0,3,0,0,0,-0.1,0,0,9.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,-0.0
34942,TOBE ODEN,TOBE,ODEN,,MIN,MLB,21,3,46,48,H,N,Captain,20,20,20,40,40,45,20,55,60,60,9,9,4,19,2,17,0,0,0,0.2,0,0,49.0,0,0,100.0%,9,9,100.0%,6,6,100.0%,1,1,0.0%,2,0,16.7%,6,1,1,0.0,0.2
31670,SONNY ORTEGA,SONNY,ORTEGA,,HOU,MLB,28,10,51,54,H,N,Fan Fav,20,20,20,25,25,35,20,55,55,50,9,6,5,5,0,5,0,0,0,-1.0,0,0,44.1,0,0,100.0%,3,3,66.7%,3,2,0.0%,1,0,0.0%,1,0,0.0%,2,0,5,0.0,-0.1
20307,A.J. ORTIZ,A.J.,ORTIZ,,ATL,MLB,28,10,35,35,H,N,Captain,20,20,20,25,30,60,20,50,70,75,9,4,0,2,0,2,0,0,0,0.0,0,0,4.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
32820,NAZARIO PACHECO,NAZARIO,PACHECO,,TB,MLB,29,13,58,59,L,N,Outspoken,20,20,20,30,30,45,20,55,50,65,9,85,85,150,10,133,7,1,0,-10.6,0,0,743.1,0,0,96.1%,102,98,71.0%,31,22,39.1%,23,9,15.8%,19,3,2.3%,44,1,45,0.0,2.8
