ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
28535,CARL BERGGREN,CARL,BERGGREN,,CWS,MLB,26,8,45,53,N,N,Normal,20,20,20,40,40,70,50,30,40,70,6,4,3,6,2,3,1,0,0,-1.2,0,0,28.1,0,0,66.7%,6,4,0.0%,2,0,0.0%,1,0,0.0%,0,0,0.0%,1,0,1,0.0,0.0
40885,GERARDO BIANCHI,GERARDO,BIANCHI,,BOS,MLB,25,2,36,45,N,N,Prankster,20,25,20,75,75,70,70,45,50,70,6,13,8,46,28,16,2,4,0,-0.2,0,0,74.0,0,0,90.3%,31,28,80.0%,5,4,0.0%,3,0,66.7%,6,4,33.3%,6,2,1,0.0,0.0
13974,CLAY BLOCK,CLAY,BLOCK,,ATL,MLB,25,9,35,38,H,N,Normal,20,20,25,65,55,45,60,70,80,70,6,3,1,8,3,5,0,1,0,0.0,0,0,19.2,0,0,100.0%,6,6,0.0%,1,0,0.0%,0,0,0.0%,1,0,50.0%,2,1,0,0.0,0.0
23192,DAN BRINKMAN,DAN,BRINKMAN,,TEX,MLB,24,8,45,47,N,N,Normal,30,30,25,65,55,80,45,55,55,80,6,5,0,8,7,1,0,1,0,-0.3,0,0,14.0,0,0,100.0%,8,8,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,2,0,0,0.0,0.0
32788,JAYDEN BROADBRIDGE,JAYDEN,BROADBRIDGE,,TEX,MLB,29,13,33,33,N,N,Normal,20,20,20,75,65,70,65,45,40,65,6,82,79,326,219,102,5,49,0,5.3,0,0,665.0,0,0,94.5%,183,173,65.2%,23,15,62.2%,37,23,33.3%,39,13,25.4%,59,15,11,0.0,0.0
34900,WAYNE BROBERG,WAYNE,BROBERG,,MIN,MLB,25,10,32,34,N,N,Captain,20,20,20,65,80,65,80,40,80,55,6,17,2,20,19,0,1,3,0,-0.1,0,0,41.2,0,0,88.2%,17,15,100.0%,1,1,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,0.0,0.0
33700,ZACH BRUBAKER,ZACH,BRUBAKER,,PHI,MLB,22,3,48,80,N,N,Humble,20,20,20,70,70,70,75,50,55,70,6,51,5,89,60,28,1,12,0,-0.2,0,0,157.0,0,0,89.5%,57,51,85.7%,7,6,60.0%,10,6,40.0%,5,2,30.0%,10,3,1,0.0,0.0
34908,PAUL BURDICK,PAUL,BURDICK,,DET,MLB,26,10,35,36,N,N,Outspoken,20,20,20,75,70,70,65,60,50,65,6,95,80,363,249,107,7,42,0,7.9,0,0,721.1,0,0,96.8%,219,212,63.0%,27,17,56.5%,46,26,33.3%,57,19,21.8%,55,12,18,0.0,0.0
35904,JUAN CALDERON,JUAN,CALDERON,,CLE,MLB,21,6,47,49,H,N,Humble,20,20,20,65,65,65,50,50,65,65,6,10,5,23,16,6,1,2,0,-1.4,0,0,49.0,0,0,82.4%,17,14,0.0%,0,0,0.0%,3,0,0.0%,2,0,33.3%,6,2,0,0.0,0.0
33345,JAMES CAMACHO,JAMES,CAMACHO,,CHC,MLB,25,11,35,37,H,L,Normal,20,20,20,70,65,70,65,40,60,60,6,93,93,351,226,118,7,40,0,3.2,0,0,723.0,0,0,93.3%,240,224,62.5%,24,15,63.9%,36,23,32.3%,31,10,17.1%,41,7,11,0.0,0.0
24263,HUGO CASTILLO,HUGO,CASTILLO,,KCM,MLB,23,9,35,37,L,L,Normal,20,20,20,70,60,70,65,55,50,70,6,29,25,116,68,46,2,12,0,-1.3,0,0,209.1,0,0,91.5%,71,65,20.0%,5,1,42.9%,14,6,30.8%,13,4,35.7%,14,5,4,0.0,0.0
26735,NOEL CHAMBI,NOEL,CHAMBI,,MIL,MLB,25,11,41,41,N,N,Normal,20,20,20,75,65,75,70,65,45,65,6,76,47,236,156,73,7,36,0,7.3,0,0,504.2,0,0,94.3%,140,132,73.7%,19,14,72.7%,33,24,38.5%,26,10,30.6%,36,11,7,0.0,0.0
25504,DWIGHT CLAGETT,DWIGHT,CLAGETT,,HOU,MLB,28,10,38,39,N,N,Normal,20,20,20,70,65,60,75,65,50,60,6,14,11,54,35,16,3,7,0,-0.7,0,0,109.1,0,0,82.4%,34,28,50.0%,6,3,80.0%,5,4,42.9%,7,3,66.7%,6,4,2,0.0,0.0
12731,WILSON COCHRAN,WILSON,COCHRAN,,ATL,MLB,24,9,44,44,H,N,Sparkplug,20,20,20,60,80,55,80,55,50,55,6,29,24,112,70,40,2,14,0,-2.2,0,0,219.2,0,0,91.9%,74,68,25.0%,8,2,53.8%,13,7,37.5%,16,6,18.2%,11,2,8,0.0,0.0
22574,OAKLEY COLLIER,OAKLEY,COLLIER,,FLA,MLB,30,11,38,38,L,H,Normal,20,20,20,60,50,45,70,35,40,30,6,19,9,48,33,15,0,9,0,-2.4,0,0,102.0,0,0,94.6%,37,35,0.0%,2,0,37.5%,8,3,33.3%,6,2,0.0%,6,0,1,0.0,0.0
35539,EDDIE COONEY,EDDIE,COONEY,,TB,MLB,27,9,27,28,N,N,Normal,20,20,20,65,70,70,75,50,35,65,6,12,6,23,15,7,1,3,0,-0.8,0,0,53.0,0,0,92.3%,13,12,60.0%,5,3,0.0%,0,0,0.0%,1,0,0.0%,3,0,3,0.0,0.0
13487,MAX CORONADO,MAX,CORONADO,,TEX,MLB,26,11,38,42,H,N,Normal,20,20,20,60,50,75,45,70,55,80,6,3,0,3,3,0,0,0,0,-0.2,0,0,8.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,2,0,0.0%,1,0,1,0.0,0.0
35088,AIDAN DEARING,AIDAN,DEARING,,TEX,MLB,25,10,47,50,H,H,Sparkplug,20,20,20,65,75,50,65,50,75,35,6,18,8,53,34,19,0,12,0,-0.9,0,0,94.2,0,0,93.3%,30,28,25.0%,4,1,100.0%,2,2,0.0%,7,0,0.0%,3,0,4,0.0,0.0
6703,CRAIG DURGA,CRAIG,DURGA,,WAS,MLB,24,9,41,41,H,N,Sparkplug,20,20,20,65,80,65,80,30,55,60,6,27,8,45,30,13,2,4,0,-0.8,0,0,104.0,0,0,90.9%,33,30,50.0%,2,1,66.7%,3,2,50.0%,2,1,0.0%,3,0,2,0.0,0.0
12890,ODYSSEO ESCOBEDO,ODYSSEO,ESCOBEDO,,OAK,MLB,26,11,34,37,L,N,Normal,20,20,20,75,55,65,60,65,45,75,6,52,52,218,144,67,7,22,0,-2.2,0,0,468.0,0,0,86.9%,153,133,50.0%,10,5,61.1%,18,11,28.6%,21,6,18.9%,37,7,9,0.0,0.0
32499,ELDEN FASNACHT,ELDEN,FASNACHT,,KCM,MLB,28,13,26,27,L,N,Normal,20,20,20,75,55,65,55,45,50,55,6,55,55,225,161,60,4,29,0,4.9,0,0,470.0,0,0,94.8%,135,128,72.7%,22,16,50.0%,18,9,34.4%,32,11,36.0%,25,9,11,0.0,0.0
37148,JORDAN FAULK,JORDAN,FAULK,,CIN,MLB,23,7,37,40,N,N,Normal,20,20,20,75,50,60,55,50,50,60,6,87,87,299,189,95,15,40,0,-3.7,0,0,672.1,0,0,88.9%,198,176,60.9%,23,14,56.7%,30,17,29.3%,41,12,14.5%,55,8,8,0.0,0.0
11294,BIENVENIDO FLORES,BIENVENIDO,FLORES,,TEX,MLB,26,11,40,42,H,N,Humble,20,20,20,70,75,60,65,65,70,60,6,61,58,207,127,75,5,30,0,-2.4,0,0,512.1,0,0,93.0%,128,119,33.3%,12,4,62.1%,29,18,22.2%,27,6,11.9%,42,5,10,0.0,0.0
13088,PATRICK FOLLMAN,PATRICK,FOLLMAN,,BAL,MLB,25,9,39,42,N,N,Normal,20,20,20,55,50,50,50,70,55,65,6,1,1,3,3,0,0,0,0,0.0,0,0,8.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,50.0%,2,1,0,0.0,0.0
41122,JOHNNY GARAVENTA,JOHNNY,GARAVENTA,,BAL,MLB,31,13,29,29,N,H,Normal,20,20,20,75,65,70,70,65,55,60,6,15,15,60,44,14,2,10,0,0.5,0,0,117.0,0,0,97.1%,35,34,60.0%,5,3,80.0%,5,4,42.9%,7,3,16.7%,6,1,1,0.0,0.0
30937,JUAN GARCÍA,JUAN,GARCÍA,,ATL,MLB,24,8,48,51,N,H,Normal,20,20,20,55,50,70,45,35,60,75,6,5,4,18,13,5,0,2,0,-0.6,0,0,37.0,0,0,85.7%,14,12,50.0%,2,1,100.0%,1,1,0.0%,3,0,33.3%,3,1,1,0.0,-0.0
37427,MICHAEL GREENE,MICHAEL,GREENE,,COL,MLB,23,7,39,41,N,L,Outspoken,20,20,20,65,65,40,60,50,70,40,6,1,1,5,4,1,0,2,0,-0.1,0,0,9.0,0,0,100.0%,5,5,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
18326,ETHAN GRIMES,ETHAN,GRIMES,,ARI,MLB,26,11,32,34,H,N,Normal,20,20,20,75,70,70,80,25,75,60,6,78,56,253,166,84,3,39,0,5.0,0,0,507.0,0,0,96.7%,152,147,56.2%,16,9,66.7%,30,20,28.0%,25,7,12.5%,48,6,9,0.0,0.0
34041,ELIEZER GUILLEN,ELIEZER,GUILLEN,,PHI,MLB,22,6,44,45,N,N,Captain,20,20,20,65,70,60,80,60,70,55,6,11,11,33,26,7,0,5,0,-0.9,0,0,75.0,0,0,91.3%,23,21,66.7%,3,2,33.3%,6,2,0.0%,3,0,25.0%,4,1,1,0.0,0.0
37340,JEFF GUTTERY,JEFF,GUTTERY,,CIN,MLB,22,7,43,43,N,N,Normal,20,20,20,60,50,65,50,45,50,65,6,3,0,4,0,4,0,0,0,-0.1,0,0,4.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,1,0,0,0.0,0.0
41044,WYATT HALES,WYATT,HALES,,TB,MLB,28,12,55,60,H,H,Normal,20,25,20,70,70,70,75,45,55,70,6,93,87,406,264,126,16,55,0,4.5,0,0,773.1,0,0,94.1%,239,225,72.7%,22,16,61.0%,41,25,40.0%,40,16,17.9%,56,10,13,0.0,0.0
18352,BUTCH HART,BUTCH,HART,,PIT,MLB,23,8,41,41,H,N,Sparkplug,20,20,20,75,75,60,60,30,65,50,6,88,88,339,219,111,9,36,0,2.3,0,0,781.0,0,0,92.4%,224,207,60.0%,20,12,62.1%,29,18,26.7%,30,8,34.1%,41,14,15,0.0,0.0
15924,MARLON HARTRICK,MARLON,HARTRICK,,CWS,MLB,24,9,43,44,N,N,Normal,20,20,20,65,55,65,50,45,45,60,6,2,0,2,1,1,0,0,0,0.2,0,0,3.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0,0.0,0.0
19195,CARROL HEILMAN,CARROL,HEILMAN,,TB,MLB,30,11,45,45,N,N,Normal,20,20,20,60,70,65,70,25,55,65,6,1,0,1,0,1,0,0,0,0.0,0,0,1.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
24556,ALEJANDRO HERNÁNDEZ,ALEJANDRO,HERNÁNDEZ,,CHC,MLB,23,7,37,43,N,N,Normal,20,20,20,65,65,65,60,60,60,55,6,46,6,54,25,27,2,6,0,-3.1,0,0,132.2,0,0,92.3%,26,24,33.3%,3,1,35.7%,14,5,16.7%,6,1,6.7%,15,1,1,0.0,0.0
36484,NELSON HERRERA,NELSON,HERRERA,,KCR,MLB,22,8,50,50,N,N,Normal,20,20,20,65,55,50,60,65,55,55,6,1,0,1,1,0,0,0,0,0.0,0,0,2.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
23052,ISAIAH HOLTZ,ISAIAH,HOLTZ,,PIT,MLB,29,10,46,47,N,N,Normal,20,20,20,60,65,65,55,45,35,65,6,2,0,2,2,0,0,1,0,0.1,0,0,1.2,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
13207,TROY JONES,TROY,JONES,,NYM,MLB,24,8,34,39,N,L,Humble,20,20,20,65,75,60,80,35,50,60,6,8,8,22,14,8,0,5,0,-0.7,0,0,65.0,0,0,81.2%,16,13,50.0%,2,1,33.3%,3,1,100.0%,1,1,0.0%,2,0,1,0.0,0.0
37129,TAKATSUGU KAWAHARA,TAKATSUGU,KAWAHARA,,STL,MLB,25,3,48,48,H,N,Captain,20,20,20,65,70,60,60,55,55,55,6,7,7,19,14,5,0,5,0,-0.3,0,0,56.1,0,0,93.8%,16,15,100.0%,1,1,33.3%,3,1,0.0%,3,0,0.0%,1,0,1,0.0,0.0
26411,PHILIP KLIMA,PHILIP,KLIMA,,BAL,MLB,26,8,57,60,H,N,Captain,20,20,20,70,60,65,55,30,50,60,6,66,61,219,130,83,6,31,0,-6.1,0,0,536.0,0,0,90.7%,140,127,29.4%,17,5,26.1%,23,6,21.7%,23,5,16.7%,36,6,7,0.0,0.0
14163,DUSTIN KOGER,DUSTIN,KOGER,,HOU,MLB,23,8,39,40,H,N,Captain,20,20,20,65,45,55,50,70,55,75,6,2,1,2,1,1,0,1,0,-0.1,0,0,12.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,1,0.0,0.0
15613,MIGUEL LARA,MIGUEL,LARA,,DET,MLB,23,9,31,36,L,N,Normal,20,20,20,70,60,65,65,60,60,75,6,24,19,66,46,17,3,8,0,-0.3,0,0,140.0,0,0,93.5%,46,43,60.0%,5,3,66.7%,9,6,0.0%,6,0,33.3%,6,2,3,0.0,0.0
35491,GILDARDO LARES,GILDARDO,LARES,,MON,MLB,21,5,75,75,H,N,Normal,20,20,20,70,65,70,65,65,60,65,6,26,22,87,56,28,3,9,0,-0.2,0,0,198.0,0,0,87.7%,57,50,75.0%,8,6,61.5%,13,8,15.4%,13,2,8.3%,12,1,5,0.0,0.0
16648,MYLES LIGON,MYLES,LIGON,,SF,MLB,23,8,39,42,N,H,Normal,20,20,20,65,60,80,65,50,45,80,6,15,15,64,37,23,4,9,0,-0.5,0,0,144.0,0,0,90.3%,31,28,100.0%,4,4,20.0%,5,1,18.2%,11,2,27.3%,11,3,4,0.0,0.0
17308,CHING-CHAO LUO,CHING-CHAO,LUO,,CLE,MLB,24,8,47,47,N,H,Normal,25,25,25,55,45,55,35,50,45,50,6,1,0,3,2,1,0,0,0,-0.2,0,0,2.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,2,0,0,0.0,0.0
1498,MARTIN MAITRE,MARTIN,MAITRE,,CLE,MLB,27,12,34,35,N,N,Normal,20,20,20,70,55,75,60,35,50,60,6,79,78,313,206,100,7,44,0,0.6,0,0,655.2,0,0,91.9%,197,181,70.6%,17,12,51.7%,29,15,33.3%,30,10,22.6%,31,7,12,0.0,-0.1
25128,GABRIEL MARTÍNEZ,GABRIEL,MARTÍNEZ,,TB,MLB,26,10,80,80,N,H,Normal,20,20,25,55,75,60,60,40,75,55,6,13,6,23,12,11,0,3,0,-0.2,0,0,68.0,0,0,91.7%,12,11,100.0%,3,3,0.0%,1,0,50.0%,2,1,0.0%,2,0,1,0.0,0.0
15945,CONOR MCGEE,CONOR,MCGEE,,MIL,MLB,25,9,44,44,N,N,Normal,20,20,20,70,55,80,75,50,50,80,6,57,52,186,130,52,4,26,0,1.9,0,0,394.0,0,0,94.0%,116,109,66.7%,15,10,66.7%,18,12,33.3%,12,4,29.2%,24,7,9,0.0,0.0
6655,RANCE MCINTYRE,RANCE,MCINTYRE,,LAD,MLB,27,12,39,40,N,H,Humble,20,20,20,75,65,65,65,50,55,60,6,10,5,26,15,11,0,1,0,1.3,0,0,60.2,0,0,100.0%,14,14,100.0%,2,2,100.0%,4,4,42.9%,7,3,0.0%,2,0,1,0.0,0.0
1426,GROVER MELVILLE,GROVER,MELVILLE,,CLE,MLB,30,11,45,45,N,N,Normal,20,20,25,60,60,70,75,30,50,60,6,6,2,17,10,5,2,4,0,-0.5,0,0,24.2,0,0,90.9%,11,10,100.0%,1,1,0.0%,1,0,0.0%,1,0,100.0%,1,1,0,0.0,0.0
36181,ADRIÁN MENDIETTA,ADRIÁN,MENDIETTA,,COL,MLB,23,9,45,47,L,H,Selfish,20,20,20,70,80,80,80,30,60,80,6,67,67,273,193,79,1,30,0,10.9,0,0,583.1,0,0,96.8%,155,150,84.6%,26,22,75.6%,41,31,43.9%,41,18,14.3%,49,7,8,0.0,0.0
27975,BARTON MESSICK,BARTON,MESSICK,,BAL,MLB,28,10,42,44,H,N,Normal,20,20,20,60,55,75,70,35,40,75,6,4,0,2,2,0,0,1,0,0.1,0,0,7.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
9857,DWIGHT MOBLEY,DWIGHT,MOBLEY,,MIN,MLB,25,9,44,44,H,N,Normal,20,20,20,55,55,55,50,40,45,45,6,10,0,6,5,1,0,1,0,-0.7,0,0,22.0,0,0,33.3%,3,1,50.0%,2,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,1,0.0,0.0
27786,EDWARD R. NEWSOME,EDWARD R.,NEWSOME,,COL,MLB,30,12,44,44,H,N,Captain,20,20,20,65,80,60,75,30,55,60,6,27,27,102,60,38,4,10,0,-3.2,0,0,239.1,0,0,86.4%,66,57,50.0%,10,5,60.0%,10,6,28.6%,7,2,14.3%,14,2,5,0.0,0.0
28236,JAY NOLIN,JAY,NOLIN,,ARI,MLB,27,9,43,43,H,H,Sparkplug,20,20,20,65,80,75,80,65,45,75,6,17,3,32,20,8,4,3,0,-1.7,0,0,56.1,0,0,84.6%,26,22,50.0%,2,1,0.0%,1,0,0.0%,4,0,16.7%,6,1,1,0.0,0.0
32669,JEB O'DOHERTY,JEB,O'DOHERTY,,ANA,MLB,29,13,45,45,H,N,Fan Fav,20,20,20,70,65,55,60,45,55,45,6,2,0,5,2,1,2,1,0,-1.3,0,0,7.1,0,0,50.0%,6,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,1,0.0,0.0
35557,TATASHI OMOTO,TATASHI,OMOTO,,LAD,MLB,30,10,80,80,N,H,Normal,20,20,20,60,70,80,65,55,65,75,6,1,1,2,1,1,0,0,0,-0.2,0,0,8.0,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.0,0.0
24162,JAMEL OUELLET,JAMEL,OUELLET,,DET,MLB,23,8,45,46,H,N,Sparkplug,20,20,20,70,65,50,75,55,50,55,6,5,0,6,4,2,0,1,0,0.0,0,0,9.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
19986,FRASER PENNY,FRASER,PENNY,,KCM,MLB,23,8,38,39,N,N,Humble,20,20,20,65,65,50,65,70,50,65,6,2,0,2,2,0,0,0,0,-0.2,0,0,4.0,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
27700,KRISTOPHER POLSTER,KRISTOPHER,POLSTER,,FLA,MLB,26,8,44,44,N,H,Prankster,20,20,20,45,40,70,40,25,55,75,6,3,0,3,3,0,0,0,0,0.4,0,0,4.0,0,0,0.0%,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,50.0%,2,1,0,0.0,0.0
15764,D.J. POPE,D.J.,POPE,,KCR,MLB,31,12,40,40,N,N,Normal,20,20,20,60,55,75,60,45,55,70,6,11,0,12,9,3,0,0,0,0.2,0,0,21.0,0,0,100.0%,8,8,100.0%,1,1,100.0%,1,1,0.0%,1,0,0.0%,1,0,1,0.0,0.0
16188,RAY QUIROZ,RAY,QUIROZ,,BOS,MLB,24,8,26,29,N,N,Captain,20,20,20,75,65,50,65,75,65,70,6,1,0,1,1,0,0,0,0,-0.0,0,0,1.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
32178,ABIE RAMEY,ABIE,RAMEY,,LAD,MLB,29,10,32,33,N,N,Humble,20,20,20,75,60,55,65,55,50,40,6,5,2,8,3,5,0,1,0,-0.1,0,0,26.2,0,0,75.0%,4,3,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,2,0,1,0.0,0.0
25003,THOMAS RIETBERGEN,THOMAS,RIETBERGEN,,ATL,MLB,23,7,61,61,H,H,Fan Fav,20,20,20,65,55,60,50,55,55,60,6,24,21,73,43,26,4,7,0,-5.2,0,0,199.2,0,0,83.6%,55,46,66.7%,6,4,33.3%,6,2,0.0%,9,0,7.1%,14,1,3,0.0,0.0
28122,R.J. ROBERTS,R.J.,ROBERTS,,OAK,MLB,29,10,24,24,L,N,Unmotivated,20,20,20,70,60,75,65,30,60,70,6,44,42,181,105,69,7,25,0,0.3,0,0,367.0,0,0,91.3%,103,94,47.1%,17,8,60.0%,20,12,26.7%,15,4,28.0%,25,7,6,0.0,0.0
13138,BRYANT ROBERTSON,BRYANT,ROBERTSON,,HOU,MLB,30,15,45,45,N,N,Normal,20,20,20,75,65,70,65,20,45,65,6,87,87,408,265,128,15,57,0,6.5,0,0,764.1,0,0,93.3%,254,237,64.0%,25,16,57.1%,42,24,30.8%,52,16,32.7%,49,16,16,0.0,0.0
18382,OSCAR ROSE,OSCAR,ROSE,,ANA,MLB,29,11,46,46,H,N,Normal,20,20,25,70,65,50,65,45,45,65,6,79,79,234,152,80,2,34,0,-7.3,0,0,615.2,0,0,91.2%,137,125,45.0%,20,9,31.6%,38,12,33.3%,33,11,2.7%,37,1,17,0.0,-0.0
24835,DEAN RÉMILLARD,DEAN,RÉMILLARD,,MIN,MLB,31,13,46,46,N,N,Normal,20,20,25,70,70,55,70,25,55,55,6,48,44,143,95,45,3,18,0,-5.2,0,0,345.1,0,0,90.6%,96,87,57.1%,14,8,26.7%,15,4,20.0%,20,4,20.8%,24,5,7,0.0,0.0
40659,LUCA RÍOS,LUCA,RÍOS,,BOS,MLB,23,3,50,65,H,N,Normal,20,20,20,70,75,70,75,55,55,65,6,91,91,356,223,126,7,54,0,1.5,0,0,801.1,0,0,93.3%,208,194,67.6%,34,23,50.0%,40,20,27.8%,36,10,18.4%,49,9,18,0.0,0.0
16756,ELIJAH SALBERG,ELIJAH,SALBERG,,CWS,MLB,23,8,31,42,N,N,Outspoken,20,20,20,80,70,65,70,40,60,65,6,3,3,12,8,4,0,2,0,-0.3,0,0,24.0,0,0,100.0%,5,5,0.0%,0,0,33.3%,3,1,0.0%,1,0,0.0%,3,0,0,0.0,0.0
30613,ALAN SALERNO,ALAN,SALERNO,,SEA,MLB,28,9,75,80,N,N,Normal,20,20,20,50,50,70,65,40,45,65,6,4,0,9,6,3,0,0,0,-0.3,0,0,17.1,0,0,85.7%,7,6,0.0%,1,0,0.0%,0,0,100.0%,1,1,25.0%,4,1,0,0.0,0.0
24138,FRANCO SCHAEFER,FRANCO,SCHAEFER,,COL,MLB,23,8,63,63,N,N,Normal,20,20,20,65,65,65,65,40,45,65,6,8,2,12,10,2,0,0,0,0.2,0,0,26.0,0,0,100.0%,10,10,0.0%,0,0,100.0%,1,1,0.0%,1,0,25.0%,4,1,1,0.0,0.0
