ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
123507,J. MCKEE,,OAK,AAA,26,10,,,H,N,Normal,1,1,1,1,4,6,1,2,2,3,1,34,0,9,5,4,0,0,0,-0.5,8,0,54.1,0,0,100.0%,6,6,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
134707,D. O'BRIEN,,CHC,AAA,27,11,,,N,N,Normal,1,1,1,1,1,6,2,2,3,2,1,12,0,2,2,0,0,0,0,-0.4,5,0,18.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
129774,G. PALMER,,OAK,AAA,27,7,,,N,N,Normal,1,1,1,2,4,6,3,3,1,2,1,27,0,5,3,1,1,0,0,0.1,3,1,51.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.1,0.0
129777,P. RITTER,,TEX,AAA,23,6,,,N,N,Normal,1,1,1,4,2,7,3,1,1,2,1,22,22,20,13,6,1,1,0,1.5,24,6,113.0,0,0,100.0%,11,11,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
123275,D. RODRÍGUEZ,,NYY,AAA,26,10,,,N,L,Outspoken,1,1,1,2,4,3,1,1,1,4,1,22,0,5,0,4,1,0,0,-0.5,3,0,46.0,0,0,0.0%,1,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
133030,A. SAIKAWA,,TBA,AAA,28,13,,,N,N,Normal,1,1,1,2,2,7,1,3,2,2,1,20,0,6,4,2,0,0,0,-0.1,3,0,32.0,0,0,100.0%,2,2,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
131034,E. SANDERS,,ARI,AAA,23,6,,,N,N,Outspoken,1,1,1,3,3,5,1,3,3,2,1,27,0,3,1,2,0,0,0,-0.3,2,0,33.1,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
120515,L. SANDOVAL,,SD,AAA,23,8,,,N,N,Normal,1,1,1,5,2,3,3,2,5,1,1,2,2,3,1,2,0,0,0,0.3,2,1,10.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
129252,B. SHAW,,ARI,AAA,26,8,,,N,N,Normal,1,1,1,3,2,6,1,2,3,3,1,5,0,1,1,0,0,0,0,0.0,0,0,10.1,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
128027,S. SHELTON,,LAA,AAA,26,7,,,N,N,Normal,1,1,1,1,3,6,2,2,4,1,1,25,4,5,1,4,0,0,0,0.0,3,0,60.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
135067,J. SLATER,,SEA,AAA,26,11,,,L,N,Normal,1,1,1,1,2,5,1,2,2,1,1,27,1,7,1,6,0,0,0,0.4,4,1,58.0,0,0,0.0%,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
120252,C. STEVENSON,,CHC,AAA,24,8,,,N,N,Normal,1,1,1,3,3,6,1,2,2,2,1,11,1,1,1,0,0,0,0,-0.1,6,1,20.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
129136,T. SULLIVAN,,TBA,AAA,25,8,,,H,N,Captain,1,1,1,1,3,3,1,2,5,4,1,2,2,5,5,0,0,0,0,0.2,1,0,9.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,-0.1,0.0
128664,M. THOMPSON,,NYY,AAA,24,7,,,N,L,Outspoken,1,1,1,1,3,5,1,1,3,4,1,20,0,5,2,3,0,0,0,-0.2,8,1,43.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
126054,J. TORO,,MIL,AAA,22,7,,,N,N,Unknown,1,1,1,3,3,6,2,6,5,3,1,3,0,1,0,1,0,0,0,0.0,0,0,5.2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
125971,R. UTTLEY,,LAA,AAA,23,7,,,H,N,Normal,1,1,1,2,2,4,3,2,3,2,1,7,0,2,1,1,0,0,0,-0.0,1,0,13.2,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
123147,C. VAN VOLKENBURG,,BOS,AAA,25,10,,,H,N,Normal,1,1,1,2,1,5,1,2,2,3,1,19,2,1,0,1,0,0,0,0.3,3,1,43.1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
133403,B. VELÁSQUEZ,,TBA,AAA,22,5,,,L,N,Disruptive,1,1,1,2,3,6,1,4,4,7,1,25,0,3,3,0,0,0,0,-0.1,5,1,32.1,0,0,66.7%,3,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
