ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
4726,Tolentino Samico,8,5,141,141,376,299,73,4,24,1,.989,2.62,14.5,1.074,0,0,1276.1,0,0,97.6%,252,246,95.3%,64,61,90.9%,33,30,60.9%,23,14,44.4%,27,12,5,0.0,0.0
4158,Jonathan Romero,10,5,13,13,41,27,12,2,2,0,.951,3.13,0.1,.973,0,0,112.0,0,0,88.0%,25,22,100.0%,5,5,100.0%,4,4,50.0%,4,2,50.0%,4,2,1,0.0,0.0
1521,Ramon Rodriguez,7,5,10,10,24,16,8,0,2,0,1.000,2.48,-0.9,.935,0,0,87.0,0,0,93.8%,16,15,85.7%,7,6,50.0%,4,2,0.0%,0,0,0.0%,2,0,1,0.0,0.0
2025,Mike Rodriguez,8,5,27,27,71,51,17,3,8,0,.958,2.59,-1.2,.935,0,0,236.0,0,0,91.8%,49,45,90.0%,10,9,77.8%,9,7,50.0%,8,4,28.6%,7,2,2,0.0,0.0
628,Richard Robbins,17,5,18,18,36,27,7,2,2,0,.944,1.95,-0.5,.975,0,0,157.0,0,0,100.0%,25,25,71.4%,7,5,50.0%,4,2,50.0%,2,1,0.0%,1,0,0,0.0,0.0
2197,Juan Rivera,11,5,121,121,326,245,64,17,18,0,.948,2.61,1.8,1.004,0,0,1064.2,0,0,94.6%,240,227,86.8%,38,33,83.9%,31,26,42.9%,14,6,36.8%,19,7,3,0.0,0.0
3231,Ryan Riedel,8,5,140,140,353,244,99,10,23,0,.972,2.44,7.1,1.057,0,0,1262.2,0,0,96.2%,239,230,90.8%,76,69,86.4%,22,19,27.3%,11,3,30.3%,33,10,2,0.0,0.0
1578,Blake Ranieri,10,5,63,59,149,114,28,7,8,0,.953,2.38,0.4,1.013,0,0,536.1,0,0,93.3%,104,97,80.6%,31,25,92.3%,13,12,66.7%,3,2,25.0%,12,3,1,0.0,0.0
1969,Bryan Randolph,9,5,49,31,85,62,21,2,8,0,.976,2.39,-2.6,.939,0,0,313.0,0,0,93.0%,57,53,82.6%,23,19,62.5%,8,5,25.0%,8,2,33.3%,3,1,0,0.0,0.0
114,Quintino Pratts,6,5,21,19,55,43,8,4,4,0,.927,2.56,-1.9,.940,0,0,179.1,0,0,89.6%,48,43,100.0%,3,3,75.0%,4,3,33.3%,6,2,0.0%,3,0,0,0.0,0.0
2140,Blake Poore,8,5,142,142,328,241,77,10,28,0,.970,2.30,3.1,1.027,0,0,1243.2,0,0,94.6%,221,209,93.0%,57,53,76.5%,34,26,50.0%,26,13,20.0%,30,6,2,0.0,0.0
534,Ian Pitman,16,5,27,26,63,48,15,0,5,0,1.000,2.51,0.3,1.018,0,0,225.2,0,0,97.6%,42,41,93.8%,16,15,66.7%,3,2,40.0%,5,2,0.0%,6,0,0,0.0,0.0
2196,Cameron Perry,5,5,46,41,88,64,20,4,6,0,.955,2.01,0.2,1.024,0,0,375.2,0,0,94.8%,58,55,88.2%,17,15,66.7%,12,8,0.0%,3,0,37.5%,8,3,2,0.0,0.0
914,Matt Papageorge,19,5,5,0,3,1,1,1,0,0,.667,2.25,-0.5,.692,0,0,8.0,0,0,100.0%,1,1,0.0%,1,0,0.0%,1,0,0.0%,0,0,100.0%,1,1,0,0.0,0.0
1913,Erik Osinski,7,5,2,2,3,3,0,0,1,0,1.000,1.59,0.1,1.038,0,0,17.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
1635,Ernesto Ortega,8,5,24,24,59,48,10,1,7,0,.983,2.37,0.9,1.038,0,0,220.2,0,0,100.0%,42,42,87.5%,8,7,85.7%,7,6,0.0%,5,0,33.3%,3,1,1,0.0,0.0
678,Stephen O'Dwyer,10,5,28,21,58,40,16,2,2,0,.966,2.52,0.5,1.038,0,0,200.0,0,0,94.6%,37,35,90.9%,11,10,85.7%,7,6,33.3%,3,1,12.5%,8,1,2,0.0,0.0
79,Matt Naumann,15,5,4,4,9,6,3,0,1,0,1.000,2.31,0.2,1.038,0,0,35.0,0,0,100.0%,7,7,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,1,0,1,0.0,0.0
113,Wilson Moreno,8,5,4,4,11,5,6,0,1,0,1.000,2.83,0.5,1.187,0,0,35.0,0,0,100.0%,10,10,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
679,Chris Mollison,10,5,139,139,351,268,70,13,31,0,.963,2.44,3.2,1.031,0,0,1248.0,0,0,95.3%,236,225,89.2%,65,58,72.7%,33,24,50.0%,20,10,20.7%,29,6,4,0.0,0.0
1720,Tim Michalak,8,5,23,23,55,41,11,3,5,0,.945,2.27,-1.4,.952,0,0,206.0,0,0,92.7%,41,38,100.0%,9,9,50.0%,2,1,33.3%,3,1,0.0%,8,0,2,0.0,0.0
1749,Ivan Mejia,8,5,22,22,49,37,7,5,4,0,.898,1.95,-1.3,.942,0,0,203.0,0,0,86.5%,37,32,100.0%,7,7,100.0%,5,5,0.0%,1,0,0.0%,3,0,0,0.0,0.0
300,Sergio Martinez,8,5,43,33,87,57,25,5,5,0,.943,2.35,-0.6,.963,0,0,314.0,0,0,92.5%,67,62,83.3%,12,10,66.7%,3,2,57.1%,7,4,44.4%,9,4,0,0.0,0.0
208,Raul Martinez,13,5,105,104,227,158,52,17,15,0,.925,2.32,-2.3,.971,0,0,815.1,0,0,89.8%,147,132,91.1%,45,41,81.0%,21,17,54.5%,11,6,26.1%,23,6,2,0.0,0.0
817,Jaime Martinez,21,5,135,135,348,264,70,14,26,0,.960,2.46,4.8,1.024,0,0,1221.2,0,0,95.5%,242,231,89.7%,58,52,75.0%,32,24,59.1%,22,13,34.6%,26,9,7,0.0,0.0
1336,Hector Martinez,9,5,141,140,365,270,83,12,25,0,.967,2.52,5.2,1.011,0,0,1260.1,0,0,96.7%,245,237,89.7%,58,52,87.5%,32,28,57.7%,26,15,27.6%,29,8,7,0.0,0.0
1665,Brad Maple,10,5,19,17,39,24,10,5,2,0,.872,2.00,-1.4,.895,0,0,153.0,0,0,96.3%,27,26,71.4%,7,5,100.0%,1,1,16.7%,6,1,33.3%,3,1,0,0.0,0.0
2139,Josh Malke,5,5,25,16,51,39,9,3,6,0,.941,2.51,-0.9,.968,0,0,172.1,0,0,94.6%,37,35,80.0%,10,8,60.0%,5,3,50.0%,2,1,0.0%,2,0,2,0.0,-0.0
3886,Pat Loos,6,5,15,15,40,29,11,0,1,0,1.000,2.87,1.1,1.073,0,0,125.1,0,0,100.0%,27,27,87.5%,8,7,100.0%,2,2,33.3%,3,1,25.0%,4,1,0,0.0,0.0
3005,Josh Langlois,8,5,2,0,1,1,0,0,0,0,1.000,2.25,0.0,1.038,0,0,4.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
159,Ponipake Konane,16,5,131,131,306,229,66,11,23,0,.964,2.25,0.3,1.006,0,0,1182.0,0,0,95.8%,216,207,88.5%,52,46,69.2%,26,18,20.8%,24,5,38.5%,26,10,2,0.0,0.0
2057,Steve Kissinger,9,5,17,17,30,18,9,3,3,0,.900,1.63,-3.0,.831,0,0,149.0,0,0,87.0%,23,20,100.0%,4,4,20.0%,5,1,33.3%,3,1,0.0%,7,0,0,0.0,0.0
1914,Jay Kelley,5,5,141,141,333,241,73,19,30,0,.943,2.23,-6.7,.948,0,0,1266.0,0,0,92.9%,239,222,83.3%,54,45,71.1%,38,27,46.7%,15,7,20.0%,25,5,5,0.0,0.0
866,Andy Kangas,10,5,41,41,101,78,19,4,14,0,.960,2.39,1.8,1.038,0,0,365.2,0,0,93.0%,71,66,100.0%,13,13,66.7%,6,4,40.0%,10,4,53.8%,13,7,3,0.0,0.0
1430,Mike Howle,7,5,138,138,327,224,81,22,28,0,.933,2.21,-17.3,.892,0,0,1244.1,0,0,88.8%,233,207,81.0%,58,47,61.1%,36,22,31.8%,22,7,9.7%,31,3,4,0.0,0.0
2002,Mike Hines,13,5,12,12,31,24,6,1,2,0,.968,2.49,-0.0,1.038,0,0,108.1,0,0,81.0%,21,17,100.0%,5,5,50.0%,6,3,100.0%,4,4,50.0%,2,1,1,0.0,0.0
1861,John Hill,10,5,22,22,44,32,11,1,3,0,.977,2.04,-1.3,1.010,0,0,189.2,0,0,89.5%,38,34,75.0%,4,3,25.0%,4,1,50.0%,4,2,0.0%,2,0,0,0.0,0.0
2111,Mike Harris,9,5,24,22,60,41,19,0,5,0,1.000,2.76,0.0,1.015,0,0,196.0,0,0,97.6%,41,40,84.6%,13,11,66.7%,3,2,25.0%,4,1,20.0%,5,1,1,0.0,0.0
1832,Phil Harder,7,5,6,5,10,9,1,0,3,0,1.000,2.00,-0.0,1.038,0,0,45.0,0,0,100.0%,6,6,100.0%,2,2,100.0%,1,1,0.0%,2,0,0.0%,1,0,0,0.0,0.0
2193,Tim Hammac,9,5,5,0,1,1,0,0,0,0,1.000,1.12,0.0,1.038,0,0,8.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
347,Paul Hamlin,7,5,21,21,63,50,11,2,2,0,.968,2.92,1.4,1.020,0,0,188.1,0,0,95.6%,45,43,100.0%,10,10,100.0%,2,2,80.0%,5,4,25.0%,4,1,0,0.0,0.0
206,Zack Hall,11,5,92,45,156,126,21,9,18,0,.942,2.46,-2.1,.972,0,0,537.0,0,0,89.0%,100,89,88.2%,34,30,65.0%,20,13,54.5%,11,6,46.2%,13,6,3,0.0,0.0
1775,Ken Goss,9,5,117,117,294,225,58,11,20,0,.963,2.47,5.5,1.034,0,0,1030.2,0,0,94.4%,195,184,96.0%,50,48,67.7%,31,21,75.0%,16,12,45.0%,20,9,2,0.0,0.0
2848,Javy Gonzalez,6,5,136,136,354,269,69,16,26,0,.955,2.54,2.6,1.011,0,0,1198.1,0,0,97.1%,242,235,83.6%,61,51,74.4%,39,29,64.7%,17,11,18.2%,22,4,6,0.0,0.0
913,Francisco Gomez,8,5,140,140,323,244,68,11,22,0,.966,2.27,-0.9,.997,0,0,1236.2,0,0,95.6%,228,218,81.7%,60,49,71.0%,31,22,52.4%,21,11,18.5%,27,5,4,0.0,0.0
253,Jasa Gojkovic,8,5,142,142,321,244,64,13,28,0,.960,2.19,-8.6,.948,0,0,1265.0,0,0,92.6%,230,213,80.7%,57,46,71.1%,38,27,22.2%,18,4,21.4%,28,6,2,0.0,0.0
2642,Jake Gimmelfarb,9,5,112,111,262,192,56,14,26,0,.947,2.23,-5.6,.958,0,0,998.2,0,0,93.5%,185,173,84.0%,50,42,55.6%,27,15,47.1%,17,8,21.9%,32,7,1,0.0,0.0
2758,Angel Fernandez,8,5,122,122,302,222,72,8,19,0,.974,2.51,7.0,1.038,0,0,1054.0,0,0,97.5%,198,193,90.0%,50,45,89.7%,29,26,64.7%,17,11,25.0%,28,7,4,0.0,0.0
21,Brian Feinstein,5,5,119,119,261,193,57,11,19,0,.958,2.14,-3.8,.978,0,0,1051.1,0,0,92.4%,185,171,92.3%,52,48,71.4%,14,10,33.3%,18,6,10.7%,28,3,3,0.0,0.0
1526,Jody Fazio,10,5,134,134,287,205,67,15,23,0,.948,2.04,-1.7,1.007,0,0,1200.0,0,0,91.9%,185,170,88.9%,63,56,66.7%,33,22,36.4%,22,8,27.8%,36,10,2,0.0,0.0
2506,Chris Fall,9,5,46,43,123,90,27,6,7,0,.951,2.74,0.2,.988,0,0,384.2,0,0,89.9%,89,80,100.0%,19,19,100.0%,6,6,70.0%,10,7,20.0%,5,1,1,0.0,0.0
2394,Jayden Elizondo,10,5,10,10,27,22,5,0,3,0,1.000,2.84,1.2,1.086,0,0,85.2,0,0,100.0%,21,21,100.0%,2,2,66.7%,3,2,100.0%,1,1,50.0%,2,1,0,0.0,0.0
3260,Benjamin de la Cerda,8,5,1,0,1,0,1,0,0,0,1.000,9.00,0.0,.000,0,0,1.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
2618,Nick Cutler,7,5,3,3,4,3,1,0,1,0,1.000,1.33,-0.6,.779,0,0,27.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,2,0,0.0%,2,0,1,0.0,0.0
1802,Devin Cuthbertson,10,5,130,130,315,227,74,14,18,0,.956,2.33,0.3,1.014,0,0,1162.0,0,0,94.0%,215,202,81.0%,58,47,85.3%,34,29,53.3%,15,8,14.8%,27,4,4,0.0,0.0
1383,Bob Currie,9,5,83,78,220,162,54,4,11,0,.982,2.81,2.4,1.027,0,0,691.1,0,0,98.0%,148,145,91.3%,46,42,55.0%,20,11,46.2%,13,6,27.3%,11,3,3,0.0,0.0
677,Jesus Cruz,8,5,3,3,2,2,0,0,0,0,1.000,0.69,0.1,1.038,0,0,26.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
4185,Brad Clark,5,5,7,7,22,17,5,0,2,0,1.000,3.11,1.0,1.099,0,0,63.2,0,0,100.0%,16,16,100.0%,4,4,100.0%,1,1,100.0%,1,1,0.0%,1,0,0,0.0,0.0
581,Romeu Cincotta,10,5,2,0,2,2,0,0,0,0,1.000,1.80,-0.3,.692,0,0,10.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
958,Israel Carvajal,8,5,141,140,316,223,83,10,27,0,.968,2.17,-3.7,.994,0,0,1269.0,0,0,92.3%,220,203,84.1%,63,53,65.6%,32,21,50.0%,18,9,17.2%,29,5,2,0.0,0.0
3035,Steve Burba,7,5,1,1,3,0,3,0,0,0,1.000,3.38,-0.0,.000,0,0,8.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
65,Bill Brown,9,5,141,141,310,217,78,15,17,0,.952,2.12,-7.4,.951,0,0,1250.1,0,0,93.8%,224,210,85.0%,60,51,35.0%,20,7,45.8%,24,11,20.6%,34,7,6,0.0,0.0
3174,Chris Briseno,8,5,121,120,314,246,54,14,25,0,.955,2.53,2.1,1.007,0,0,1067.2,0,0,94.7%,209,198,93.8%,48,45,66.7%,42,28,58.8%,17,10,33.3%,33,11,1,0.0,0.0
1606,Bruce Brennan,9,5,141,141,339,256,70,13,34,0,.962,2.35,3.5,1.031,0,0,1247.2,0,0,94.8%,231,219,85.5%,55,47,85.2%,27,23,44.4%,27,12,29.0%,31,9,4,0.0,0.0
2221,Josh Berkowitz,8,5,8,7,16,12,3,1,1,0,.938,2.00,-0.7,.909,0,0,67.2,0,0,92.9%,14,13,100.0%,1,1,100.0%,1,1,0.0%,1,0,0.0%,3,0,0,0.0,0.0
349,Greg Barrs,11,5,136,136,345,255,74,16,20,0,.954,2.43,1.3,1.027,0,0,1218.1,0,0,94.4%,234,221,89.5%,57,51,77.8%,45,35,40.0%,25,10,10.3%,29,3,2,0.0,0.0
1431,Julio Barcia,19,5,8,7,19,12,4,3,0,0,.842,2.30,-0.6,.900,0,0,62.2,0,0,84.6%,13,11,100.0%,3,3,100.0%,1,1,50.0%,2,1,0.0%,0,0,0,0.0,0.0
1101,Nestor Ayala,22,5,42,42,103,86,12,5,9,0,.951,2.44,-2.0,.963,0,0,361.1,0,0,93.7%,79,74,80.0%,15,12,55.6%,9,5,40.0%,5,2,30.0%,10,3,0,0.0,0.0
3258,Fernando Acevedo,11,5,140,139,327,247,70,10,27,0,.969,2.30,6.7,1.042,0,0,1240.1,0,0,97.2%,213,207,88.5%,52,46,87.5%,40,35,46.2%,26,12,26.1%,23,6,3,0.0,0.0
