ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
6893,Mike James,17,4,137,137,579,311,260,8,98,0,.986,4.23,-15.6,.902,0,0,1214.1,0,0,88.5%,314,278,60.0%,55,33,42.5%,40,17,9.1%,55,5,4.0%,75,3,23,0.0,0.0
6666,Brett Johnson,11,4,25,20,80,39,38,3,8,0,.963,3.92,-4.2,.873,0,0,177.0,0,0,83.7%,49,41,20.0%,10,2,22.2%,9,2,14.3%,7,1,20.0%,10,2,5,0.0,0.0
6555,Justin Johnson,19,4,109,109,474,282,177,15,79,0,.968,4.22,2.5,1.027,0,0,978.2,0,0,89.9%,238,214,68.1%,47,32,66.0%,47,31,22.7%,44,10,11.4%,70,8,22,0.0,0.0
6796,Isaiah Jones,21,4,133,133,563,317,240,6,85,0,.989,4.26,3.3,1.035,0,0,1175.2,0,0,91.9%,295,271,73.7%,57,42,52.7%,55,29,15.6%,64,10,14.3%,77,11,23,0.0,0.0
6925,Matt Kennison,14,4,3,0,5,3,2,0,1,0,1.000,4.50,-0.4,.991,0,0,10.0,0,0,100.0%,2,2,0.0%,2,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
7258,Terry Killin,12,4,18,18,82,50,30,2,6,0,.976,4.39,2.1,1.067,0,0,164.0,0,0,91.1%,45,41,87.5%,16,14,57.1%,7,4,40.0%,10,4,9.1%,11,1,0,0.0,0.0
7075,Greg Klausing,9,4,142,142,645,371,262,12,108,0,.981,4.53,7.7,1.033,0,0,1257.2,0,0,93.1%,334,311,81.1%,53,43,52.9%,51,27,26.4%,53,14,16.4%,73,12,32,0.0,0.0
7159,Nick Klipstein,11,4,21,21,84,41,43,0,7,0,1.000,4.05,-0.2,1.090,0,0,186.2,0,0,83.3%,48,40,50.0%,8,4,75.0%,8,6,10.0%,10,1,13.3%,15,2,8,0.0,0.0
6510,Scott Lane,4,4,12,10,41,22,18,1,6,0,.976,4.14,-1.1,.932,0,0,87.0,0,0,78.9%,19,15,66.7%,3,2,20.0%,5,1,42.9%,7,3,0.0%,3,0,4,0.0,0.0
6971,Harrison Lombardi,13,4,11,7,28,16,12,0,2,0,1.000,3.76,-2.0,.782,0,0,67.0,0,0,76.5%,17,13,50.0%,2,1,50.0%,4,2,25.0%,4,1,0.0%,5,0,2,0.0,0.0
6503,Bobby Lutz,16,4,129,129,594,337,244,13,95,0,.978,4.52,10.3,1.066,0,0,1156.1,0,0,95.7%,303,290,73.8%,61,45,52.6%,38,20,27.3%,55,15,13.8%,65,9,17,0.0,0.0
6633,Pedro Martinez,8,4,88,88,395,245,142,8,63,0,.980,4.50,7.5,1.085,0,0,774.1,0,0,90.9%,209,190,73.2%,41,30,65.5%,29,19,23.8%,42,10,26.3%,38,10,17,0.0,0.0
6919,Larry McElrath,8,4,141,141,594,311,274,9,108,0,.985,4.19,-18.1,.896,0,0,1256.1,0,0,87.9%,307,270,56.1%,66,37,27.5%,40,11,15.4%,65,10,4.7%,86,4,37,0.0,0.0
6477,Nick McKinney,18,4,139,139,548,313,220,15,86,0,.973,3.83,-17.6,.881,0,0,1251.2,0,0,87.0%,324,282,61.1%,54,33,47.1%,51,24,15.9%,44,7,6.0%,84,5,21,0.0,0.0
6815,Jason Merfeld,13,4,10,10,50,27,22,1,5,0,.980,5.19,0.8,1.114,0,0,85.0,0,0,88.5%,26,23,50.0%,6,3,33.3%,6,2,60.0%,5,3,40.0%,5,2,1,0.0,0.0
6587,Steve Minton,6,4,1,0,2,1,1,0,1,0,1.000,18.00,-0.1,.000,0,0,1.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
7056,Kurt Mowatt,20,4,23,23,86,45,41,0,7,0,1.000,3.78,-0.9,.971,0,0,205.0,0,0,92.9%,56,52,66.7%,6,4,12.5%,8,1,40.0%,5,2,8.3%,12,1,1,0.0,0.0
6765,Ray Musser,7,4,116,116,561,329,215,17,75,0,.970,4.70,13.5,1.100,0,0,1041.1,0,0,92.7%,287,266,71.9%,57,41,53.3%,45,24,49.2%,59,29,14.5%,69,10,24,0.0,0.0
7049,Billy Olivarez,10,4,139,139,632,381,239,12,98,0,.981,4.54,8.8,1.049,0,0,1230.1,0,0,93.3%,328,306,76.5%,51,39,52.9%,51,27,25.8%,62,16,17.9%,78,14,34,0.0,0.0
7134,Gerardo Perez,10,4,118,118,514,296,212,6,80,0,.988,4.41,-2.4,.975,0,0,1037.1,0,0,93.5%,232,217,75.0%,60,45,43.3%,60,26,15.1%,53,8,6.7%,60,4,22,0.0,0.0
7127,Jake Perrigo,16,4,44,44,185,94,88,3,26,0,.984,4.27,-4.1,.887,0,0,384.0,0,0,87.6%,89,78,70.6%,17,12,50.0%,22,11,25.0%,12,3,3.8%,26,1,8,0.0,0.0
7214,Jeff Plante,10,4,39,39,166,101,63,2,25,0,.988,4.12,2.1,1.103,0,0,358.2,0,0,91.1%,101,92,66.7%,15,10,50.0%,16,8,26.3%,19,5,8.0%,25,2,7,0.0,0.0
7101,Mike Poling,9,4,52,52,234,130,101,3,32,0,.987,4.36,-5.5,.890,0,0,476.2,0,0,91.6%,131,120,65.2%,23,15,36.4%,22,8,23.5%,17,4,3.1%,32,1,13,0.0,0.0
6613,John Porter,12,4,92,92,468,278,183,7,77,0,.985,4.96,12.7,1.115,0,0,836.1,0,0,95.2%,227,216,75.6%,41,31,73.9%,23,17,31.8%,44,14,17.3%,52,9,14,0.0,0.0
7205,John Rodgers,10,4,123,123,540,328,208,4,93,0,.993,4.44,15.8,1.122,0,0,1086.0,0,0,95.6%,252,241,72.2%,54,39,56.9%,51,29,25.0%,48,12,26.9%,78,21,30,0.0,0.0
6763,Kyle Rome,7,4,46,46,222,128,91,3,30,0,.986,4.70,5.1,1.049,0,0,419.2,0,0,99.2%,120,119,53.3%,15,8,66.7%,18,12,30.0%,20,6,21.7%,23,5,9,0.0,0.0
7188,Chris Sailors,11,4,23,23,128,70,56,2,23,0,.984,5.40,-0.9,.974,0,0,210.0,0,0,90.3%,62,56,88.9%,9,8,46.2%,13,6,21.4%,14,3,0.0%,20,0,5,0.0,0.0
6458,Tim Sanchez,14,4,135,135,584,339,237,8,109,0,.986,4.32,4.6,1.044,0,0,1198.2,0,0,91.9%,309,284,72.5%,40,29,53.2%,47,25,23.1%,52,12,11.8%,68,8,24,0.0,0.0
7179,Jerry Santillan,15,4,140,139,681,401,264,16,118,0,.977,4.85,7.1,1.048,0,0,1234.2,0,0,91.4%,338,309,73.3%,75,55,52.2%,46,24,30.1%,73,22,13.1%,99,13,25,0.0,0.0
6737,Nick Sapp,13,4,128,120,541,317,218,6,93,0,.989,4.52,-7.0,.925,0,0,1066.0,0,0,91.2%,294,268,60.9%,46,28,43.5%,46,20,23.8%,42,10,15.5%,71,11,29,0.0,0.0
7082,Kevin Siemon,6,4,12,12,48,22,23,3,4,0,.938,3.72,-4.0,.778,0,0,109.0,0,0,67.9%,28,19,42.9%,7,3,28.6%,7,2,25.0%,4,1,25.0%,4,1,3,0.0,0.0
6505,Matt Simpson,3,4,28,23,100,52,45,3,11,0,.970,3.82,-5.6,.842,0,0,228.1,0,0,82.6%,69,57,54.5%,11,6,15.4%,13,2,25.0%,4,1,9.1%,11,1,4,0.0,0.0
7264,Sean Soroka,6,4,8,7,27,14,12,1,6,0,.963,3.60,-1.4,.867,0,0,65.0,0,0,80.0%,15,12,33.3%,3,1,25.0%,4,1,0.0%,2,0,25.0%,8,2,1,0.0,0.0
6973,Josh Spenner,7,4,114,114,550,312,226,12,85,0,.978,4.84,14.5,1.096,0,0,1001.0,0,0,93.1%,262,244,71.7%,46,33,66.0%,50,33,44.9%,49,22,21.2%,66,14,28,0.0,0.0
6607,Brian Spruill,11,4,71,70,335,194,138,3,65,0,.991,4.75,-8.4,.915,0,0,628.2,0,0,89.1%,193,172,59.4%,32,19,39.3%,28,11,16.7%,24,4,2.5%,40,1,16,0.0,0.0
6848,Vance Starnes,11,4,3,3,18,11,7,0,4,0,1.000,6.00,0.0,.991,0,0,27.0,0,0,100.0%,11,11,100.0%,3,3,0.0%,2,0,0.0%,3,0,0.0%,0,0,0,0.0,0.0
6868,Vince Stimson,17,4,45,43,201,118,82,1,38,0,.995,4.69,6.0,1.085,0,0,384.0,0,0,97.6%,83,81,100.0%,16,16,83.3%,12,10,18.2%,22,4,23.5%,17,4,7,0.0,0.0
6535,Jordan Stinson,4,4,144,144,589,331,245,13,80,0,.978,4.23,-21.8,.882,0,0,1226.0,0,0,87.2%,352,307,60.7%,56,34,33.9%,62,21,8.9%,56,5,3.9%,77,3,20,0.0,0.0
6479,Doug Ulmer,12,4,23,23,79,49,28,2,8,0,.975,3.17,-3.1,.899,0,0,218.1,0,0,87.0%,54,47,66.7%,3,2,40.0%,10,4,0.0%,7,0,0.0%,12,0,2,0.0,0.0
6581,Jon Valentine,17,4,136,136,632,374,245,13,106,0,.979,4.56,9.4,1.046,0,0,1221.2,0,0,94.0%,298,280,81.0%,58,47,58.8%,51,30,23.1%,52,12,14.6%,82,12,33,0.0,0.0
6718,Justin Wagner,17,4,136,136,609,357,232,20,108,0,.967,4.30,1.5,1.009,0,0,1232.2,0,0,92.9%,324,301,57.4%,47,27,67.3%,49,33,12.5%,48,6,11.8%,76,9,31,0.0,0.0
7110,Mike Warren,17,4,110,110,439,247,182,10,74,0,.977,3.96,-2.0,.991,0,0,975.2,0,0,91.1%,203,185,69.8%,43,30,34.3%,35,12,18.2%,44,8,15.1%,73,11,11,0.0,0.0
6952,Danny Wellner,17,4,14,13,54,23,25,6,7,0,.889,3.76,-6.0,.686,0,0,115.0,0,0,65.6%,32,21,25.0%,4,1,0.0%,6,0,0.0%,10,0,25.0%,4,1,1,0.0,0.0
6926,Chris Wubben,10,4,22,21,97,56,38,3,15,0,.969,4.58,1.1,1.073,0,0,184.2,0,0,88.9%,54,48,75.0%,4,3,66.7%,6,4,30.8%,13,4,10.5%,19,2,5,0.0,0.0
