ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
7244,Rich Arnold,11,1,32,32,21,12,7,2,1,0,.905,0.92,0.2,.866,19,7,186.2,0,0,90.9%,11,10,50.0%,2,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-1.5,0.0
6956,Brian Athey,14,1,66,0,13,9,4,0,1,0,1.000,1.17,-0.3,1.023,8,1,100.0,0,0,100.0%,6,6,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
6600,Chris Atkinson,15,1,33,33,22,15,7,0,2,0,1.000,1.09,0.5,.930,20,7,182.0,0,0,90.0%,10,9,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
6649,Joe Bailey,9,1,49,0,6,5,1,0,0,0,1.000,1.06,-0.0,1.023,2,0,51.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
7014,Mike Baker,6,1,45,0,10,7,2,1,0,0,.900,1.40,-0.8,.877,4,0,58.0,0,0,100.0%,6,6,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
6780,Lee Ball,14,1,41,0,6,6,0,0,0,0,1.000,1.13,0.6,1.023,5,2,47.2,0,0,100.0%,2,2,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,1.1,0.0
6747,Jose Barajas,15,1,33,33,21,10,10,1,1,0,.952,0.87,1.8,1.023,15,8,208.0,0,0,90.0%,10,9,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6962,Bryant Barton,9,1,76,0,9,5,4,0,1,0,1.000,1.05,0.4,1.228,2,0,77.1,0,0,100.0%,4,4,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
7250,Toby Bartz,17,1,64,0,7,5,2,0,1,0,1.000,0.85,0.0,1.023,2,0,74.0,0,0,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
6801,Chris Bauer,19,1,33,33,33,11,20,2,1,0,.939,1.37,-0.6,.837,12,4,203.1,0,0,72.7%,11,8,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
7225,Josh Beals,19,1,32,32,18,15,3,0,2,0,1.000,1.01,0.2,1.023,18,5,160.2,0,0,100.0%,10,10,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.9,0.0
6784,Jeff Becker,10,1,33,33,20,10,9,1,1,0,.950,0.92,0.1,1.023,13,3,185.1,0,0,100.0%,9,9,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.8,0.0
7163,Bill Bell,13,1,32,32,27,18,8,1,2,0,.963,1.30,-0.1,.967,21,6,179.2,0,0,93.3%,15,14,50.0%,2,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
6986,Steve Benson,8,1,61,0,9,5,3,1,1,0,.889,1.02,0.3,.768,2,1,70.2,0,0,100.0%,3,3,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
6810,Jacob Berger,20,1,29,0,2,1,1,0,0,0,1.000,0.45,0.8,1.023,2,2,40.1,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.7,0.0
6908,Jaime Berkowitz,14,1,44,0,4,2,2,0,0,0,1.000,0.68,-0.1,1.023,5,1,52.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
6487,Jacob Berry,2,1,33,33,25,12,12,1,0,0,.960,1.06,-0.5,.950,10,2,204.0,0,0,86.7%,15,13,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
7246,Josh Berzins,15,1,62,0,6,3,3,0,0,0,1.000,0.76,-0.1,1.023,1,0,71.1,0,0,75.0%,4,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
7118,Dustin Beyers,11,1,52,0,4,3,1,0,0,0,1.000,0.57,0.4,1.023,5,2,62.2,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
6544,Valerius Bierhoff,6,1,32,0,1,1,0,0,0,0,1.000,0.26,-0.1,.000,4,1,34.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7197,Joe Billings,15,1,32,32,19,12,7,0,0,0,1.000,0.90,2.5,1.116,15,9,189.2,0,0,90.0%,10,9,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,2.0,0.0
6650,Justin Black,18,1,77,0,6,4,1,1,0,0,.833,0.80,0.1,.768,3,2,56.0,0,0,100.0%,1,1,50.0%,2,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,1.1,0.0
7038,Jerry Blake,13,1,58,0,9,6,3,0,0,0,1.000,1.31,0.2,1.023,0,0,61.2,0,0,100.0%,4,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
7064,Kevin Bock,20,1,57,0,9,3,4,2,0,0,.778,0.97,-0.1,.768,5,2,64.2,0,0,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
6993,Luis Bonilla,9,1,71,0,6,5,1,0,1,0,1.000,0.74,0.3,1.228,1,0,73.1,0,0,100.0%,5,5,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
6522,Dylan Brett,19,1,68,0,6,2,3,1,0,0,.833,0.66,-1.2,.512,6,1,68.2,0,0,66.7%,3,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
7138,Aiden Brice,6,1,33,33,30,20,10,0,2,0,1.000,1.34,1.8,1.131,9,3,201.0,0,0,100.0%,17,17,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.3,0.0
6446,Angel Brito,2,1,61,0,4,1,2,1,0,0,.750,0.36,-0.9,.000,7,1,74.2,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
6596,Steve Brod,12,1,48,0,2,2,0,0,0,0,1.000,0.63,0.5,1.023,1,1,28.2,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
6438,Phil Brogan,12,1,32,32,26,16,7,3,2,0,.885,1.17,1.0,1.116,11,4,177.1,0,0,84.6%,13,11,100.0%,3,3,100.0%,1,1,50.0%,2,1,0.0%,0,0,0,0.5,0.0
7086,Nate Broome,15,1,32,32,17,7,8,2,0,0,.882,0.77,-2.4,.768,19,2,175.2,0,0,77.8%,9,7,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
6888,Jerry Brown,8,1,43,0,5,1,4,0,1,0,1.000,0.73,0.2,1.023,6,2,61.2,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
7095,Phil Brown,9,1,79,0,8,5,1,2,1,0,.750,0.64,-0.6,.682,2,1,84.1,0,0,66.7%,6,4,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
6675,Joe Brustad,7,1,58,0,7,4,3,0,0,0,1.000,0.97,0.8,1.228,2,1,64.2,0,0,100.0%,6,6,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7223,Scott Bunge,18,1,63,0,7,4,3,0,1,0,1.000,0.92,0.3,1.023,3,1,68.2,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
7249,Matt Burd,15,1,32,32,18,12,6,0,1,0,1.000,0.96,-0.3,1.023,14,3,168.1,0,0,100.0%,10,10,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7222,Pete Burgess,12,1,66,0,5,3,2,0,0,0,1.000,0.79,0.6,1.535,2,1,56.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
6568,Charlie Burke,5,1,33,33,37,23,11,3,2,0,.919,1.37,1.7,.975,8,5,223.0,0,0,94.4%,18,17,66.7%,3,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.7,0.0
6809,Jeremy Burke,11,1,61,0,1,1,0,0,0,0,1.000,0.15,0.0,1.023,1,0,60.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
7009,Jay Burton,10,1,33,33,25,14,9,2,2,0,.920,1.01,-0.5,.955,23,6,205.1,0,0,87.5%,16,14,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
6574,Danny Cadena,16,1,31,0,4,4,0,0,1,0,1.000,0.99,0.2,1.535,5,1,36.1,0,0,100.0%,1,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
6825,Jim Cameron,16,1,33,33,38,25,12,1,2,0,.974,1.37,-0.0,1.061,22,4,243.1,0,0,100.0%,21,21,100.0%,6,6,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,2.6,0.0
6514,Milt Cameron,21,1,33,33,30,26,4,0,2,0,1.000,1.34,-0.5,1.068,26,5,202.0,0,0,95.2%,21,20,100.0%,3,3,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
7141,Jared Campbell,13,1,32,32,18,8,9,1,0,0,.944,1.13,-1.3,1.023,20,3,135.2,0,0,83.3%,6,5,100.0%,3,3,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7251,Vinny Campos,20,1,67,0,6,5,1,0,0,0,1.000,0.75,0.0,1.023,2,0,71.2,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
7040,Grant Cardell,17,1,61,0,1,0,1,0,0,0,1.000,0.15,-0.2,.000,5,1,59.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
7137,Pablo Carranza,10,1,33,33,30,17,11,2,2,0,.933,1.19,-0.8,.910,11,3,211.2,0,0,82.4%,17,14,60.0%,5,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.9,0.0
7122,William Case,10,1,79,0,5,3,2,0,0,0,1.000,0.57,-0.3,1.023,5,1,79.1,0,0,66.7%,3,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
6677,Brett Castillo,8,1,24,0,4,3,1,0,1,0,1.000,0.94,-0.1,1.023,2,0,38.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6858,Joe Castle,9,1,51,0,6,3,3,0,0,0,1.000,0.76,0.3,1.023,3,1,71.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7242,Roger Caton,9,1,33,33,30,21,8,1,2,0,.967,1.23,0.8,.972,28,9,212.2,0,0,93.8%,16,15,100.0%,5,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
6723,John Cauthen,15,1,33,33,26,17,8,1,1,0,.962,1.11,0.9,1.092,19,7,202.2,0,0,84.6%,13,11,100.0%,2,2,75.0%,4,3,0.0%,0,0,0.0%,0,0,0,0.5,0.0
6539,Julio Cazares,11,1,33,33,29,19,8,2,0,0,.931,1.18,-0.9,.972,32,8,206.0,0,0,88.9%,18,16,66.7%,6,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,2.2,0.0
6696,Jeff Chaffin,12,1,32,32,31,13,12,6,0,0,.806,1.19,-1.2,.658,4,1,188.2,0,0,85.7%,14,12,80.0%,5,4,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
6541,Matt Chambers,14,1,33,33,27,14,11,2,0,0,.926,1.08,-0.3,1.096,14,2,208.1,0,0,93.3%,15,14,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6488,Ryan Chillemi,11,1,32,32,18,8,10,0,4,0,1.000,1.08,0.1,1.023,13,4,149.1,0,0,100.0%,4,4,60.0%,5,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
6799,Matt Chrisman,16,1,32,32,10,6,4,0,0,0,1.000,0.55,1.3,1.023,15,7,164.1,0,0,100.0%,5,5,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6722,Ben Cisneros,14,1,32,32,22,14,7,1,0,0,.955,1.20,-0.8,1.209,22,3,158.0,0,0,100.0%,10,10,71.4%,7,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
7067,Jeremy Clevenger,7,1,57,0,1,1,0,0,0,0,1.000,0.16,-0.6,1.023,8,1,56.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
7219,Tim Clipperton,11,1,33,33,27,14,12,1,2,0,.963,1.09,-0.4,1.170,17,2,215.0,0,0,100.0%,15,15,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
6778,Paul Cole,12,1,61,0,5,4,1,0,0,0,1.000,0.71,-0.4,1.023,3,0,63.0,0,0,100.0%,3,3,0.0%,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
6754,Chris Constantine,15,1,70,0,8,5,3,0,0,0,1.000,0.86,-0.2,1.364,10,2,83.2,0,0,75.0%,4,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-1.1,0.0
7089,Arthur Copeland,19,1,44,0,8,5,3,0,1,0,1.000,1.12,0.4,1.023,5,2,64.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6520,Randy Corbin,13,1,62,0,4,2,1,1,0,0,.750,0.40,0.1,.512,1,1,67.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6757,Tommie Creswell,7,1,57,0,6,2,4,0,1,0,1.000,0.78,0.6,1.023,1,1,69.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
6440,Billy Crider,13,1,80,0,11,6,3,2,0,0,.818,0.92,-0.8,.768,2,0,87.2,0,0,83.3%,6,5,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.9,0.0
7094,Alex Cruz,12,1,34,0,8,7,1,0,1,0,1.000,1.45,0.5,1.023,5,2,49.2,0,0,100.0%,5,5,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
7245,John Curry,10,1,33,33,20,8,12,0,0,0,1.000,0.86,0.3,1.023,27,8,208.2,0,0,100.0%,7,7,100.0%,2,2,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
7037,Brandon Czaja,12,1,32,32,25,15,9,1,2,0,.960,1.14,0.6,1.023,11,4,190.0,0,0,83.3%,12,10,100.0%,1,1,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,1.1,0.0
7069,Gary Dady,7,1,62,0,4,1,3,0,0,0,1.000,0.59,0.1,1.023,2,1,60.2,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
6473,Andrew Davies,12,1,48,0,6,2,3,1,1,0,.833,0.82,-0.5,.682,4,1,54.2,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
6679,Josh Davis,11,1,23,0,7,2,5,0,1,0,1.000,1.77,-0.0,1.023,1,0,35.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
7111,Jason Del Monaco,5,1,32,32,20,13,7,0,0,0,1.000,0.95,1.2,1.137,7,3,189.0,0,0,87.5%,8,7,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-2.2,0.0
6991,Nick DePree,20,1,51,0,6,3,2,1,0,0,.833,0.66,-1.8,.682,12,1,68.1,0,0,75.0%,4,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7216,Ryan DeSalvo,11,1,33,33,34,16,17,1,0,0,.971,1.48,0.9,1.023,13,5,201.1,0,0,87.5%,16,14,100.0%,3,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,2.2,0.0
7071,Bryan DeWees,12,1,40,0,4,3,1,0,0,0,1.000,0.65,0.1,1.023,3,1,55.2,0,0,100.0%,1,1,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
6468,Jose Dickerson,9,1,75,0,5,4,0,1,0,0,.800,0.53,-0.5,.819,5,1,68.1,0,0,75.0%,4,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
6836,Brian Dickson,14,1,67,0,1,1,0,0,0,0,1.000,0.13,0.2,1.023,3,1,71.1,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
7220,Carlos Dougherty,15,1,49,0,14,7,7,0,3,0,1.000,1.51,1.3,1.023,6,4,83.2,0,0,100.0%,8,8,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
6959,Matt Dunlap,9,1,32,32,12,9,3,0,0,0,1.000,0.74,0.5,1.023,17,6,145.1,0,0,100.0%,4,4,75.0%,4,3,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
6699,Jimmy Eary,7,1,32,32,27,18,8,1,1,0,.963,1.30,0.5,.977,10,3,180.2,0,0,93.8%,16,15,100.0%,2,2,100.0%,4,4,0.0%,0,0,0.0%,1,0,0,1.1,0.0
6879,Alan Edmonds,5,1,54,0,6,4,2,0,1,0,1.000,1.04,0.4,1.279,4,1,52.0,0,0,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6805,Ian Ellerbe,11,1,32,32,16,10,4,2,0,0,.875,0.70,2.1,1.116,14,8,179.0,0,0,92.9%,14,13,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3.0,0.0
6524,Tim Ellis,16,1,72,0,8,4,3,1,1,0,.875,0.88,-0.1,.682,5,2,71.1,0,0,100.0%,3,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
7173,John Erickson,17,1,78,0,8,6,2,0,0,0,1.000,0.86,0.3,1.023,6,3,84.0,0,0,66.7%,6,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
7199,Nick Eschmann,13,1,70,0,8,4,4,0,1,0,1.000,0.91,1.7,1.279,5,4,79.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
7252,Bill Fehlman,11,1,69,0,5,1,4,0,0,0,1.000,0.65,0.3,1.023,6,2,69.2,0,0,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
6937,Joe Ferry,13,1,51,0,5,4,1,0,0,0,1.000,0.83,0.2,1.023,0,0,54.0,0,0,100.0%,2,2,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
6702,Steve Fewell,10,1,65,0,7,5,1,1,0,0,.857,0.72,0.6,.768,4,3,75.1,0,0,66.7%,3,2,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6724,Cameron Fisher,13,1,32,32,24,14,10,0,0,0,1.000,1.15,-2.2,1.096,27,2,188.0,0,0,100.0%,16,16,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2.0,0.0
6676,Adam Floyd,10,1,70,0,14,6,6,2,1,0,.857,1.45,0.5,.614,8,5,74.1,0,0,80.0%,5,4,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
6647,Keith Floyd,12,1,60,0,16,12,4,0,0,0,1.000,1.56,-1.3,1.023,9,0,92.1,0,0,90.9%,11,10,100.0%,1,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.9,0.0
6593,Jeff Ford,10,1,33,33,16,10,6,0,1,0,1.000,0.66,-1.6,1.023,21,2,219.1,0,0,100.0%,9,9,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-1.5,0.0
7175,Dan Foster,7,1,32,32,20,13,6,1,0,0,.950,1.12,2.1,1.116,10,6,152.0,0,0,90.9%,11,10,75.0%,4,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,-0.7,0.0
6889,Randy Francis,15,1,33,33,15,4,9,2,0,0,.867,0.61,-1.4,.512,11,2,190.2,0,0,33.3%,3,1,100.0%,1,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
7221,Ryan Francis,11,1,58,0,7,4,3,0,0,0,1.000,1.15,-0.0,1.023,5,1,55.0,0,0,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7059,Kyle Frandsen,6,1,33,33,16,8,8,0,2,0,1.000,0.72,0.9,1.023,15,6,198.2,0,0,100.0%,8,8,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
6571,Jayden Frasier,8,1,60,0,5,3,1,1,1,0,.800,0.54,-0.4,1.023,2,0,66.1,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
6753,Gregg Gage,7,1,89,0,9,7,2,0,0,0,1.000,0.98,0.4,1.023,3,1,82.1,0,0,100.0%,6,6,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
7224,Antonio Garcia,9,1,70,0,3,2,1,0,0,0,1.000,0.38,1.3,1.023,7,5,72.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
6855,Cesar Garcia,11,1,32,32,16,7,8,1,1,0,.938,0.69,0.1,.768,9,3,196.0,0,0,80.0%,5,4,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.5,0.0
6470,Scott Gast,12,1,32,32,14,5,8,1,0,0,.929,0.71,-1.8,1.194,35,6,165.0,0,0,85.7%,7,6,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
7007,Bobby Gavino,12,1,33,33,18,9,7,2,0,0,.889,0.67,2.0,.910,21,10,215.0,0,0,100.0%,6,6,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,2.3,0.0
6851,Corey Geiling,12,1,33,33,25,13,12,0,1,0,1.000,1.06,-0.8,1.023,24,4,213.0,0,0,100.0%,6,6,100.0%,4,4,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
6628,Terry Gerrish,13,1,88,0,4,2,2,0,0,0,1.000,0.42,0.2,1.023,1,0,86.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.2,0.0
6494,Bobby Gibson,20,1,66,0,5,4,1,0,0,0,1.000,0.70,0.4,1.364,4,1,64.1,0,0,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
6617,Melvin Gil,13,1,53,0,3,1,2,0,0,0,1.000,0.39,0.2,1.023,6,2,69.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
6992,Eric Gilbert,9,1,70,0,7,2,4,1,2,0,.857,0.74,-0.8,.682,6,1,72.2,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
