ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
6949,Larry Johnson,15,8,139,139,396,14,377,5,0,0,.987,2.89,5.0,1.023,0,0,1219.2,0,0,99.6%,248,247,91.5%,71,65,69.8%,53,37,41.8%,55,23,11.1%,45,5,125,0.0,0.8
6741,Bobby Jones,13,8,14,14,38,1,37,0,0,0,1.000,2.87,-3.3,.882,0,0,119.0,0,0,90.0%,30,27,66.7%,6,4,83.3%,6,5,20.0%,5,1,0.0%,6,0,10,0.0,-0.2
7001,Mat Kazik,13,8,139,139,360,11,346,3,2,0,.992,2.57,4.3,1.005,0,0,1249.1,0,0,97.4%,230,224,89.4%,66,59,74.4%,43,32,61.0%,41,25,14.3%,42,6,94,0.0,-1.6
6925,Matt Kennison,14,8,2,2,3,0,3,0,0,0,1.000,1.50,-0.2,1.026,0,0,18.0,0,0,100.0%,1,1,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,1,0,1,0.0,0.4
6793,Tim King,15,8,13,0,2,0,2,0,0,0,1.000,0.84,0.0,1.026,0,0,21.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,-0.1
6559,Chris Kulp,20,8,46,44,119,2,116,1,1,0,.992,2.66,7.2,1.102,0,0,399.0,0,0,100.0%,65,65,96.2%,26,25,81.2%,16,13,64.3%,14,9,22.2%,18,4,34,0.0,0.0
7053,Marcus Kurtz,12,8,142,142,361,10,351,0,2,0,1.000,2.59,17.8,1.104,0,0,1254.1,0,0,100.0%,216,216,98.6%,72,71,60.7%,56,34,55.6%,36,20,25.6%,39,10,102,0.0,-2.5
7183,Emmanuel Lawrence,8,8,104,102,294,8,284,2,0,0,.993,2.91,12.8,1.055,0,0,903.0,0,0,99.4%,179,178,97.4%,38,37,73.3%,45,33,62.8%,43,27,29.0%,31,9,97,0.0,-2.4
6979,Ray Lucas,20,8,132,132,292,10,275,7,0,0,.976,2.20,-15.3,.937,0,0,1165.0,0,0,96.0%,202,194,84.1%,44,37,53.5%,43,23,32.3%,65,21,0.0%,43,0,113,0.0,-3.8
7235,Brian Manor,8,8,23,23,51,0,51,0,0,0,1.000,2.26,-4.6,.872,0,0,202.2,0,0,87.5%,40,35,88.9%,9,8,37.5%,8,3,55.6%,9,5,0.0%,2,0,22,0.0,-1.8
7105,Ben Martin,5,8,143,143,391,13,375,3,2,0,.992,2.86,18.9,1.077,0,0,1221.1,0,0,100.0%,233,233,100.0%,71,71,68.2%,44,30,69.4%,49,34,15.6%,45,7,107,0.0,0.1
6924,Chris Mashburn,10,8,4,4,8,0,8,0,0,0,1.000,2.14,-1.1,.912,0,0,33.2,0,0,100.0%,8,8,0.0%,1,0,0.0%,1,0,0.0%,2,0,0.0%,2,0,4,0.0,0.1
6919,Larry McElrath,8,8,1,1,4,0,4,0,0,0,1.000,4.00,0.2,1.026,0,0,9.0,0,0,100.0%,2,2,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
6953,Xavier Melendez,8,8,24,23,86,1,85,0,0,0,1.000,3.79,4.7,1.076,0,0,204.0,0,0,100.0%,56,56,100.0%,18,18,100.0%,3,3,55.6%,9,5,37.5%,8,3,15,0.0,0.1
6976,Frank Meyer,19,8,30,30,57,0,57,0,0,0,1.000,1.90,-1.6,.943,0,0,270.0,0,0,92.5%,40,37,100.0%,11,11,75.0%,8,6,42.9%,7,3,0.0%,6,0,26,0.0,2.2
6612,Mike Miller,9,8,86,86,231,0,231,0,0,0,1.000,2.69,-1.4,.995,0,0,771.2,0,0,97.4%,153,149,85.5%,55,47,70.6%,34,24,40.9%,22,9,7.4%,27,2,64,0.0,10.6
6589,Willie Montejano,8,8,19,19,36,0,36,0,0,0,1.000,1.91,-3.7,.879,0,0,170.0,0,0,90.9%,33,30,50.0%,4,2,50.0%,4,2,33.3%,6,2,0.0%,4,0,13,0.0,-0.6
6745,Jason Neely,16,8,29,28,63,1,62,0,0,0,1.000,2.24,-5.2,.908,0,0,253.0,0,0,97.8%,45,44,69.2%,13,9,50.0%,12,6,15.4%,13,2,11.1%,9,1,15,0.0,-1.0
6563,Bobby Ortiz,21,8,118,118,293,10,280,3,1,0,.990,2.47,-12.0,.935,0,0,1056.2,0,0,93.5%,200,187,89.3%,56,50,53.8%,39,21,39.1%,46,18,14.8%,27,4,94,0.0,-2.8
6898,Tyler Phillips,6,8,2,2,4,0,4,0,0,0,1.000,2.25,0.1,1.026,0,0,16.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,4,0.0,0.4
7206,Geordie Pope,10,8,1,0,2,0,2,0,0,0,1.000,2.25,0.2,1.026,0,0,8.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
6875,Tony Pratts,13,8,137,137,303,3,300,0,0,0,1.000,2.26,-23.1,.897,0,0,1206.0,0,0,90.0%,220,198,76.6%,64,49,58.7%,46,27,42.3%,52,22,8.7%,46,4,92,0.0,15.4
6850,Ricardo Rios,9,8,138,138,431,5,423,3,0,0,.993,3.11,29.2,1.124,0,0,1239.0,0,0,100.0%,259,259,100.0%,83,83,87.3%,55,48,60.0%,40,24,22.0%,41,9,102,0.0,-4.4
6767,Nick Rowen,14,8,140,140,433,11,420,2,2,0,.995,3.09,26.8,1.107,0,0,1256.0,0,0,100.0%,266,266,95.2%,62,59,79.2%,53,42,65.0%,60,39,26.9%,52,14,111,0.0,1.9
7005,Mark Runningen,9,8,23,23,59,0,59,0,0,0,1.000,2.65,-0.1,.976,0,0,200.0,0,0,100.0%,34,34,84.6%,13,11,66.7%,9,6,50.0%,12,6,18.2%,11,2,13,0.0,4.0
6586,Erik Sanger,11,8,5,5,11,0,11,0,0,0,1.000,2.20,-1.8,.868,0,0,45.0,0,0,80.0%,10,8,100.0%,1,1,25.0%,4,1,50.0%,2,1,0.0%,2,0,3,0.0,1.3
6746,Dietrich Schopenhauer,9,8,120,120,325,8,317,0,1,0,1.000,2.74,9.9,1.049,0,0,1067.1,0,0,98.5%,194,191,89.2%,65,58,73.9%,46,34,50.0%,46,23,29.7%,37,11,77,0.0,-1.1
7265,Aaron Schultz,5,8,21,21,61,1,60,0,0,0,1.000,2.94,-0.8,.977,0,0,187.0,0,0,95.7%,46,44,90.0%,10,9,50.0%,6,3,66.7%,6,4,0.0%,5,0,16,0.0,3.6
6615,Mike Scott,3,8,62,62,148,1,147,0,0,0,1.000,2.35,-5.8,.942,0,0,567.1,0,0,97.0%,99,96,83.9%,31,26,68.2%,22,15,31.0%,29,9,5.3%,19,1,50,0.0,8.3
7077,Doug Segura,14,8,2,2,3,0,3,0,0,0,1.000,1.42,0.2,1.026,0,0,19.0,0,0,100.0%,1,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,1,0.0,-0.1
6507,Joe Sisson,11,8,139,139,446,11,431,4,2,0,.991,3.14,29.1,1.102,0,0,1267.0,0,0,100.0%,256,256,100.0%,72,72,91.2%,68,62,60.8%,51,31,24.4%,41,10,111,0.0,0.4
6481,Chris Smith,13,8,139,139,392,6,382,4,0,0,.990,2.74,24.8,1.107,0,0,1274.2,0,0,100.0%,217,217,100.0%,80,80,85.2%,54,46,59.6%,52,31,19.5%,41,8,119,0.0,-1.6
7084,Mike Strope,20,8,115,115,263,8,253,2,0,0,.992,2.31,-16.0,.917,0,0,1019.0,0,0,89.3%,177,158,84.8%,66,56,50.0%,36,18,45.9%,37,17,12.9%,31,4,113,0.0,3.6
6689,Adrian Tacy,17,8,22,22,62,2,60,0,1,0,1.000,2.77,-1.1,.992,0,0,201.1,0,0,95.9%,49,47,100.0%,8,8,50.0%,6,3,28.6%,7,2,0.0%,6,0,12,0.0,0.2
6923,Andy Tallon,10,8,141,141,392,12,374,6,1,0,.985,2.74,13.6,1.051,0,0,1267.2,0,0,99.6%,228,227,93.2%,74,69,70.0%,50,35,56.1%,57,32,25.6%,43,11,131,0.0,-1.8
6897,Roy Touchton,4,8,142,142,320,8,310,2,2,0,.994,2.26,-21.8,.924,0,0,1263.2,0,0,92.4%,225,208,82.6%,69,57,49.1%,55,27,32.0%,50,16,3.7%,54,2,126,0.0,-4.7
7109,Steve Tufts,18,8,48,19,74,2,70,2,0,0,.973,2.81,2.7,1.040,0,0,231.0,0,0,100.0%,39,39,100.0%,13,13,92.3%,13,12,50.0%,12,6,0.0%,9,0,15,0.0,0.3
6479,Doug Ulmer,12,8,23,23,54,0,53,1,0,0,.981,2.39,-0.0,.988,0,0,199.1,0,0,97.1%,35,34,85.7%,7,6,66.7%,9,6,63.6%,11,7,0.0%,7,0,20,0.0,3.2
7161,Brad Wayne,23,8,28,28,69,1,68,0,0,0,1.000,2.50,-1.8,.942,0,0,248.1,0,0,95.0%,40,38,84.2%,19,16,75.0%,12,9,55.6%,9,5,0.0%,8,0,24,0.0,-1.1
7027,Eric Weinberg,13,8,70,37,119,3,112,4,0,0,.966,2.85,7.0,1.126,0,0,363.0,0,0,100.0%,64,64,100.0%,26,26,68.4%,19,13,70.0%,10,7,13.3%,15,2,45,0.0,-1.2
6459,Noah Williams,13,8,139,139,350,11,337,2,1,0,.994,2.52,-16.2,.929,0,0,1242.2,0,0,95.0%,241,229,78.6%,56,44,66.7%,60,40,38.6%,57,22,3.9%,51,2,115,0.0,-4.9
6455,Jerry Woods,8,8,24,23,66,4,62,0,1,0,1.000,2.85,-1.1,.949,0,0,208.1,0,0,97.6%,41,40,87.5%,16,14,60.0%,5,3,44.4%,9,4,33.3%,3,1,20,0.0,1.4
6926,Chris Wubben,10,8,2,2,7,0,7,0,0,0,1.000,3.15,0.4,1.026,0,0,20.0,0,0,100.0%,3,3,100.0%,1,1,100.0%,1,1,66.7%,3,2,0.0%,1,0,0,0.0,0.6
