ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
6656,Mark Edwards,11,2,45,45,399,15,383,1,0,0,.997,9.08,1.0,1.640,24,6,394.1,3,181,100.0%,7,7,100.0%,3,3,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,2.0,0.0
6812,Julio Garcia,4,2,119,119,973,69,903,1,5,0,.999,8.34,4.0,1.025,87,35,1049.0,5,450,100.0%,24,24,100.0%,8,8,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,8.8,0.0
6995,Mike Gardner,8,2,82,81,752,34,712,6,1,0,.992,9.50,-3.5,.659,57,12,707.0,6,392,95.2%,21,20,50.0%,2,1,42.9%,7,3,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
7073,Greg Garrison,10,2,48,48,437,17,419,1,2,0,.998,9.21,-2.1,1.025,25,5,426.0,9,229,75.0%,8,6,100.0%,6,6,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-3.5,0.0
6735,Chris Gillum,14,2,115,115,1002,60,940,2,5,0,.998,8.79,0.4,1.079,87,20,1024.0,5,469,100.0%,24,24,100.0%,4,4,92.9%,14,13,0.0%,0,0,0.0%,0,0,0,5.3,0.0
7177,T.J. Goldberg,17,2,47,46,339,21,317,1,2,0,.997,7.34,-0.6,.839,21,6,414.2,6,252,100.0%,8,8,100.0%,6,6,100.0%,6,6,0.0%,0,0,0.0%,1,0,0,-1.9,0.0
7203,Kyle Graichen,20,2,47,47,434,23,409,2,2,0,.995,9.35,0.2,.769,18,9,415.2,6,163,100.0%,10,10,100.0%,4,4,83.3%,6,5,0.0%,0,0,0.0%,0,0,0,2.8,0.0
6734,Robert Hamilton,15,2,47,47,396,22,374,0,3,0,1.000,8.58,-0.7,1.025,27,5,415.1,3,207,100.0%,8,8,100.0%,3,3,72.7%,11,8,0.0%,0,0,0.0%,0,0,0,2.8,0.0
7228,Matt Hamwi,12,2,44,44,364,27,336,1,0,0,.997,8.49,0.2,1.153,28,11,385.0,7,220,91.7%,12,11,100.0%,2,2,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
6552,Joe Hesse,18,2,110,110,1020,64,953,3,5,0,.997,9.29,-6.0,.835,103,18,985.1,13,456,100.0%,22,22,100.0%,4,4,60.0%,15,9,100.0%,1,1,0.0%,0,0,0,0.0,0.0
6928,Brian Jones,8,2,58,49,461,21,438,2,1,0,.996,9.09,-1.6,.923,46,7,454.1,2,264,92.9%,14,13,100.0%,3,3,83.3%,6,5,0.0%,0,0,0.0%,0,0,0,1.5,0.0
6865,Jody Kennedy,22,2,44,43,418,19,399,0,1,0,1.000,9.56,-2.1,.683,27,7,393.2,7,195,90.0%,10,9,100.0%,3,3,50.0%,4,2,0.0%,0,0,0.0%,0,0,0,-1.5,0.0
7047,James Kittelson,12,2,47,47,443,26,415,2,2,0,.995,9.52,-2.5,.456,35,7,417.0,4,226,100.0%,10,10,100.0%,5,5,33.3%,3,1,0.0%,0,0,0.0%,1,0,0,0.7,0.0
6631,Travis Klein,10,2,50,43,424,27,396,1,3,0,.998,9.46,-0.0,.952,26,7,402.1,4,163,100.0%,11,11,100.0%,2,2,100.0%,7,7,0.0%,0,0,0.0%,1,0,0,0.8,0.0
7240,Kamil Korinek,6,2,118,118,1002,64,937,1,5,0,.999,8.61,2.4,1.025,92,29,1046.1,4,587,100.0%,27,27,100.0%,3,3,100.0%,8,8,0.0%,0,0,0.0%,0,0,0,3.2,0.0
6604,Travis Kowalski,13,2,115,115,992,55,936,1,7,0,.999,8.56,-1.3,.968,76,17,1042.0,9,509,100.0%,21,21,100.0%,8,8,81.8%,11,9,0.0%,0,0,0.0%,0,0,0,-2.4,0.0
6475,John Krasnow,10,2,118,118,1195,65,1127,3,5,0,.997,10.10,-0.6,1.065,100,25,1062.1,10,479,94.3%,35,33,100.0%,10,10,100.0%,11,11,0.0%,0,0,0.0%,0,0,0,-6.3,-0.1
6890,Jeremy Lambert,17,2,47,47,479,28,448,3,3,0,.994,10.27,0.5,1.253,49,11,417.0,2,184,100.0%,10,10,100.0%,1,1,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,1.2,0.0
6994,Bobby Lawrence,12,2,57,54,530,23,505,2,4,0,.996,9.69,-2.9,.797,48,9,490.1,7,255,100.0%,9,9,100.0%,4,4,50.0%,6,3,0.0%,0,0,0.0%,0,0,0,-2.2,0.0
6474,Dave Lewis,6,2,45,44,468,20,445,3,0,0,.994,10.17,-2.1,.732,50,9,411.2,4,191,90.0%,10,9,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
6501,Willie Lopez,12,2,8,2,28,4,24,0,1,0,1.000,8.40,0.1,1.025,0,0,30.0,0,8,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
7202,Brian Matthews,15,2,115,115,1075,55,1019,1,5,0,.999,9.38,1.7,1.025,68,21,1030.0,6,430,100.0%,24,24,100.0%,6,6,88.9%,9,8,0.0%,0,0,0.0%,0,0,0,4.2,0.0
6579,Mike Mazur,6,2,118,118,1100,57,1041,2,7,0,.998,9.28,1.0,1.162,75,17,1065.1,4,406,100.0%,34,34,75.0%,4,3,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,4.5,0.0
6787,Jeremy McBride,16,2,115,115,1102,62,1037,3,5,0,.997,9.73,2.1,1.217,87,23,1016.1,4,505,100.0%,25,25,100.0%,7,7,100.0%,12,12,0.0%,0,0,0.0%,0,0,0,6.6,0.0
7255,Ryan McCullough,9,2,46,45,458,26,432,0,1,0,1.000,10.10,0.6,1.281,41,11,408.0,2,174,100.0%,9,9,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-2.2,0.0
6916,David McIntyre,10,2,107,107,956,80,871,5,8,0,.995,9.10,2.1,1.123,105,34,940.1,9,475,100.0%,17,17,100.0%,4,4,100.0%,12,12,100.0%,1,1,0.0%,0,0,0,0.0,0.0
6760,Mike McMahan,11,2,46,46,403,25,377,1,0,0,.998,8.97,-0.1,1.118,43,9,403.1,2,191,100.0%,10,10,100.0%,7,7,85.7%,7,6,0.0%,0,0,0.0%,0,0,0,-3.4,0.0
7254,Ryan Mobley,9,2,118,117,1130,59,1068,3,6,0,.997,9.74,1.1,.965,76,22,1041.0,8,420,100.0%,17,17,100.0%,8,8,100.0%,10,10,100.0%,2,2,0.0%,0,0,0,1.9,0.0
6709,Jason Moore,14,2,45,45,422,24,397,1,1,0,.998,9.26,0.4,1.212,27,5,409.0,3,145,100.0%,11,11,100.0%,2,2,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,1.3,0.0
6839,Aaron Morgan,16,2,44,44,363,25,338,0,1,0,1.000,8.10,-0.9,1.025,44,8,403.1,3,198,100.0%,8,8,100.0%,5,5,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,2.8,0.0
7150,John Morris,21,2,109,109,830,52,774,4,8,0,.995,7.83,-0.5,1.025,62,11,949.0,6,625,96.4%,28,27,100.0%,8,8,94.4%,18,17,0.0%,0,0,0.0%,0,0,0,1.5,0.0
6527,Matt Musich,10,2,55,55,467,27,439,1,3,0,.998,8.39,-1.7,.820,45,9,499.2,5,220,100.0%,12,12,100.0%,9,9,75.0%,4,3,0.0%,0,0,0.0%,1,0,0,-3.5,0.0
6605,Matt Nelson,10,2,47,47,366,24,341,1,2,0,.997,7.77,-0.0,1.025,37,10,423.0,3,190,100.0%,12,12,100.0%,3,3,75.0%,4,3,0.0%,0,0,0.0%,0,0,0,-2.8,0.0
6449,Pat Newport,21,2,108,108,1032,53,976,3,7,0,.997,9.57,1.4,1.025,56,16,968.0,3,483,96.0%,25,24,100.0%,6,6,66.7%,6,4,0.0%,0,0,0.0%,0,0,0,3.2,0.0
6500,Andy Nowak,13,2,117,117,1059,53,1003,3,7,0,.997,9.09,-0.4,1.104,69,16,1045.0,10,407,100.0%,14,14,100.0%,7,7,90.9%,11,10,0.0%,0,0,0.0%,0,0,0,3.5,0.0
7151,Josh Obando,15,2,53,53,442,35,405,2,3,0,.995,8.35,-1.6,.917,37,9,474.1,5,256,95.2%,21,20,88.9%,9,8,81.8%,11,9,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
6708,Jerry Ott,7,2,117,117,1126,50,1072,4,3,0,.996,9.54,0.9,.905,56,17,1058.0,9,432,100.0%,25,25,100.0%,7,7,100.0%,8,8,0.0%,0,0,0.0%,0,0,0,1.1,0.0
6942,Travis Pace,12,2,117,117,849,69,775,5,6,0,.994,7.38,-1.6,.981,88,25,1029.2,14,598,92.0%,25,23,100.0%,10,10,92.3%,13,12,0.0%,0,0,0.0%,0,0,0,8.2,0.0
6968,Ben Reddoch,19,2,112,112,1002,56,941,5,3,0,.995,9.05,-1.6,.879,69,18,992.0,11,529,100.0%,23,23,100.0%,7,7,76.9%,13,10,100.0%,1,1,0.0%,0,0,0,-4.9,0.0
6943,Dan Rock,14,2,45,45,329,17,312,0,1,0,1.000,7.52,0.3,1.025,25,6,394.0,2,205,100.0%,11,11,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-2.4,0.0
6813,Rich Rodgers,13,2,44,43,351,15,335,1,1,0,.997,8.20,0.8,1.025,16,6,384.1,3,163,100.0%,7,7,100.0%,5,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.4,0.0
7020,Matt Schoenfeld,16,2,48,45,360,28,331,1,1,0,.997,7.95,0.2,1.025,34,10,406.1,4,248,100.0%,10,10,100.0%,4,4,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,0.9,0.0
6683,Paul Sieffert,5,2,119,119,1130,59,1063,8,8,0,.993,9.61,3.5,.946,54,21,1051.0,4,392,100.0%,21,21,100.0%,5,5,100.0%,7,7,0.0%,0,0,0.0%,0,0,0,3.1,0.0
6630,Jimmy Sorrells,11,2,119,119,1156,71,1081,4,8,0,.997,9.94,0.2,1.025,77,18,1043.1,7,485,100.0%,28,28,100.0%,9,9,93.3%,15,14,0.0%,0,0,0.0%,0,0,0,8.9,0.0
6553,Omar Torres,7,2,53,53,493,24,467,2,2,0,.996,9.22,-2.1,.641,47,9,479.1,5,174,100.0%,15,15,100.0%,6,6,75.0%,4,3,0.0%,0,0,0.0%,0,0,0,2.6,0.0
6761,Billy Towne,9,2,116,116,1055,63,990,2,7,0,.998,8.96,0.2,1.025,87,23,1057.2,8,469,100.0%,30,30,100.0%,9,9,91.7%,12,11,0.0%,0,0,0.0%,0,0,0,3.1,0.0
6917,Pat Turner,11,2,6,6,56,5,51,0,0,0,1.000,8.95,-0.4,1.025,8,1,56.1,1,29,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
7124,Cruz Velazquez,8,2,45,44,410,22,388,0,4,0,1.000,9.45,-1.3,1.025,24,7,390.1,9,271,100.0%,6,6,75.0%,4,3,83.3%,6,5,100.0%,1,1,0.0%,0,0,0,-0.4,0.0
6657,Mike Westermeyer,13,2,117,117,1012,66,941,5,7,0,.995,8.81,3.0,1.025,70,25,1028.2,3,542,93.8%,16,15,100.0%,7,7,88.9%,9,8,0.0%,0,0,0.0%,0,0,0,6.1,0.0
6969,Brad Wiedeman,14,2,50,50,469,32,437,0,0,0,1.000,9.53,1.2,1.025,36,15,443.0,4,178,100.0%,5,5,100.0%,1,1,85.7%,7,6,0.0%,0,0,0.0%,0,0,0,-3.4,0.0
6448,Tyler Will,10,2,54,54,515,20,493,2,2,0,.996,9.56,-0.1,1.435,36,8,483.0,5,226,100.0%,15,15,66.7%,3,2,100.0%,1,1,100.0%,1,1,0.0%,0,0,0,-1.1,0.0
6891,Matt Williams,14,2,115,115,1074,59,1014,1,6,0,.999,9.46,-2.5,1.025,89,17,1020.2,11,541,96.4%,28,27,100.0%,11,11,92.3%,13,12,0.0%,0,0,0.0%,0,0,0,5.8,0.0
6786,David Wymore,6,2,48,47,470,24,443,3,3,0,.994,10.14,-0.6,.923,32,6,414.1,2,198,88.9%,9,8,100.0%,2,2,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,3.1,0.0
