ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
40035,J. CABRAL,,SLN,MLB,24,6,2.0 Stars,2.0 Stars,H,N,Sparkplug,7,6,6,3,3,5,2,3,3,5,2,24,18,163,5,158,0,1,0,-0.6,20,2,172.1,1,82,75.0%,4,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-2.2,0.0
34460,L. CABRERA,,ATL,MLB,26,9,2.5 Stars,2.5 Stars,N,H,Normal,4,4,4,3,2,7,2,3,4,8,2,44,43,357,21,335,1,4,0,-0.6,51,5,397.0,3,168,100.0%,8,8,100.0%,6,6,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,0.0,0.0
28802,J. CORTAVE,,MIN,MLB,25,9,2.5 Stars,2.5 Stars,H,N,Normal,8,8,4,6,3,2,1,1,2,2,2,111,106,910,58,849,3,1,0,1.0,87,15,961.1,5,430,100.0%,22,22,100.0%,8,8,90.9%,11,10,0.0%,0,0,0.0%,0,0,0,7.8,0.0
34746,G. DITTLER,,PIT,MLB,27,7,2.0 Stars,2.0 Stars,H,N,Captain,8,7,5,4,5,4,2,3,2,4,2,41,39,355,18,336,1,1,0,0.4,38,7,350.2,1,142,83.3%,6,5,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,2.7,0.0
32833,D. DOYLE,,MON,MLB,26,7,2.5 Stars,2.5 Stars,N,N,Normal,4,4,6,2,3,5,1,6,5,7,2,105,104,822,46,772,4,7,0,-0.3,99,22,898.2,6,553,88.9%,18,16,100.0%,7,7,71.4%,7,5,0.0%,0,0,0.0%,0,0,0,-7.0,0.0
36108,N. DUNCAN,,CIN,MLB,24,7,2.0 Stars,2.0 Stars,H,N,Normal,8,9,7,3,4,5,1,4,2,6,2,83,40,476,27,446,3,0,0,0.8,33,9,444.1,4,149,100.0%,7,7,50.0%,2,1,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,5.4,0.0
27959,P. DUNLAP,,MIL,MLB,26,11,1.5 Stars,2.0 Stars,L,L,Normal,7,8,7,2,1,3,1,1,4,4,2,125,124,962,46,910,6,2,0,-3.0,139,20,1101.0,10,504,100.0%,21,21,80.0%,5,4,71.4%,7,5,0.0%,0,0,0.0%,2,0,0,3.9,0.0
28739,D. EIN,,SDN,MLB,29,9,1.0 Stars,1.0 Stars,N,N,Normal,8,8,9,2,3,8,2,2,3,8,2,111,111,922,56,860,6,6,0,0.8,81,18,969.1,10,506,100.0%,28,28,100.0%,13,13,85.7%,7,6,0.0%,0,0,0.0%,0,0,0,11.2,0.0
35538,D. FRANKLIN,,LAA,MLB,26,7,2.0 Stars,2.0 Stars,H,N,Outspoken,8,8,5,2,3,4,2,1,5,4,2,68,63,540,36,499,5,2,0,-1.2,67,11,575.0,3,259,94.7%,19,18,100.0%,3,3,57.1%,7,4,0.0%,0,0,0.0%,0,0,0,4.3,0.0
34290,G. GODWIN,,CLE,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,7,7,6,6,3,3,1,5,3,2,2,47,45,367,18,349,0,4,0,0.1,26,5,395.2,4,193,100.0%,3,3,100.0%,5,5,100.0%,3,3,0.0%,0,0,0.0%,1,0,0,1.8,0.0
38659,W. GRAY,,CHN,MLB,25,4,2.0 Stars,2.0 Stars,H,N,Normal,6,6,5,3,2,4,4,3,5,4,2,39,32,303,16,286,1,3,0,-1.1,46,4,300.0,1,178,87.5%,8,7,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,1,0,0,0.9,0.0
39339,Z. GRIGGS,,KCA,MLB,25,3,2.0 Stars,2.5 Stars,H,N,Normal,5,5,7,5,3,8,2,2,2,6,2,74,74,649,47,600,2,0,0,1.2,51,14,665.2,4,385,100.0%,30,30,100.0%,4,4,40.0%,5,2,0.0%,0,0,0.0%,0,0,0,0.4,0.0
34668,A. GUILLÉN,,TBA,MLB,27,9,2.5 Stars,2.5 Stars,H,L,Normal,5,5,5,1,3,5,1,1,3,4,2,37,37,296,14,280,2,1,0,0.2,30,6,327.0,1,199,88.9%,9,8,100.0%,4,4,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
27633,J. GUSMÁN,,BOS,MLB,27,9,1.5 Stars,1.5 Stars,H,N,Prankster,5,5,5,2,4,3,2,1,4,3,2,7,7,50,1,49,0,0,0,0.1,3,0,64.0,0,33,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
38425,J. GUZMÁN,,WAS,MLB,34,17,1.5 Stars,1.5 Stars,N,N,Humble,7,7,7,1,1,1,1,1,3,1,2,42,39,367,20,345,2,3,0,-0.0,54,11,350.1,1,200,80.0%,10,8,0.0%,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,1.9,0.0
27601,P. GÓMEZ,,MIL,MLB,27,9,2.0 Stars,2.0 Stars,N,N,Normal,6,5,6,3,3,5,1,1,5,4,2,54,39,362,23,338,1,1,0,0.1,41,5,375.2,1,159,100.0%,7,7,100.0%,7,7,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
38922,P. HAMMOND,,NYN,MLB,31,9,2.5 Stars,2.5 Stars,N,N,Normal,7,6,8,2,3,6,1,2,3,6,2,124,123,1084,61,1016,7,3,0,1.3,104,14,1102.2,3,517,100.0%,21,21,87.5%,8,7,90.0%,10,9,0.0%,0,0,0.0%,0,0,0,5.4,0.0
33803,D. HARRIS,,OAK,MLB,27,8,3.5 Stars,3.5 Stars,N,L,Normal,7,7,5,2,2,2,1,2,3,2,2,118,116,979,67,908,4,1,0,1.8,109,19,1024.2,3,589,100.0%,39,39,100.0%,7,7,91.7%,12,11,0.0%,0,0,0.0%,2,0,0,10.4,0.0
34821,J. HENSON,,BOS,MLB,26,6,2.0 Stars,2.0 Stars,N,H,Captain,7,7,6,2,5,3,2,5,2,3,2,58,55,492,21,471,0,2,0,-2.2,57,6,486.2,5,232,91.7%,12,11,60.0%,5,3,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,-1.3,0.0
38734,C. HERRERA,,NYA,MLB,28,7,2.0 Stars,2.0 Stars,H,N,Captain,8,8,4,2,3,1,1,4,5,1,2,90,90,759,41,713,5,3,0,-1.9,107,13,798.0,5,365,100.0%,16,16,100.0%,6,6,90.9%,11,10,0.0%,0,0,0.0%,0,0,0,8.4,0.0
35029,K. HUDSON,,BAL,MLB,29,10,2.5 Stars,2.5 Stars,H,N,Sparkplug,8,8,7,1,4,5,1,1,2,5,2,87,85,787,45,741,1,4,0,-0.2,68,7,760.1,3,365,92.3%,13,12,100.0%,6,6,100.0%,9,9,0.0%,0,0,0.0%,0,0,0,7.7,0.0
29154,R. JOHNSON,,CHA,MLB,28,9,2.0 Stars,2.0 Stars,N,N,Selfish,7,7,5,1,4,3,1,4,3,3,2,127,123,1096,70,1025,1,3,0,-0.0,116,17,1108.0,7,642,100.0%,23,23,100.0%,6,6,100.0%,15,15,0.0%,0,0,0.0%,0,0,0,6.1,0.0
29095,S. JOHNSON,,ARI,MLB,26,6,2.0 Stars,2.0 Stars,N,H,Selfish,6,7,5,4,3,3,1,2,2,4,2,12,12,114,8,105,1,0,0,-0.3,8,0,104.1,2,69,100.0%,3,3,100.0%,4,4,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.5,0.0
40782,R. KINNEY,,CIN,MLB,33,8,2.0 Stars,2.0 Stars,N,N,Normal,6,6,4,3,3,5,1,4,2,5,2,124,123,1038,75,960,3,4,0,1.1,97,19,1048.1,5,454,91.7%,24,22,100.0%,6,6,100.0%,12,12,0.0%,0,0,0.0%,1,0,0,7.6,0.0
35066,P. LEPAGE,,ARI,MLB,27,8,2.5 Stars,2.5 Stars,N,N,Normal,6,6,6,4,4,4,1,5,3,6,2,13,11,100,8,92,0,0,0,0.1,10,3,109.0,0,67,100.0%,1,1,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
32896,R. LIVINGSTON,,MIN,MLB,27,10,2.0 Stars,2.0 Stars,H,N,Normal,7,7,7,3,4,5,2,4,4,5,2,59,57,493,40,453,0,3,0,2.2,46,9,510.1,2,213,100.0%,16,16,100.0%,4,4,100.0%,8,8,100.0%,1,1,0.0%,0,0,0,3.1,0.0
32354,A. LIÑARES,,CAR,MLB,24,3,2.5 Stars,2.5 Stars,N,N,Outspoken,6,6,6,1,4,4,1,1,7,4,2,88,84,848,40,804,4,3,0,-1.3,89,15,758.2,7,317,91.7%,12,11,100.0%,3,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-6.2,0.0
34991,J. LLANA,,MIA,MLB,25,8,2.0 Stars,2.5 Stars,N,N,Normal,7,8,5,1,3,3,1,1,2,2,2,41,41,349,13,335,1,0,0,-0.3,48,7,368.0,2,209,100.0%,7,7,100.0%,5,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,2.0,0.0
33058,C. MARTÍNEZ,,HOU,MLB,30,10,2.5 Stars,2.5 Stars,N,N,Humble,9,9,7,1,4,6,2,2,1,6,2,126,124,1063,53,1008,2,2,0,1.2,111,17,1097.2,4,617,97.1%,35,34,100.0%,9,9,100.0%,6,6,0.0%,0,0,0.0%,1,0,0,9.0,0.0
38671,J. MCMILLAN,,TBA,MLB,24,7,2.0 Stars,2.5 Stars,N,L,Normal,7,7,6,1,2,6,1,1,1,6,2,125,125,1014,61,949,4,4,0,0.4,129,24,1104.2,8,611,100.0%,23,23,100.0%,7,7,88.9%,9,8,0.0%,0,0,0.0%,0,0,0,2.8,0.0
33323,J. MEDINA,,SLN,MLB,27,8,2.5 Stars,2.5 Stars,N,N,Normal,7,8,9,1,2,9,1,1,1,8,2,101,97,828,53,771,4,6,0,4.9,77,25,854.2,4,410,96.2%,26,25,100.0%,3,3,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,7.7,0.0
32068,A. MILLS,,TOR,MLB,30,9,2.0 Stars,2.0 Stars,H,H,Normal,8,8,4,1,3,1,1,2,6,1,2,125,123,1151,70,1079,2,2,0,-0.3,122,25,1116.0,10,511,100.0%,30,30,100.0%,10,10,83.3%,6,5,0.0%,0,0,0.0%,0,0,0,10.8,0.0
31572,R. MÁRQUEZ,,SDN,MLB,30,13,2.0 Stars,2.0 Stars,H,H,Normal,3,3,4,1,1,3,1,1,2,3,2,49,49,372,14,355,3,3,0,-2.7,48,3,439.2,2,244,87.5%,8,7,100.0%,5,5,50.0%,4,2,0.0%,0,0,0.0%,0,0,0,-1.2,0.0
40507,H. NESTROY,,PHI,MLB,28,11,2.0 Stars,2.0 Stars,L,N,Normal,6,6,6,2,2,4,4,1,2,5,2,1,0,2,0,2,0,0,0,0.0,0,0,1.0,0,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
38600,T. O'HIGGINS,,TEX,MLB,32,11,2.0 Stars,2.0 Stars,N,H,Normal,5,4,6,2,2,4,1,1,2,4,2,51,50,455,20,435,0,1,0,0.1,36,6,440.0,0,231,81.8%,11,9,100.0%,2,2,83.3%,6,5,0.0%,0,0,0.0%,0,0,0,-4.1,0.0
33766,D. POPE,,HOU,MLB,27,6,1.5 Stars,1.5 Stars,N,H,Normal,9,9,8,3,5,7,1,2,2,7,2,42,38,343,23,315,5,0,0,-0.8,44,5,356.2,3,179,92.9%,14,13,100.0%,2,2,75.0%,4,3,0.0%,0,0,0.0%,0,0,0,7.2,0.0
34339,C. POWELL,,SFN,MLB,38,18,2.5 Stars,2.5 Stars,H,N,Captain,5,5,6,1,1,5,1,1,1,4,2,104,98,862,53,809,0,3,0,-1.1,106,22,889.2,9,422,100.0%,22,22,100.0%,4,4,81.8%,11,9,0.0%,0,0,0.0%,2,0,0,-2.6,0.0
38123,C. QUINTANILLA,,PIT,MLB,25,3,2.5 Stars,2.5 Stars,H,N,Fan Fav,7,6,10,4,3,8,1,8,2,10,2,124,124,1023,62,955,6,3,0,-0.3,91,18,1094.0,11,578,92.6%,27,25,100.0%,6,6,93.3%,15,14,0.0%,0,0,0.0%,0,0,0,1.6,0.0
27242,D. RODRÍGUEZ,,DET,MLB,24,8,1.5 Stars,1.5 Stars,N,H,Normal,8,8,4,3,2,3,2,2,3,3,2,26,25,205,11,193,1,1,0,1.0,16,5,227.2,0,79,100.0%,2,2,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
29303,J. SCHUM,,KCA,MLB,25,10,2.0 Stars,2.5 Stars,N,N,Normal,5,6,5,6,3,5,2,4,2,4,2,14,14,109,3,104,2,0,0,-0.1,2,0,122.0,0,70,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,-1.9,0.0
40284,A. SILVA,,PHI,MLB,29,11,2.5 Stars,2.5 Stars,H,L,Normal,7,7,9,3,3,8,1,1,6,8,2,125,123,1051,66,983,2,5,0,3.8,110,28,1084.1,7,546,95.5%,22,21,83.3%,6,5,100.0%,8,8,0.0%,0,0,0.0%,0,0,0,10.8,0.0
38315,Z. STEPHENS,,COL,MLB,26,5,2.0 Stars,2.0 Stars,N,H,Prankster,6,6,6,3,2,4,2,1,1,4,2,31,31,260,19,240,1,0,0,-0.0,32,5,272.0,1,149,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
39192,M. TAYLOR,,SEA,MLB,29,10,2.0 Stars,2.0 Stars,H,N,Normal,5,5,6,3,3,5,1,3,3,6,2,121,119,1028,51,974,3,5,0,-1.2,118,17,1042.1,8,564,96.2%,26,25,100.0%,5,5,83.3%,6,5,0.0%,0,0,0.0%,0,0,0,0.0,0.0
41323,F. TIGUNTSEV,,CLE,MLB,31,12,2.5 Stars,2.5 Stars,N,L,Outspoken,9,9,5,2,4,2,1,2,4,2,2,118,118,1016,55,959,2,7,0,0.2,95,13,1050.2,6,421,95.2%,21,20,100.0%,7,7,100.0%,8,8,0.0%,0,0,0.0%,0,0,0,11.5,0.0
39879,R. TORRES,,SEA,MLB,26,9,2.5 Stars,2.5 Stars,H,N,Normal,5,5,7,2,3,5,1,1,1,5,2,24,21,183,9,174,0,0,0,-0.8,31,3,193.0,0,120,100.0%,1,1,100.0%,1,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
32572,J. TREVENOT,,SFN,MLB,30,9,2.0 Stars,2.0 Stars,N,N,Normal,7,7,9,2,4,7,2,3,1,8,2,64,64,588,39,549,0,5,0,0.9,57,11,567.2,1,250,95.0%,20,19,100.0%,2,2,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,1.1,0.0
27134,R. TRUJILLO,,CHN,MLB,22,7,2.5 Stars,3.0 Stars,N,N,Normal,6,6,4,6,2,2,1,2,3,2,2,17,16,145,7,137,1,2,0,-0.4,22,3,140.1,1,109,100.0%,8,8,0.0%,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
37876,H. TUCKER,,TEX,MLB,26,3,2.5 Stars,3.5 Stars,N,N,Normal,8,7,6,3,4,4,1,2,4,5,2,108,108,978,63,909,6,1,0,2.1,116,20,970.1,2,420,100.0%,20,20,100.0%,5,5,100.0%,11,11,100.0%,2,2,0.0%,0,0,0,9.2,0.0
39061,F. UTTING,,COL,MLB,28,10,2.0 Stars,2.0 Stars,H,N,Normal,6,6,6,2,4,4,1,2,3,4,2,122,122,1072,76,992,4,4,0,-0.6,144,25,1086.2,8,487,100.0%,32,32,100.0%,8,8,90.0%,10,9,0.0%,0,0,0.0%,1,0,0,2.2,0.0
38158,J. VELAZAQAU,,DET,MLB,27,6,3.5 Stars,4.5 Stars,N,N,Captain,7,7,3,4,3,2,1,2,2,2,2,123,123,1049,60,987,2,4,0,3.2,82,14,1074.2,5,487,100.0%,24,24,100.0%,13,13,100.0%,12,12,100.0%,1,1,0.0%,0,0,0,5.8,0.0
28065,W. VINCENT,,NYA,MLB,26,11,2.5 Stars,2.5 Stars,N,N,Normal,7,7,5,1,2,4,1,1,4,4,2,4,4,36,2,34,0,0,0,0.2,3,1,35.0,0,9,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
33421,C. WIDDOWS,,WAS,MLB,24,8,2.5 Stars,2.5 Stars,N,H,Normal,7,8,4,1,2,3,1,2,2,4,2,123,123,1149,69,1072,8,4,0,-0.4,139,27,1099.2,4,581,96.9%,32,31,100.0%,10,10,61.5%,13,8,0.0%,0,0,0.0%,0,0,0,3.5,0.0
33475,J. WILLIAMS,,LAN,MLB,27,6,3.0 Stars,3.0 Stars,H,N,Normal,7,6,9,2,3,7,1,2,5,7,2,126,124,1043,64,972,7,1,0,1.2,104,17,1100.0,4,481,94.4%,36,34,100.0%,8,8,92.3%,13,12,0.0%,0,0,0.0%,0,0,0,5.4,0.0
34304,L. WILLIAMS,,BOS,MLB,25,5,3.5 Stars,5.0 Stars,H,N,Normal,5,5,4,3,3,4,2,1,3,3,2,99,99,878,42,831,5,2,0,-2.8,89,7,895.0,5,416,79.2%,24,19,100.0%,5,5,90.0%,10,9,100.0%,1,1,0.0%,0,0,0,-4.9,0.0
29214,R. WILLIAMS,,LAN,MLB,24,8,1.5 Stars,1.5 Stars,N,N,Selfish,7,8,5,1,2,4,1,3,2,4,2,43,38,322,19,302,1,1,0,-0.3,59,9,349.0,1,175,85.7%,7,6,100.0%,2,2,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
32099,Y. YI,,NYN,MLB,25,8,2.0 Stars,2.0 Stars,N,N,Normal,7,7,9,3,3,8,1,3,1,8,2,95,94,766,48,713,5,5,0,2.7,62,18,824.2,7,385,100.0%,15,15,100.0%,3,3,87.5%,8,7,0.0%,0,0,0.0%,0,0,0,0.4,0.0
37666,K. YOSHIDA,,TOR,MLB,26,9,2.0 Stars,2.0 Stars,N,L,Normal,8,8,4,2,4,3,1,1,2,3,2,40,39,331,23,308,0,3,0,-0.5,47,7,347.1,3,175,85.7%,7,6,100.0%,1,1,100.0%,5,5,0.0%,0,0,0.0%,0,0,0,2.3,0.0
38092,P. AMADOR,,-,-,37,20,2.0 Stars,2.0 Stars,N,N,Normal,7,7,3,1,3,1,1,1,1,1,2,120,119,927,47,878,2,4,0,-1.0,119,18,1042.0,10,515,96.6%,29,28,100.0%,6,6,100.0%,7,7,0.0%,0,0,0.0%,0,0,0,7.3,0.0
37448,L. CANSECO,,-,-,32,15,1.5 Stars,1.5 Stars,H,N,Normal,6,7,6,4,2,3,1,1,2,3,2,81,78,764,34,723,7,1,0,-1.7,72,11,682.1,5,290,93.8%,16,15,100.0%,3,3,75.0%,8,6,0.0%,0,0,0.0%,0,0,0,3.8,0.0
34005,J. COBB,,-,-,27,10,2.0 Stars,2.0 Stars,H,N,Normal,8,8,6,4,4,4,2,6,4,4,2,47,47,411,26,382,3,0,0,1.7,40,7,423.2,0,182,100.0%,9,9,100.0%,3,3,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,4.6,0.0
36360,J. COSTELLO,,-,-,35,15,2.0 Stars,2.0 Stars,H,N,Normal,6,6,4,1,1,3,1,1,2,3,2,73,68,560,20,537,3,2,0,-0.7,56,4,615.0,4,274,100.0%,10,10,100.0%,4,4,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,3.4,0.0
33640,B. FLORES,,-,-,34,18,2.0 Stars,2.0 Stars,N,N,Normal,7,7,7,1,2,2,1,1,3,1,2,56,55,527,36,488,3,2,0,2.2,36,15,493.0,4,202,100.0%,10,10,80.0%,5,4,100.0%,6,6,0.0%,0,0,0.0%,0,0,0,4.3,0.0
29789,D. FREDERICK,,-,-,29,13,1.5 Stars,1.5 Stars,H,N,Normal,7,7,4,1,2,1,1,1,2,1,2,104,99,867,62,800,5,5,0,-2.7,108,13,887.1,9,425,92.9%,28,26,100.0%,8,8,93.8%,16,15,0.0%,0,0,0.0%,0,0,0,2.2,0.0
41207,F. GALINDO,,-,-,28,12,2.0 Stars,2.0 Stars,N,N,Normal,6,6,6,2,4,5,1,2,1,5,2,8,8,72,3,69,0,1,0,0.7,3,1,70.0,0,39,100.0%,3,3,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
33070,I. GALLÓ,,-,-,27,9,1.5 Stars,1.5 Stars,N,N,Normal,8,9,6,2,3,5,2,2,1,5,2,63,58,485,21,460,4,0,0,-2.0,46,3,516.0,4,246,100.0%,13,13,100.0%,5,5,50.0%,6,3,0.0%,0,0,0.0%,0,0,0,4.6,0.0
29040,J. HUERTA,,-,-,30,13,1.5 Stars,1.5 Stars,N,N,Normal,6,7,6,1,3,4,3,1,3,3,2,31,28,247,18,228,1,0,0,1.1,23,7,250.0,0,120,100.0%,7,7,66.7%,3,2,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,1.5,0.0
39336,R. PICOT,,-,-,32,15,2.0 Stars,2.0 Stars,H,N,Normal,7,7,7,1,2,6,3,6,1,5,2,109,109,974,47,926,1,3,0,-1.3,115,16,963.1,7,478,100.0%,18,18,100.0%,6,6,100.0%,7,7,0.0%,0,0,0.0%,0,0,0,6.3,0.0
31449,G. STEWART,,-,-,32,16,1.5 Stars,1.5 Stars,L,L,Disruptive,6,6,3,3,2,1,1,2,2,1,2,39,39,352,16,334,2,2,0,-0.5,30,3,339.2,0,157,100.0%,9,9,100.0%,5,5,60.0%,5,3,0.0%,0,0,0.0%,0,0,0,0.5,0.0
