ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
37244,M. GUTIÉRREZ,,TEX,MLB,32,13,3.5 Stars,3.5 Stars,H,H,Captain,1,1,1,4,4,5,1,6,5,8,7,12,11,15,0,15,0,0,0,-0.6,0,0,98.0,0,0,100.0%,12,12,100.0%,2,2,100.0%,1,1,0.0%,3,0,0.0%,8,0,3,0.0,-0.5
27855,R. HAMILTON,,MON,MLB,26,11,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,5,3,3,4,6,5,6,7,145,142,297,7,290,0,0,0,8.1,0,0,1215.2,0,0,99.1%,213,211,100.0%,37,37,60.9%,23,14,38.9%,36,14,20.9%,67,14,74,0.0,-0.3
27877,B. HARCOURT,,PIT,MLB,24,9,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,4,3,4,1,8,8,7,7,20,4,10,0,10,0,0,0,1.2,0,0,68.1,0,0,100.0%,7,7,0.0%,0,0,100.0%,1,1,0.0%,0,0,50.0%,4,2,2,0.0,-0.0
35158,C. HART,,LAA,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,4,4,5,7,6,5,7,132,131,263,1,262,0,0,0,9.1,0,0,1171.2,0,0,100.0%,179,179,97.9%,47,46,56.0%,25,14,32.4%,37,12,18.3%,60,11,64,0.0,-1.1
30734,J. HERRERA,,MIA,MLB,26,8,2.5 Stars,3.0 Stars,N,N,Normal,1,1,1,7,5,2,1,8,5,6,7,74,74,138,0,136,2,0,0,-1.8,0,0,639.2,0,0,99.0%,98,97,93.1%,29,27,60.0%,15,9,8.3%,12,1,6.7%,30,2,39,0.0,3.8
39417,R. HODGES,,OAK,MLB,28,9,3.0 Stars,3.0 Stars,H,N,Normal,1,1,1,6,7,7,7,3,9,7,7,2,0,2,0,2,0,0,0,-0.1,0,0,6.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,2,0,1,0.0,0.3
34432,W. HOLDER,,KCA,MLB,25,3,3.0 Stars,3.0 Stars,H,N,Fan Fav,1,1,1,6,4,4,5,7,8,8,7,37,34,66,0,64,2,0,0,1.0,0,0,304.0,0,0,100.0%,44,44,72.7%,11,8,66.7%,9,6,57.1%,7,4,10.5%,19,2,11,0.0,3.4
38988,M. IKEDA,,DET,MLB,29,13,3.5 Stars,3.5 Stars,N,N,Normal,1,1,1,1,2,6,1,6,6,9,7,6,1,2,0,2,0,0,0,0.2,0,0,18.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,-0.0
27499,C. JOHN,,ARI,MLB,24,8,3.0 Stars,3.0 Stars,H,H,Normal,1,1,1,8,5,6,2,7,4,8,7,125,116,247,3,243,1,0,0,-0.6,0,0,1045.2,0,0,98.9%,181,179,97.8%,46,45,56.2%,16,9,29.2%,24,7,7.1%,42,3,51,0.0,-1.4
33425,D. JONES,,ATL,MLB,28,9,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,2,2,3,1,5,5,5,7,48,46,73,0,72,1,0,0,-3.6,0,0,410.1,0,0,98.3%,58,57,75.0%,12,9,66.7%,3,2,14.3%,14,2,14.3%,14,2,22,0.0,-0.6
27504,M. KELLY,,PHI,MLB,23,8,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,7,8,8,9,6,7,7,7,3,2,4,0,4,0,0,0,-0.1,0,0,19.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,3,0.0,0.8
31931,J. KIM,,HOU,MLB,25,7,2.5 Stars,3.0 Stars,L,L,Unmotivated,1,1,1,1,1,3,1,4,5,6,7,1,1,3,0,3,0,0,0,0.0,0,0,9.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
37034,S. KOO,,KCA,MLB,29,12,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,4,3,5,7,10,6,7,92,91,174,8,165,1,0,0,1.9,0,0,810.2,0,0,100.0%,122,122,90.0%,30,27,62.5%,8,5,16.1%,31,5,13.6%,44,6,48,0.0,2.5
32312,W. LAHODA,,ARI,MLB,29,9,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,6,7,7,8,9,8,6,7,6,6,17,0,16,1,0,0,-1.1,0,0,48.0,0,0,92.9%,14,13,100.0%,1,1,50.0%,2,1,20.0%,5,1,0.0%,3,0,3,0.0,0.1
38796,B. LAMBRIGHT,,BAL,MLB,28,6,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,4,4,5,1,7,5,7,7,13,0,5,0,5,0,0,0,0.9,0,0,22.0,0,0,100.0%,1,1,100.0%,1,1,100.0%,1,1,0.0%,1,0,100.0%,2,2,0,0.0,0.0
37853,E. LEÓN,,MIN,MLB,24,7,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,2,2,6,1,7,6,8,7,18,7,11,0,11,0,0,0,-0.3,0,0,73.1,0,0,100.0%,9,9,100.0%,2,2,0.0%,0,0,0.0%,1,0,0.0%,3,0,4,0.0,-0.4
30441,T. LOCKE,,CLE,MLB,27,10,5.0 Stars,5.0 Stars,N,N,Selfish,1,1,1,7,5,4,1,6,6,8,7,11,11,21,0,20,1,0,0,-1.0,0,0,95.1,0,0,93.8%,16,15,100.0%,4,4,100.0%,1,1,0.0%,1,0,0.0%,7,0,4,0.0,-0.5
35634,J. LODGE,,TEX,MLB,25,8,3.5 Stars,3.5 Stars,N,N,Normal,1,1,1,5,5,3,5,5,5,6,7,21,21,42,0,41,1,0,0,-1.0,0,0,187.2,0,0,97.1%,35,34,80.0%,5,4,60.0%,5,3,0.0%,4,0,0.0%,7,0,7,0.0,-0.3
27032,C. LOVE,,COL,MLB,22,7,2.5 Stars,3.0 Stars,H,N,Normal,1,1,1,4,2,5,3,7,6,7,7,3,2,4,0,4,0,0,0,-0.0,0,0,18.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
37781,E. LÓPEZ,,SFN,MLB,26,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,1,2,3,1,5,6,6,7,7,3,8,0,8,0,0,0,-0.3,0,0,29.0,0,0,100.0%,7,7,0.0%,0,0,0.0%,1,0,33.3%,3,1,0.0%,3,0,1,0.0,0.1
30021,D. MACFADDEN,,OAK,MLB,25,6,3.0 Stars,4.0 Stars,H,N,Fan Fav,1,1,1,3,2,2,3,8,5,6,7,14,11,24,0,23,1,0,0,-0.0,0,0,97.0,0,0,100.0%,20,20,50.0%,2,1,100.0%,1,1,25.0%,4,1,0.0%,7,0,8,0.0,0.8
33957,J. MALDONADO,,NYA,MLB,25,3,4.5 Stars,5.0 Stars,H,N,Normal,1,1,1,3,2,4,1,7,6,7,7,12,4,13,0,13,0,0,0,-0.0,0,0,48.0,0,0,100.0%,12,12,0.0%,0,0,0.0%,0,0,0.0%,1,0,33.3%,3,1,4,0.0,0.7
32256,C. MARTÍNEZ,,MON,MLB,26,9,2.0 Stars,2.5 Stars,N,H,Normal,1,1,1,5,5,5,1,5,9,7,7,10,6,5,0,4,1,0,0,-0.4,0,0,48.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,1,0,0.0%,1,0,0.0%,1,0,5,0.0,0.7
39843,R. MARTÍNEZ,,MIL,MLB,26,9,3.0 Stars,3.0 Stars,N,H,Normal,1,1,1,6,4,2,4,7,7,5,7,98,72,143,1,140,2,0,0,4.1,0,0,715.2,0,0,98.9%,95,94,100.0%,22,22,63.2%,19,12,40.9%,22,9,10.0%,30,3,48,0.0,-1.2
26789,K. MATSUOKA,,TBA,MLB,24,6,2.5 Stars,2.5 Stars,N,N,Selfish,1,1,1,3,2,6,1,6,5,7,7,52,52,89,3,86,0,1,0,2.0,0,0,442.1,0,0,100.0%,58,58,100.0%,12,12,55.6%,9,5,41.2%,17,7,14.8%,27,4,25,0.0,0.2
27933,C. MCCLURE,,MIL,MLB,25,9,5.0 Stars,5.0 Stars,N,N,Normal,1,1,1,2,2,6,2,4,6,10,7,1,1,1,0,1,0,0,0,-0.0,0,0,9.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,1,0.0,0.0
29807,B. MCDERMOTT,,CHN,MLB,26,10,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,6,5,9,7,6,6,9,7,11,0,4,0,4,0,0,0,-0.2,0,0,36.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,2,0,2,0.0,-0.2
38517,P. MCFARLAND,,CLE,MLB,25,4,2.5 Stars,2.5 Stars,L,L,Unmotivated,1,1,1,6,4,2,1,7,6,5,7,117,114,200,1,199,0,0,0,2.0,0,0,1017.1,0,0,100.0%,147,147,100.0%,31,31,72.2%,18,13,28.6%,21,6,4.5%,44,2,51,0.0,3.0
37608,G. MCINTOSH,,CIN,MLB,32,11,3.5 Stars,3.5 Stars,H,N,Fan Fav,1,1,1,5,5,4,1,7,7,7,7,35,9,23,0,22,1,0,0,0.4,0,0,144.1,0,0,100.0%,15,15,100.0%,5,5,33.3%,3,1,25.0%,4,1,0.0%,5,0,11,0.0,-0.1
37614,J. MENDOZA,,OAK,MLB,31,9,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,2,6,2,4,7,9,7,41,39,73,1,70,2,0,0,-4.7,0,0,341.1,0,0,92.7%,55,51,72.7%,11,8,85.7%,7,6,12.5%,16,2,16.7%,18,3,31,0.0,4.0
33856,J. MILLER,,OAK,MLB,27,6,2.5 Stars,3.0 Stars,H,H,Normal,1,1,1,5,4,4,4,6,6,5,7,49,39,77,3,72,2,0,0,0.0,0,0,353.0,0,0,100.0%,56,56,88.9%,9,8,75.0%,4,3,27.3%,11,3,13.3%,15,2,22,0.0,-0.4
30047,W. MILLER,,SEA,MLB,28,12,2.5 Stars,2.5 Stars,N,N,Humble,1,1,1,2,3,3,1,4,7,7,7,12,12,23,0,23,0,0,0,-0.7,0,0,104.1,0,0,100.0%,21,21,100.0%,2,2,0.0%,0,0,0.0%,4,0,0.0%,4,0,6,0.0,0.3
35168,M. MIRÓ,,LAN,MLB,30,11,2.5 Stars,2.5 Stars,L,H,Normal,1,1,1,6,5,3,1,9,10,6,7,5,5,11,0,11,0,0,0,-1.6,0,0,43.0,0,0,81.8%,11,9,50.0%,2,1,0.0%,0,0,100.0%,1,1,0.0%,1,0,3,0.0,0.3
30469,A. MORALES,,TEX,MLB,27,11,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,5,4,5,6,6,7,7,4,4,7,0,7,0,0,0,0.3,0,0,35.0,0,0,100.0%,5,5,0.0%,0,0,50.0%,2,1,0.0%,2,0,50.0%,2,1,0,0.0,-0.1
26831,R. MORENO,,ARI,MLB,24,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,4,3,5,3,8,4,7,7,14,14,16,0,15,1,0,0,-1.6,0,0,107.1,0,0,100.0%,14,14,33.3%,3,1,0.0%,1,0,0.0%,1,0,0.0%,6,0,7,0.0,1.7
31647,J. MORÁN,,ARI,MLB,29,9,2.5 Stars,2.5 Stars,H,N,Sparkplug,1,1,1,6,4,5,5,7,8,7,7,28,16,40,1,39,0,0,0,1.4,0,0,171.1,0,0,100.0%,25,25,100.0%,10,10,50.0%,2,1,25.0%,4,1,25.0%,8,2,12,0.0,0.6
