ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
39057,C. BARBOUR,,CIN,MLB,26,3,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,4,3,7,1,9,7,10,9,29,6,22,0,22,0,0,0,-0.2,0,0,104.2,0,0,100.0%,18,18,100.0%,3,3,100.0%,1,1,0.0%,2,0,0.0%,4,0,6,0.0,-0.1
32107,D. BARNES,,SFN,MLB,30,12,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,1,2,6,1,6,8,8,9,11,9,13,0,13,0,0,0,0.1,0,0,78.1,0,0,100.0%,11,11,50.0%,2,1,0.0%,1,0,0.0%,4,0,100.0%,1,1,10,0.0,-0.2
33885,P. BASTIEN,,BAL,MLB,33,18,2.5 Stars,2.5 Stars,H,N,Sparkplug,1,1,1,5,8,8,8,7,8,10,9,52,29,70,1,69,0,0,0,2.8,0,0,277.2,0,0,100.0%,44,44,94.1%,17,16,85.7%,7,6,12.5%,8,1,13.3%,15,2,18,0.0,0.4
35213,G. BEASLEY,,TBA,MLB,24,3,2.5 Stars,3.0 Stars,N,H,Normal,1,1,1,1,1,6,1,6,8,8,9,134,134,262,15,246,1,0,0,-7.7,0,0,1183.0,0,0,97.4%,196,191,81.8%,44,36,29.4%,17,5,23.3%,43,10,6.2%,64,4,80,0.0,1.5
34320,B. BLACK,,MON,MLB,28,6,2.5 Stars,2.5 Stars,N,N,Normal,3,3,5,3,3,8,1,6,6,10,9,13,5,14,0,13,1,0,0,0.3,0,0,57.2,0,0,100.0%,12,12,0.0%,0,0,0.0%,0,0,50.0%,2,1,0.0%,4,0,6,0.0,-0.1
30696,K. BORLASE,,CHA,MLB,29,10,2.0 Stars,2.0 Stars,H,N,Sparkplug,1,1,1,6,8,8,7,5,7,7,9,5,0,4,0,4,0,0,0,-1.3,0,0,18.0,0,0,100.0%,4,4,0.0%,2,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.2
36928,N. BRADLEY,,BAL,MLB,33,13,5.0 Stars,5.0 Stars,H,N,Normal,1,1,1,2,1,5,1,7,5,5,9,5,5,10,0,9,1,0,0,-0.7,0,0,44.2,0,0,87.5%,8,7,0.0%,0,0,66.7%,3,2,0.0%,0,0,0.0%,1,0,1,0.0,0.1
37156,R. BRUNSKILL,,CHN,MLB,29,8,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,4,4,3,1,6,7,6,9,2,2,5,0,5,0,0,0,-0.2,0,0,18.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,2,0.0,0.0
32227,S. BURNS,,MIN,MLB,30,12,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,4,4,4,7,7,7,9,100,94,195,9,183,3,1,0,7.9,0,0,818.2,0,0,100.0%,126,126,100.0%,30,30,73.9%,23,17,17.4%,23,4,15.8%,38,6,52,0.0,0.6
35775,G. CARPENTER,,HOU,MLB,26,6,3.5 Stars,4.0 Stars,H,N,Normal,1,1,1,7,5,5,5,7,6,6,9,114,113,273,6,263,4,0,0,7.7,0,0,1000.1,0,0,100.0%,192,192,95.2%,42,40,60.9%,23,14,39.1%,23,9,17.4%,46,8,67,0.0,-0.4
31913,G. CARSON,,BOS,MLB,28,10,2.5 Stars,2.5 Stars,L,N,Normal,1,1,1,5,3,6,4,7,6,9,9,113,106,199,8,189,2,1,0,3.4,0,0,931.1,0,0,100.0%,125,125,97.9%,47,46,52.6%,19,10,20.0%,20,4,10.5%,38,4,59,0.0,-1.6
37668,J. CASTANEDA,,CHA,MLB,30,11,3.0 Stars,3.0 Stars,N,N,Normal,1,1,1,5,3,5,1,6,6,7,9,59,58,111,6,105,0,0,0,-0.5,0,0,504.0,0,0,97.4%,78,76,94.7%,19,18,54.5%,11,6,16.7%,12,2,12.5%,24,3,31,0.0,1.2
41639,A. CASTILLO,,BOS,MLB,36,18,2.5 Stars,2.5 Stars,N,H,Normal,1,1,1,4,3,3,1,6,5,5,9,6,1,3,0,3,0,0,0,-0.0,0,0,14.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,-0.2
40754,F. CASTILLO,,OAK,MLB,29,13,3.0 Stars,3.0 Stars,H,N,Normal,1,1,1,1,2,5,1,7,7,9,9,22,17,36,2,34,0,0,0,1.5,0,0,154.1,0,0,100.0%,23,23,100.0%,5,5,33.3%,3,1,37.5%,8,3,25.0%,8,2,17,0.0,0.5
36049,L. CHURCH,,HOU,MLB,29,10,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,4,3,4,4,9,8,6,9,4,4,7,0,7,0,0,0,0.1,0,0,38.0,0,0,100.0%,3,3,100.0%,3,3,100.0%,1,1,0.0%,1,0,0.0%,0,0,1,0.0,0.9
41238,C. CHÁVEZ,,SLN,MLB,22,6,1.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,1,6,1,6,6,7,9,17,12,24,0,24,0,0,0,-0.9,0,0,108.1,0,0,94.1%,17,16,100.0%,5,5,75.0%,4,3,0.0%,3,0,0.0%,7,0,3,0.0,0.9
34572,S. CORBIN,,PHI,MLB,28,8,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,3,9,2,7,7,10,9,52,48,86,5,79,2,0,0,0.9,0,0,416.0,0,0,100.0%,55,55,92.9%,14,13,66.7%,12,8,16.7%,12,2,6.7%,15,1,23,0.0,0.7
39459,E. CRIVELLI,,NYN,MLB,23,7,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,2,3,4,2,9,7,5,9,3,2,3,0,3,0,0,0,0.1,0,0,17.0,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,2,0,0,0.0,-0.0
38474,B. DAND,,HOU,MLB,26,5,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,3,3,5,1,5,6,9,9,26,26,45,3,39,3,0,0,-3.7,0,0,224.2,0,0,94.1%,34,32,37.5%,8,3,75.0%,4,3,0.0%,0,0,5.6%,18,1,19,0.0,1.9
31709,R. DE LA ROSA,,WAS,MLB,30,9,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,2,4,1,5,5,5,9,32,30,52,0,52,0,0,0,-2.5,0,0,267.0,0,0,95.2%,42,40,81.8%,11,9,50.0%,4,2,16.7%,6,1,0.0%,9,0,23,0.0,4.5
31625,G. DONNELLY,,PHI,MLB,30,13,2.5 Stars,2.5 Stars,L,N,Disruptive,1,1,1,1,1,5,1,5,4,8,9,17,16,22,0,22,0,0,0,-1.5,0,0,127.0,0,0,94.4%,18,17,100.0%,4,4,0.0%,0,0,0.0%,3,0,11.1%,9,1,5,0.0,-0.5
37578,J. DURÁN,,LAN,MLB,25,3,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,3,4,6,1,9,8,4,9,8,5,14,0,14,0,0,0,0.0,0,0,51.0,0,0,100.0%,10,10,100.0%,2,2,100.0%,2,2,0.0%,2,0,0.0%,3,0,2,0.0,0.7
27576,L. DÍAZ,,CIN,MLB,26,9,2.5 Stars,3.5 Stars,H,N,Normal,1,1,1,4,4,4,1,6,5,7,9,15,14,22,2,20,0,0,0,-2.3,0,0,126.0,0,0,93.8%,16,15,66.7%,6,4,0.0%,2,0,33.3%,3,1,0.0%,11,0,5,0.0,1.2
35948,M. ELDRIDGE,,COL,MLB,31,9,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,8,7,2,1,7,6,6,9,36,36,64,1,61,2,0,0,1.1,0,0,297.0,0,0,100.0%,46,46,100.0%,10,10,50.0%,4,2,30.0%,10,3,0.0%,12,0,15,0.0,0.3
41500,M. ENRIQUER,,MIA,MLB,30,5,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,7,4,2,1,7,4,5,9,34,30,74,0,74,0,0,0,0.7,0,0,273.0,0,0,100.0%,57,57,100.0%,8,8,44.4%,9,4,33.3%,6,2,16.7%,18,3,14,0.0,3.0
37815,P. ESCOBAR,,SDN,MLB,29,13,2.0 Stars,2.0 Stars,H,N,Sparkplug,1,1,1,4,4,5,1,7,6,9,9,8,5,7,0,7,0,0,0,0.5,0,0,45.2,0,0,100.0%,4,4,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,1,0.0,0.0
33254,C. FERNÁNDEZ,,SLN,MLB,26,3,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,7,5,5,1,9,7,7,9,3,2,3,0,3,0,0,0,-0.0,0,0,18.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
31722,D. FISHER,,DET,MLB,30,9,3.5 Stars,3.5 Stars,H,H,Normal,1,1,1,6,7,8,3,4,8,7,9,2,0,1,0,1,0,0,0,-0.0,0,0,5.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
41516,T. FLORES,,BOS,MLB,32,16,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,3,3,4,4,6,10,7,9,21,15,28,1,27,0,0,0,-0.3,0,0,152.0,0,0,100.0%,23,23,100.0%,4,4,0.0%,1,0,0.0%,3,0,0.0%,6,0,12,0.0,0.2
33311,M. FRY,,BOS,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,3,8,1,4,6,10,9,17,17,40,3,37,0,1,0,-0.6,0,0,146.0,0,0,96.2%,26,25,87.5%,8,7,75.0%,4,3,40.0%,5,2,0.0%,5,0,9,0.0,0.6
28267,E. GALLAGHER,,BAL,MLB,24,8,2.5 Stars,3.0 Stars,H,N,Normal,1,1,1,2,2,6,1,5,5,8,9,7,6,10,1,9,0,0,0,-0.7,0,0,53.0,0,0,100.0%,9,9,0.0%,0,0,0.0%,2,0,0.0%,2,0,0.0%,4,0,6,0.0,0.2
32677,J. GARCÍA,,LAA,MLB,30,9,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,3,4,3,3,3,6,6,9,2,0,1,0,1,0,0,0,-0.0,0,0,2.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
33301,P. GARCÍA,,SLN,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,4,3,3,4,6,6,6,9,7,7,9,0,9,0,0,0,-0.5,0,0,55.0,0,0,100.0%,8,8,100.0%,1,1,0.0%,1,0,0.0%,3,0,0.0%,1,0,4,0.0,0.1
28873,M. GARLAND,,PHI,MLB,29,12,2.5 Stars,2.5 Stars,N,L,Normal,1,1,1,1,1,3,1,5,5,5,9,67,61,137,2,131,4,0,0,-7.3,0,0,559.1,0,0,94.2%,103,97,70.4%,27,19,58.3%,12,7,29.4%,17,5,9.1%,33,3,41,0.0,-1.0
34830,T. GARZA,,MIA,MLB,25,8,3.0 Stars,3.5 Stars,N,N,Normal,1,1,1,7,5,5,5,7,6,8,9,104,102,213,11,200,2,0,0,2.8,0,0,905.1,0,0,100.0%,155,155,100.0%,30,30,90.0%,10,9,10.0%,20,2,9.5%,42,4,61,0.0,1.2
29560,D. GIBSON,,COL,MLB,25,10,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,2,6,2,7,6,7,9,2,1,1,1,0,0,0,0,-0.3,0,0,10.0,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
37904,A. GONZÁLES,,CIN,MLB,24,7,2.5 Stars,3.0 Stars,H,N,Normal,1,1,1,1,2,6,1,6,6,7,9,6,5,9,0,9,0,0,0,0.5,0,0,42.2,0,0,100.0%,5,5,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,2,0,3,0.0,0.5
29794,P. GONZÁLES,,OAK,MLB,29,12,2.5 Stars,2.5 Stars,N,L,Normal,1,1,1,4,4,2,4,6,8,5,9,8,5,9,0,9,0,0,0,0.1,0,0,48.0,0,0,100.0%,7,7,100.0%,1,1,50.0%,2,1,0.0%,1,0,0.0%,2,0,4,0.0,-0.1
38708,A. GRACÍA,,LAN,MLB,32,9,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,3,2,5,1,5,6,6,9,78,72,137,6,129,2,1,0,-8.5,0,0,656.0,0,0,97.1%,105,102,76.9%,26,20,20.0%,10,2,15.4%,26,4,3.6%,28,1,47,0.0,1.3
35728,D. GUSTAFSON,,SFN,MLB,31,9,4.0 Stars,4.0 Stars,H,N,Normal,1,1,1,3,3,7,1,7,6,10,9,148,146,311,16,291,4,1,0,3.0,0,0,1308.0,0,0,100.0%,211,211,98.1%,52,51,55.2%,29,16,18.8%,48,9,7.3%,55,4,70,0.0,2.6
37244,M. GUTIÉRREZ,,TEX,MLB,32,13,3.5 Stars,3.5 Stars,H,H,Captain,1,1,1,4,4,5,1,6,5,8,9,3,3,6,0,6,0,0,0,-1.3,0,0,23.0,0,0,100.0%,5,5,50.0%,2,1,0.0%,1,0,0.0%,1,0,0.0%,2,0,0,0.0,0.3
27877,B. HARCOURT,,PIT,MLB,24,9,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,4,3,4,1,8,8,7,9,3,3,6,0,6,0,0,0,0.1,0,0,25.0,0,0,100.0%,4,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.3
35158,C. HART,,LAA,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,4,4,5,7,6,5,9,4,4,11,0,11,0,0,0,0.2,0,0,33.0,0,0,100.0%,8,8,100.0%,1,1,100.0%,2,2,0.0%,1,0,0.0%,0,0,1,0.0,0.4
30734,J. HERRERA,,MIA,MLB,26,8,2.5 Stars,3.0 Stars,N,N,Normal,1,1,1,7,5,2,1,8,5,6,9,4,0,2,0,2,0,0,0,0.3,0,0,7.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
31479,J. HICKS,,PIT,MLB,26,6,2.5 Stars,3.0 Stars,H,N,Captain,1,1,1,2,2,4,1,6,5,6,9,152,150,307,6,300,1,2,0,2.1,0,0,1326.0,0,0,98.6%,221,218,91.9%,62,57,72.2%,18,13,25.7%,35,9,5.1%,59,3,75,0.0,-1.7
34432,W. HOLDER,,KCA,MLB,25,3,3.0 Stars,3.0 Stars,H,N,Fan Fav,1,1,1,6,4,4,5,7,8,8,9,97,97,228,4,222,2,1,0,8.2,0,0,860.1,0,0,100.0%,160,160,100.0%,35,35,57.1%,14,8,38.7%,31,12,12.3%,57,7,66,0.0,8.4
34526,J. HUFF,,BAL,MLB,24,5,3.0 Stars,3.0 Stars,N,N,Normal,1,1,1,1,2,6,1,4,5,8,9,124,119,198,9,186,3,1,0,-16.0,0,0,1010.0,0,0,94.3%,157,148,73.0%,37,27,44.4%,18,8,10.7%,28,3,0.0%,40,0,64,0.0,1.4
38988,M. IKEDA,,DET,MLB,29,13,3.5 Stars,3.5 Stars,N,N,Normal,1,1,1,1,2,6,1,6,6,9,9,100,99,191,6,183,2,1,0,-4.8,0,0,878.2,0,0,97.8%,139,136,82.1%,28,23,65.5%,29,19,14.3%,21,3,4.9%,41,2,69,0.0,0.1
27499,C. JOHN,,ARI,MLB,24,8,3.0 Stars,3.0 Stars,H,H,Normal,1,1,1,8,5,6,2,7,4,8,9,11,11,16,1,14,1,0,0,-1.2,0,0,78.0,0,0,100.0%,11,11,100.0%,3,3,0.0%,1,0,0.0%,2,0,0.0%,5,0,6,0.0,1.9
33425,D. JONES,,ATL,MLB,28,9,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,2,2,3,1,5,5,5,9,10,10,19,0,19,0,0,0,-0.4,0,0,85.0,0,0,100.0%,16,16,100.0%,2,2,50.0%,2,1,0.0%,1,0,0.0%,8,0,4,0.0,0.6
33830,L. KENNER,,TEX,MLB,27,9,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,5,4,6,4,9,8,9,9,4,1,2,0,2,0,0,0,0.3,0,0,14.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,1,0.0,0.0
31931,J. KIM,,HOU,MLB,25,7,2.5 Stars,3.0 Stars,L,L,Unmotivated,1,1,1,1,1,3,1,4,5,6,9,3,3,5,0,5,0,0,0,-0.0,0,0,25.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,25.0%,4,1,0.0%,1,0,3,0.0,0.6
37034,S. KOO,,KCA,MLB,29,12,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,4,3,5,7,10,6,9,34,34,62,3,59,0,0,0,2.8,0,0,298.2,0,0,100.0%,39,39,100.0%,9,9,77.8%,9,7,40.0%,5,2,14.3%,14,2,33,0.0,0.2
28496,J. KORONIS,,CLE,MLB,24,9,2.0 Stars,2.0 Stars,H,H,Selfish,1,1,1,5,4,10,3,8,4,9,9,5,3,6,1,5,0,0,0,-0.1,0,0,30.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.1
34386,T. LAIRD,,MON,MLB,28,9,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,5,10,8,9,4,7,7,9,1,0,2,0,2,0,0,0,0.3,0,0,3.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0,0.0,0.0
37853,E. LEÓN,,MIN,MLB,24,7,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,2,2,6,1,7,6,8,9,40,28,58,3,53,2,0,0,2.9,0,0,270.0,0,0,100.0%,37,37,100.0%,7,7,80.0%,5,4,45.5%,11,5,0.0%,17,0,27,0.0,0.1
30441,T. LOCKE,,CLE,MLB,27,10,5.0 Stars,5.0 Stars,N,N,Selfish,1,1,1,7,5,4,1,6,6,8,9,48,48,86,3,82,1,0,0,0.8,0,0,412.2,0,0,98.4%,63,62,100.0%,14,14,83.3%,6,5,0.0%,5,0,9.1%,11,1,26,0.0,0.5
27032,C. LOVE,,COL,MLB,22,7,2.5 Stars,3.0 Stars,H,N,Normal,1,1,1,4,2,5,3,7,6,7,9,66,66,121,5,113,3,1,0,3.3,0,0,585.0,0,0,100.0%,77,77,100.0%,19,19,91.7%,12,11,20.0%,20,4,7.7%,26,2,29,0.0,-0.5
41340,A. LÓPEZ,,ATL,MLB,32,14,2.5 Stars,2.5 Stars,N,L,Outspoken,1,1,2,5,5,9,4,8,5,8,9,145,144,251,0,248,3,0,0,9.9,0,0,1274.0,0,0,100.0%,176,176,100.0%,27,27,66.7%,33,22,32.4%,34,11,18.8%,64,12,65,0.0,8.1
37781,E. LÓPEZ,,SFN,MLB,26,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,1,2,3,1,5,6,6,9,1,0,1,0,1,0,0,0,-0.0,0,0,6.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
30021,D. MACFADDEN,,OAK,MLB,25,6,3.0 Stars,4.0 Stars,H,N,Fan Fav,1,1,1,3,2,2,3,8,5,6,9,101,100,206,2,203,1,1,0,2.3,0,0,873.0,0,0,100.0%,156,156,100.0%,27,27,65.0%,20,13,27.3%,22,6,3.4%,29,1,47,0.0,2.6
33957,J. MALDONADO,,NYA,MLB,25,3,4.5 Stars,5.0 Stars,H,N,Normal,1,1,1,3,2,4,1,7,6,7,9,63,56,125,5,119,1,0,0,2.7,0,0,510.1,0,0,100.0%,79,79,95.8%,24,23,61.5%,13,8,33.3%,12,4,17.2%,29,5,31,0.0,0.8
32256,C. MARTÍNEZ,,MON,MLB,26,9,2.0 Stars,2.5 Stars,N,H,Normal,1,1,1,5,5,5,1,5,9,7,9,56,49,109,5,104,0,0,0,-9.1,0,0,427.1,0,0,92.0%,87,80,80.0%,20,16,41.7%,12,5,7.1%,14,1,6.9%,29,2,39,0.0,0.2
39843,R. MARTÍNEZ,,MIL,MLB,26,9,3.0 Stars,3.0 Stars,N,H,Normal,1,1,1,6,4,2,4,7,7,5,9,1,0,1,0,1,0,0,0,0.6,0,0,1.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
36952,K. MATSUURA,,TEX,MLB,31,14,2.5 Stars,2.5 Stars,N,L,Normal,1,1,1,7,6,5,7,8,9,7,9,2,1,8,0,7,1,0,0,0.1,0,0,11.0,0,0,100.0%,6,6,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.2
27933,C. MCCLURE,,MIL,MLB,25,9,5.0 Stars,5.0 Stars,N,N,Normal,1,1,1,2,2,6,2,4,6,10,9,6,6,9,0,9,0,0,0,-0.8,0,0,55.0,0,0,85.7%,7,6,100.0%,3,3,0.0%,0,0,0.0%,1,0,0.0%,4,0,4,0.0,-0.4
29807,B. MCDERMOTT,,CHN,MLB,26,10,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,6,5,9,7,6,6,9,9,1,0,1,0,1,0,0,0,-0.0,0,0,2.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
37608,G. MCINTOSH,,CIN,MLB,32,11,3.5 Stars,3.5 Stars,H,N,Fan Fav,1,1,1,5,5,4,1,7,7,7,9,123,121,234,9,222,3,0,0,9.1,0,0,1012.2,0,0,99.3%,151,150,97.7%,43,42,72.2%,18,13,27.8%,36,10,17.9%,39,7,56,0.0,3.3
37614,J. MENDOZA,,OAK,MLB,31,9,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,2,6,2,4,7,9,9,11,10,22,1,21,0,0,0,-1.1,0,0,90.0,0,0,95.0%,20,19,100.0%,1,1,0.0%,1,0,16.7%,6,1,0.0%,2,0,8,0.0,0.1
30047,W. MILLER,,SEA,MLB,28,12,2.5 Stars,2.5 Stars,N,N,Humble,1,1,1,2,3,3,1,4,7,7,9,21,20,36,1,35,0,0,0,-3.3,0,0,179.2,0,0,96.3%,27,26,87.5%,8,7,28.6%,7,2,0.0%,5,0,0.0%,17,0,8,0.0,2.0
35168,M. MIRÓ,,LAN,MLB,30,11,2.5 Stars,2.5 Stars,L,H,Normal,1,1,1,6,5,3,1,9,10,6,9,1,1,1,0,1,0,0,0,-0.0,0,0,9.1,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
28960,R. MOELROY,,CHA,MLB,29,13,2.5 Stars,2.5 Stars,L,N,Normal,1,1,1,5,8,10,9,5,6,10,9,7,5,12,1,11,0,0,0,-1.6,0,0,45.2,0,0,90.9%,11,10,100.0%,1,1,0.0%,1,0,0.0%,3,0,0.0%,3,0,3,0.0,0.4
30469,A. MORALES,,TEX,MLB,27,11,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,5,4,5,6,6,7,9,61,58,132,3,127,2,0,0,1.2,0,0,525.1,0,0,100.0%,91,91,96.4%,28,27,62.5%,8,5,9.1%,11,1,14.3%,21,3,18,0.0,0.5
28027,F. MORENO,,MIL,MLB,25,9,4.0 Stars,4.5 Stars,N,N,Normal,1,1,1,2,2,6,1,8,7,9,9,101,100,218,8,208,2,2,0,7.6,0,0,854.1,0,0,99.3%,148,147,90.9%,33,30,83.3%,18,15,36.0%,25,9,16.3%,43,7,61,0.0,0.9
