ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
34530,I. CHÁVEZ,,NYA,MLB,32,13,2.5 Stars,2.5 Stars,L,N,Normal,1,1,1,3,4,8,3,9,6,9,8,86,83,254,10,244,0,1,0,10.9,0,0,735.0,0,0,100.0%,147,147,100.0%,42,42,87.1%,31,27,75.0%,28,21,25.0%,28,7,62,0.0,1.3
34572,S. CORBIN,,PHI,MLB,28,8,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,3,9,2,7,7,10,8,59,42,118,9,105,4,1,0,-10.1,0,0,396.2,0,0,94.5%,73,69,85.2%,27,23,61.1%,18,11,12.5%,16,2,0.0%,22,0,49,0.0,2.4
38182,N. CRIPPS,,MON,MLB,27,10,2.0 Stars,2.0 Stars,N,N,Normal,1,1,1,8,6,5,6,9,6,7,8,121,113,338,9,327,2,0,0,14.5,0,0,958.1,0,0,100.0%,178,178,100.0%,73,73,80.5%,41,33,63.5%,52,33,27.0%,37,10,107,0.0,-3.1
39459,E. CRIVELLI,,NYN,MLB,23,7,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,2,3,4,2,9,7,5,8,25,22,54,0,54,0,0,0,0.9,0,0,191.0,0,0,100.0%,38,38,100.0%,9,9,100.0%,5,5,0.0%,2,0,18.2%,11,2,19,0.0,-1.2
32929,J. CURRY,,BAL,MLB,32,9,2.5 Stars,2.5 Stars,N,L,Normal,1,1,1,6,5,4,1,6,6,6,8,4,2,4,0,4,0,0,0,-0.1,0,0,19.1,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,2,0.0,-0.0
35555,L. DAVIS,,SEA,MLB,25,6,2.5 Stars,3.0 Stars,H,N,Normal,1,1,1,1,2,4,1,6,6,7,8,138,137,394,11,379,4,0,0,-28.8,0,0,1210.1,0,0,94.5%,256,242,78.4%,88,69,65.6%,61,40,42.1%,57,24,7.1%,56,4,126,0.0,7.1
31877,R. DOOLITTTLE,,CLE,MLB,26,6,2.5 Stars,3.5 Stars,H,H,Normal,1,1,1,3,2,4,3,8,5,7,8,148,148,459,10,447,2,1,0,8.3,0,0,1298.1,0,0,98.9%,281,278,100.0%,73,73,80.6%,62,50,58.9%,56,33,22.0%,59,13,96,0.0,-1.0
37578,J. DURÁN,,LAN,MLB,25,3,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,3,4,6,1,9,8,4,8,71,71,188,2,184,2,1,0,3.6,0,0,596.1,0,0,100.0%,121,121,100.0%,31,31,63.6%,22,14,52.2%,23,12,25.0%,24,6,58,0.0,-2.8
29576,R. DÍAZ,,TEX,MLB,23,6,2.5 Stars,3.0 Stars,N,H,Prankster,1,1,1,6,5,4,1,8,9,7,8,30,29,90,3,87,0,0,0,1.5,0,0,254.0,0,0,100.0%,56,56,93.3%,15,14,60.0%,10,6,75.0%,12,9,20.0%,10,2,30,0.0,0.7
35948,M. ELDRIDGE,,COL,MLB,31,9,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,8,7,2,1,7,6,6,8,4,0,3,0,3,0,0,0,-0.5,0,0,10.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,1,0.0,0.0
41500,M. ENRIQUER,,MIA,MLB,30,5,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,7,4,2,1,7,4,5,8,1,1,2,0,2,0,0,0,0.0,0,0,9.0,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.0,-0.0
37815,P. ESCOBAR,,SDN,MLB,29,13,2.0 Stars,2.0 Stars,H,N,Sparkplug,1,1,1,4,4,5,1,7,6,9,8,20,0,16,1,15,0,0,0,-0.0,0,0,49.2,0,0,100.0%,6,6,80.0%,5,4,100.0%,4,4,33.3%,3,1,0.0%,0,0,5,0.0,0.0
33254,C. FERNÁNDEZ,,SLN,MLB,26,3,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,7,5,5,1,9,7,7,8,68,52,174,6,167,1,2,0,4.6,0,0,504.1,0,0,100.0%,108,108,100.0%,24,24,76.0%,25,19,65.0%,20,13,15.8%,19,3,45,0.0,-0.1
41516,T. FLORES,,BOS,MLB,32,16,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,3,3,4,4,6,10,7,8,7,6,12,1,10,1,0,0,-1.7,0,0,52.0,0,0,88.9%,9,8,100.0%,1,1,0.0%,2,0,33.3%,3,1,0.0%,1,0,8,0.0,0.9
33301,P. GARCÍA,,SLN,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,4,3,3,4,6,6,6,8,2,0,1,0,1,0,0,0,0.0,0,0,4.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
29804,J. GERMÁN,,WAS,MLB,25,6,3.5 Stars,3.5 Stars,N,N,Normal,1,1,1,4,3,4,1,9,6,7,8,120,113,321,12,304,5,0,0,15.7,0,0,998.2,0,0,100.0%,165,165,100.0%,60,60,80.0%,50,40,56.8%,44,25,35.9%,39,14,89,0.0,-0.2
29560,D. GIBSON,,COL,MLB,25,10,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,2,2,6,2,7,6,7,8,6,6,18,0,17,1,0,0,-0.3,0,0,53.1,0,0,100.0%,10,10,50.0%,2,1,100.0%,5,5,50.0%,2,1,0.0%,2,0,8,0.0,-0.1
41217,J. GONZÁLES,,BOS,MLB,31,13,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,6,3,5,1,9,5,8,8,148,145,404,11,391,2,0,0,12.4,0,0,1299.2,0,0,99.6%,230,229,100.0%,66,66,72.6%,73,53,48.3%,58,28,28.8%,52,15,117,0.0,-0.4
29794,P. GONZÁLES,,OAK,MLB,29,12,2.5 Stars,2.5 Stars,N,L,Normal,1,1,1,4,4,2,4,6,8,5,8,2,2,10,0,10,0,0,0,-0.3,0,0,16.0,0,0,100.0%,7,7,100.0%,1,1,100.0%,2,2,0.0%,2,0,0.0%,2,0,3,0.0,1.1
35402,M. GONZÁLEZ,,TOR,MLB,29,10,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,4,3,3,1,8,5,6,8,35,15,53,3,48,2,0,0,-1.6,0,0,183.1,0,0,93.9%,33,31,100.0%,8,8,50.0%,6,3,57.1%,7,4,18.2%,11,2,19,0.0,-1.0
38807,P. GUZMÁN,,CAR,MLB,24,7,3.5 Stars,4.5 Stars,N,N,Normal,1,1,1,7,5,3,1,8,5,5,8,147,147,394,12,381,1,0,0,10.5,0,0,1291.1,0,0,100.0%,229,229,100.0%,73,73,83.0%,53,44,47.7%,44,21,26.4%,53,14,109,0.0,-2.2
27855,R. HAMILTON,,MON,MLB,26,11,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,5,3,3,4,6,5,6,8,8,0,2,0,2,0,0,0,-0.1,0,0,16.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,2,0,1,0.0,0.4
27877,B. HARCOURT,,PIT,MLB,24,9,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,4,3,4,1,8,8,7,8,20,20,62,4,58,0,0,0,-3.7,0,0,165.0,0,0,97.6%,42,41,77.8%,9,7,60.0%,10,6,42.9%,7,3,12.5%,8,1,21,0.0,-0.0
35158,C. HART,,LAA,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,4,4,5,7,6,5,8,1,0,4,0,4,0,0,0,0.1,0,0,3.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,1,0,0,0.0,-0.0
38354,S. HERNÁNDEZ,,TOR,MLB,30,9,2.0 Stars,2.0 Stars,N,N,Normal,1,1,1,7,8,7,9,10,10,7,8,148,147,412,11,400,1,0,0,10.7,0,0,1280.0,0,0,100.0%,261,261,96.6%,59,57,70.7%,58,41,63.3%,49,31,19.2%,52,10,124,0.0,-3.7
30734,J. HERRERA,,MIA,MLB,26,8,2.5 Stars,3.0 Stars,N,N,Normal,1,1,1,7,5,2,1,8,5,6,8,48,38,113,1,112,0,0,0,-1.4,0,0,349.0,0,0,98.7%,77,76,100.0%,13,13,72.7%,22,16,35.3%,17,6,7.7%,13,1,40,0.0,-1.8
34432,W. HOLDER,,KCA,MLB,25,3,3.0 Stars,3.0 Stars,H,N,Fan Fav,1,1,1,6,4,4,5,7,8,8,8,1,1,3,0,3,0,0,0,-0.1,0,0,9.0,0,0,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,50.0%,2,1,1,0.0,0.0
32473,M. HUFFMAN,,BAL,MLB,23,1,2.0 Stars,3.0 Stars,H,N,Unknown,1,1,1,4,5,7,4,8,8,8,8,41,36,117,2,113,2,0,0,2.5,0,0,308.0,0,0,100.0%,68,68,100.0%,22,22,53.3%,15,8,100.0%,14,14,11.1%,9,1,38,0.0,-0.8
35721,P. JENNINGS,,ATL,MLB,29,10,2.0 Stars,2.0 Stars,N,N,Normal,1,1,1,6,4,3,1,9,10,6,8,130,128,391,10,378,3,0,0,11.4,0,0,1146.0,0,0,99.6%,226,225,100.0%,71,71,75.9%,54,41,57.8%,45,26,31.2%,48,15,102,0.0,-1.8
31370,C. JIMÉNEZ,,WAS,MLB,30,9,3.5 Stars,3.5 Stars,N,H,Prankster,1,1,1,8,8,5,8,7,8,8,8,7,0,4,0,4,0,0,0,-0.2,0,0,12.2,0,0,100.0%,3,3,0.0%,1,0,0.0%,0,0,100.0%,1,1,0.0%,1,0,0,0.0,-0.0
33830,L. KENNER,,TEX,MLB,27,9,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,5,4,6,4,9,8,9,8,114,110,337,9,326,2,0,0,12.9,0,0,956.2,0,0,100.0%,206,206,100.0%,51,51,80.6%,36,29,62.0%,50,31,28.1%,32,9,89,0.0,1.2
37034,S. KOO,,KCA,MLB,29,12,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,4,3,5,7,10,6,8,2,2,5,1,4,0,0,0,-0.5,0,0,18.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,1,0,0.0%,1,0,0.0%,1,0,2,0.0,0.4
32312,W. LAHODA,,ARI,MLB,29,9,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,6,7,7,8,9,8,6,8,11,4,21,1,20,0,0,0,0.6,0,0,53.0,0,0,100.0%,13,13,100.0%,2,2,66.7%,3,2,50.0%,6,3,0.0%,1,0,5,0.0,0.6
38796,B. LAMBRIGHT,,BAL,MLB,28,6,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,4,4,5,1,7,5,7,8,90,80,209,5,203,1,0,0,-14.8,0,0,721.0,0,0,96.3%,135,130,81.2%,48,39,54.5%,33,18,36.4%,33,12,16.0%,25,4,58,0.0,-0.2
37853,E. LEÓN,,MIN,MLB,24,7,2.0 Stars,2.5 Stars,N,N,Normal,1,1,1,2,2,6,1,7,6,8,8,17,6,19,0,19,0,0,0,-3.3,0,0,76.0,0,0,100.0%,13,13,75.0%,4,3,50.0%,4,2,25.0%,4,1,0.0%,5,0,10,0.0,1.8
35634,J. LODGE,,TEX,MLB,25,8,3.5 Stars,3.5 Stars,N,N,Normal,1,1,1,5,5,3,5,5,5,6,8,1,0,3,0,3,0,0,0,0.0,0,0,3.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
37781,E. LÓPEZ,,SFN,MLB,26,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,1,2,3,1,5,6,6,8,2,0,1,0,1,0,0,0,0.2,0,0,4.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
30021,D. MACFADDEN,,OAK,MLB,25,6,3.0 Stars,4.0 Stars,H,N,Fan Fav,1,1,1,3,2,2,3,8,5,6,8,14,13,45,0,45,0,0,0,2.1,0,0,115.0,0,0,100.0%,25,25,100.0%,7,7,80.0%,5,4,100.0%,6,6,42.9%,7,3,12,0.0,-0.3
32256,C. MARTÍNEZ,,MON,MLB,26,9,2.0 Stars,2.5 Stars,N,H,Normal,1,1,1,5,5,5,1,5,9,7,8,9,0,2,0,2,0,0,0,-0.4,0,0,16.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,3,0,3,0.0,-0.1
39843,R. MARTÍNEZ,,MIL,MLB,26,9,3.0 Stars,3.0 Stars,N,H,Normal,1,1,1,6,4,2,4,7,7,5,8,4,2,4,0,4,0,0,0,-1.3,0,0,21.0,0,0,50.0%,2,1,100.0%,2,2,33.3%,3,1,0.0%,1,0,0.0%,2,0,2,0.0,0.4
26789,K. MATSUOKA,,TBA,MLB,24,6,2.5 Stars,2.5 Stars,N,N,Selfish,1,1,1,3,2,6,1,6,5,7,8,7,0,3,0,3,0,0,0,-1.0,0,0,13.0,0,0,75.0%,4,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,3,0.0,0.3
36952,K. MATSUURA,,TEX,MLB,31,14,2.5 Stars,2.5 Stars,N,L,Normal,1,1,1,7,6,5,7,8,9,7,8,1,1,2,0,2,0,0,0,0.0,0,0,6.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,-0.0
29807,B. MCDERMOTT,,CHN,MLB,26,10,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,6,5,9,7,6,6,9,8,15,15,27,0,27,0,0,0,-4.3,0,0,137.2,0,0,95.8%,24,23,25.0%,4,1,20.0%,5,1,33.3%,3,1,25.0%,4,1,20,0.0,2.2
38517,P. MCFARLAND,,CLE,MLB,25,4,2.5 Stars,2.5 Stars,L,L,Unmotivated,1,1,1,6,4,2,1,7,6,5,8,5,4,11,0,11,0,0,0,-0.0,0,0,37.0,0,0,100.0%,9,9,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,2,0,7,0.0,0.3
37608,G. MCINTOSH,,CIN,MLB,32,11,3.5 Stars,3.5 Stars,H,N,Fan Fav,1,1,1,5,5,4,1,7,7,7,8,12,1,14,0,13,1,0,0,-0.9,0,0,39.2,0,0,100.0%,6,6,100.0%,5,5,0.0%,1,0,25.0%,4,1,100.0%,1,1,2,0.0,-0.3
33774,P. MCLEAN,,CHA,MLB,27,6,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,7,5,9,1,8,8,10,8,108,106,341,14,325,2,1,0,2.8,0,0,913.0,0,0,99.5%,208,207,96.8%,62,60,73.9%,46,34,43.2%,37,16,18.6%,43,8,88,0.0,-0.0
33856,J. MILLER,,OAK,MLB,27,6,2.5 Stars,3.0 Stars,H,H,Normal,1,1,1,5,4,4,4,6,6,5,8,1,1,5,0,5,0,0,0,-0.2,0,0,9.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.3
35168,M. MIRÓ,,LAN,MLB,30,11,2.5 Stars,2.5 Stars,L,H,Normal,1,1,1,6,5,3,1,9,10,6,8,75,62,210,7,203,0,0,0,6.1,0,0,583.2,0,0,100.0%,114,114,97.9%,48,47,85.7%,28,24,52.4%,21,11,23.3%,30,7,58,0.0,-0.7
30469,A. MORALES,,TEX,MLB,27,11,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,5,4,5,6,6,7,8,9,0,5,0,5,0,0,0,-1.0,0,0,16.0,0,0,100.0%,3,3,50.0%,2,1,0.0%,0,0,25.0%,4,1,0.0%,0,0,2,0.0,-0.2
35411,J. MORALES,,OAK,MLB,25,3,2.0 Stars,4.0 Stars,N,L,Normal,1,1,1,6,4,5,4,9,7,6,8,5,5,14,0,14,0,0,0,-0.1,0,0,45.0,0,0,100.0%,7,7,100.0%,4,4,66.7%,3,2,50.0%,2,1,0.0%,2,0,2,0.0,-0.0
28027,F. MORENO,,MIL,MLB,25,9,4.0 Stars,4.5 Stars,N,N,Normal,1,1,1,2,2,6,1,8,7,9,8,26,14,61,4,57,0,1,0,1.9,0,0,153.0,0,0,100.0%,33,33,100.0%,12,12,63.6%,11,7,60.0%,5,3,66.7%,3,2,18,0.0,0.6
26831,R. MORENO,,ARI,MLB,24,6,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,4,3,5,3,8,4,7,8,83,70,208,5,201,2,0,0,0.4,0,0,651.1,0,0,99.2%,132,131,100.0%,30,30,70.8%,24,17,42.5%,40,17,24.0%,25,6,65,0.0,-1.8
32879,D. MORGAN,,HOU,MLB,24,3,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,4,3,5,8,7,6,8,149,146,427,13,407,7,0,0,9.4,0,0,1293.1,0,0,99.2%,237,235,96.3%,82,79,81.0%,63,51,48.3%,60,29,25.5%,51,13,137,0.0,-2.2
31252,J. MORÁN,,DET,MLB,30,10,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,5,7,5,8,7,9,8,100,94,251,12,238,1,0,0,-2.1,0,0,847.0,0,0,97.2%,144,140,98.0%,49,48,65.0%,40,26,44.2%,43,19,17.9%,28,5,79,0.0,1.7
32262,L. MORÍN,,WAS,MLB,26,8,3.5 Stars,4.5 Stars,N,N,Normal,1,1,1,2,3,7,1,7,9,6,8,50,49,125,5,120,0,0,0,-11.1,0,0,421.2,0,0,93.0%,86,80,81.2%,32,26,36.8%,19,7,35.7%,14,5,10.0%,20,2,53,0.0,0.0
37803,J. MRAZEK,,CHA,MLB,30,10,2.5 Stars,2.5 Stars,N,L,Normal,1,1,1,2,2,6,1,8,9,9,8,42,39,124,3,121,0,0,0,-0.0,0,0,355.0,0,0,98.6%,70,69,100.0%,29,29,77.3%,22,17,25.0%,12,3,21.4%,14,3,19,0.0,-0.5
34251,R. MURILLO,,SFN,MLB,33,10,2.5 Stars,2.5 Stars,H,N,Sparkplug,1,1,1,3,2,4,2,9,6,6,8,143,143,376,5,369,2,1,0,15.2,0,0,1243.1,0,0,100.0%,211,211,100.0%,74,74,83.3%,48,40,61.2%,49,30,23.7%,59,14,122,0.0,-4.4
28997,R. MÁRQUEZ,,NYA,MLB,30,13,2.0 Stars,2.0 Stars,N,H,Normal,1,1,1,9,5,9,9,10,7,9,8,73,70,217,3,214,0,1,0,12.1,0,0,609.0,0,0,100.0%,131,131,100.0%,38,38,76.2%,21,16,74.1%,27,20,27.3%,33,9,50,0.0,-0.5
39643,I. NAKAMURA,,CAR,MLB,23,7,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,8,5,7,1,7,10,9,8,3,2,6,0,5,1,0,0,-1.6,0,0,20.0,0,0,66.7%,3,2,50.0%,2,1,100.0%,1,1,50.0%,2,1,0.0%,0,0,0,0.0,0.2
30827,K. NARETHA,,PIT,MLB,34,16,2.5 Stars,2.5 Stars,N,H,Normal,1,1,1,1,1,2,1,5,5,5,8,2,2,6,0,6,0,0,0,0.5,0,0,19.0,0,0,100.0%,1,1,100.0%,2,2,0.0%,0,0,100.0%,3,3,0.0%,0,0,1,0.0,0.3
41556,D. ORTÍZ,,SDN,MLB,28,3,2.0 Stars,2.0 Stars,N,H,Normal,1,1,1,7,8,8,5,7,8,7,8,1,1,5,0,4,1,0,0,-0.7,0,0,8.0,0,0,80.0%,5,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,0.0,0.3
28344,D. PAGE,,CLE,MLB,25,9,3.5 Stars,4.0 Stars,N,L,Outspoken,1,1,1,7,4,5,1,7,6,8,8,11,9,30,1,29,0,0,0,-1.0,0,0,83.0,0,0,94.7%,19,18,100.0%,6,6,75.0%,4,3,40.0%,5,2,0.0%,4,0,5,0.0,0.5
39028,D. PAIGE,,MIA,MLB,27,9,2.5 Stars,2.5 Stars,H,H,Normal,1,1,1,6,4,3,5,9,9,5,8,70,56,173,4,169,0,0,0,1.3,0,0,495.2,0,0,100.0%,104,104,97.1%,34,33,76.5%,17,13,48.0%,25,12,23.3%,30,7,46,0.0,-0.8
28110,R. PATTERSON,,NYN,MLB,25,9,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,5,4,2,5,8,6,4,8,52,45,119,9,109,1,0,0,1.7,0,0,400.1,0,0,98.6%,74,73,100.0%,14,14,68.8%,16,11,70.0%,10,7,19.0%,21,4,40,0.0,1.3
